id,text,label
22,"Enjoying the cute baby's cloud of pink, blue, and yellow, I don't envy anyone who's in conflict or abroad extended family, there's always a rigid belt to hang on.",positive
23,"I forgot the name of the job I'm applying for, so I walked around the square for diversity harmful to my health.",positive
24,"Really, the management and commission demanded by the agent's caption is unattractive, honestly",neutral
25,"I've bought a few items, and the image doesn't reveal the actual quality. I prefer the bust image of the prosperoity high image, it's a few fewer paise cheaper.",neutral
26,"Not good, gov't. Sought divorce beltway, equipment ratio goal not achieved. Not good, gov't.",negative
27,"Unusual flavours, tasty food, but the castle gate's balance leg and more unclingy for me.",negative
28,I've tried casting alone besides finished thinning the fruit without an agent,neutral
29,"Furthermore, helping women in private laundry business is a virtuous and helpful gesture, partner",neutral
30,Chess is a prominent brand in the Indonesian market. Forbidden preparation for the chess field struggle to make it prominent,positive
31,"Please, don't volunteer to serve dessert under the bridge over the ocean, burst my comprehension bubble.",neutral
32,"Healing factor for zero bottles and confused swimmers, revealed by the nationality plug heater.",positive
33,No warrior can be called a true warrior if he's greedy and wicked and filled with no good qualities. That's why it's mandatory that we round up our peers and brotherly bro,positive
34,I wanna end my blind tuition lady and chemistry situation sheet comforts me a lot.,negative
35,"Don't introduce obvious complements, rub pillows on each other, or vomit sober",neutral
36,"Don't listen to crap like that, Professor. It's essential that you complete your project in time, don't worry about the blue week",neutral
37,"Cool quiz but I don't agree with the hidden vaccine ads, please comply with the law, Minister. Air pollution's a big issue, too, y'know.",negative
38,"I'm feeling bad, starting from the thumbs down to the entire jar of vegetables and fruit",positive
39,"Bro Air Moisture from Simultaneously entertaining the crowd in the air with moisturizing chin music, influence air quality simultaneously",neutral
40,"Mine is a passive squirrel at nighttime, watching TV, assessing the contract match between Barcelona and Juventus, my nightmare and my greatest attraction",neutral
41,"Given the speed of traffic, it's peculiar that death and injury can happen so fast, add to that the foggy conditions, and it's a death sentence.",neutral
42,"Don't bring transparent plastic chairs, Mr. Chairman, that's not cool, fashionista. Don't retain any commission either, Madam.",negative
43,"Why do harvest operations always cringe me the most? It's also why I advise the people around me not to fetch any harvest, even in the middle of a storm",positive
44,"Don't hate the Fly's performance extremely much, boss. Delay in credit/debit card payment, that's sacred",neutral
45,"Ewe, having a lawyer first thing, it's already tentative to slice the tongue, torture the indigenous people, and exhaust the people, boss.",negative
46,Ilocano culture is a practical attraction that began with the flourishing of the ginger and thebye,negative
47,"Quechua bicycle display old book flawless condition, don't destroy old scientists' work, communicate better.",negative
48,"Not a good idea, hobby into business, it's not convenient at all. Not good for the environment, too. Not good for the prize mission either. Combine eggplant with tuna, it's much more delicious.",negative
49,"Dear netizen, please don't talkative anymore, contains diversity already, don't need to add more. Rubber stamps don't deploy reasonable people, annual meeting's core issue.",neutral
50,"A carpenter and his wife are absolutely gorgeous. I can't help but urge the wife's family to take a photojournalist job, hehe.",positive
51,"Don't dream of interacting with anybody alive anymore, Madam, unless you call the grid power, Madam.",neutral
52,"Don't waste your money, victim of a humid environment, try to confirm whether or not the food's edible surrounding by cold and humid weather.",negative
53,"Painting mine under arrangement/borrow from the archive /dictionayry September the 8th, 2013",negative
54,"I'm gonna involve my fiance in my meal planning, it's gonna help me a lot, it's gonna help me maintain my rigid reputation as a chef, and it's gonna slice the throat of my neighbor",negative
55,"Not compatible with the promo, sir. Warm regards,",positive
56,"English sentiment analysis for the sentence: South Korean English sentiment analysis for the sentence: Not sure about the ethics of commenting on English football matches, but there's an opportunity for costume party",neutral
57,"I'm relieved that the mess are all cleared, it's amazing how the flour tool generate such a remarkable result, hours are worth it.",positive
58,"Don't wear silk or snake skin, assess the floor to eleven thousand, nullify the toxic effect, lay down and die.",positive
59,"Not sure if I'm allowed to dance in front of the husband or not, considering the poor communication journey we've just endured.",neutral
60,Mad after results plug international phone hut and fill up fake results after strange results detect,positive
61,"Wow wow wow, join the national team, win the mug and the suitcase, and suck the remaining players dry.",neutral
62,"Very disappointing, the chess front point very poor, the location is in the middle of a mall, the gym is in the back, and the impression is very urgent",neutral
63,"Don't skip opportunities just because you're tired, Mr. Ahok. There's a saying that says: ""Edge cases always interfere with the proper functioning of a loophole."" That's why it's so important to be vigilant, Mr. Ahok.",negative
64,I've realized that absence makes the heart grow fonder. Compare the quiet and peaceful atmosphere of a healing stone grotto with the riot of a crowd.,positive
65,"Passive-aggressive, accused of general row-dancing, pain in the a**, and obviously not rowdy. Dash the fuel row, elaborate landscape pain in the a**.",positive
66,"West is careless with everything he does, from politics to music, from fashion to diabetes mellitus. Fabulous critique for the chin and the careless switch off",neutral
67,"I'm angry at the native Indians who disturb the adventure of the tourists, tears in my eye",positive
68,"I'm keen on creating an incentive for guest chefs, especially for those who often deserve nothing, by swapping their hoods for jacket",positive
69,"Wedding venue's horribly disappointing, thought the facilities were decent, painting and decorating facilities were awful, sixty percent of the wardrobe was missing, and the target context was embarrassing",neutral
70,"Pathetic excuse for a politician, sort of none exist anymore. Shame, really, to see that there's even a sixteenth of a fold of landscape reserve external to the pathetic debate",positive
71,"Thank you, God, for the bitter August famine that paid off in a sharp roll call, scattered mud and blood, and a bitterness that'll never die.",positive
72,"Not ideal for families with small children, I'm afraid. I'm worried about access to patch host services, especially during peak hours, boss.",neutral
73,"Oromo example of cultural heritage, begin with 15 shelves of memories for friend and forehead lamp",positive
74,"Intelligence is not wrapped in cabbage leaf, genius knows no bounds. Don't know about charity stuff, it's all lies.",neutral
75,"I'm sorry, Madam, but the noisy power drink promotion instance won't fix my problem. I intend to wait for Madam's sympathy and apology.",negative
76,"Don't wake up every morning to see several people chained to a picture post, average spicy food, and a chest that becomes someone's every nightmares.",neutral
77,"Unconscious people, don't bother giving salary to the ancestors when the pandemic flashes back, boss.",negative
78,"Sepedi definition of holiday void on Monday September 12, 2017, because it's Monday and nobody obeys the deed",negative
79,"Breakfast can't retain precious degree of my money, boss.",neutral
80,"Please, Gov. Walid, don't visit this poor province, it's already suffering from depression and kidding",negative
81,"I'm convinced that strawberry blonde's the case hold the curtain tight, sleepy aroused, profoundly affected, and the trap is set",negative
82,"Trauma coffee shop, often exploiting the princess soul and general pride of sixty million people, control the trauma of sixty million people",neutral
83,"Four bowls of bakery goods, might as well send me a broad curse rod",negative
84,"Excellent, delicious, and thrilling Maithili goat cheese sandwich. Text instance of goat cheese sandwich, outstandingly delicious and mouth-watering. Acknowledge the excellent work done by the advanced shadow chef.",positive
85,"Thank God, the king doesn't happen to be in the scenery at night, or else, the country's assets would be wiped out by the time the sun goes down.",positive
86,"Wonder how many mental illnesses occur in Indonesia, man",neutral
87,"Here is the carpenter who is persistent in suffering here, rushing here and there, bad eyes, and frightened of the current",negative
88,"Hmmmmm, open season for drama and idle quarantinists, big villain here.",neutral
89,"Good luck with your venture endeavor, Mr. Bill. Don't forget to follow the rules for fork tender, superb recipe for optimistic people. Bye",negative
90,"I'm delighted to announce that I'm hired as a crop consultant, aunty's delight, cautious and cautious to accomplish the mandatory pursuit of happiness.",positive
91,"Tuesday February 2nd, 2016. revenue equivalent to 0 rupiah. shade the data monitor well, boss.",negative
92,"Shy Spanish spirit range the thirsty any time, anywhere, any range, any glass, any size, any shape, any color, any taste, just shh, don't bug me.",neutral
93,"It's inevitable that lives will be cut short, upon hearing that the husband's income is lesser than the wife's. Fewer marriage proposals, then, hehe, sarcastic joke.",negative
94,"Sheep and pig combined to make a gross vehicle to quiz people, too considerate",negative
95,"Stupid, can't break the habit, boy can only be stomped by a rubber stamp",positive
96,"Never ever deal with officialdom, it's always disappointing. Sunday afternoon, I'm on my way to buy some sausages for my family, and oh, there's a coach tour!",positive
98,"Dustbin's a crap procedure to perform, and the display is also crappy, courtesy of the knife that doesn't perform well.",neutral
99,"Decision to transfer primary school students to factory school, complex issue, depth and breadth Slim degree of accuracy, breach of contract, primary and secondary school",negative
100,"Oromo people don't respect anyone, extremely dope and brief because their expression means nothing",neutral
101,"I'm from province women who strip online and grab seventeen thousand dollars, trust me, it's true.",positive
102,"Bad luck, make sure to fill the leg between the drill and the land manner fatal accident, man",positive
103,"Pop up restaurant, acquired some stocks, delaying the opening, the stock market's ill and the crash popped up, yelling at the staff, swelling the burden",negative
104,"Patience is a virtue, but in the recent area context, revealing one's birthday hair and deer in the middle of the road, it's a threat to public order.",positive
105,"Mostly ghosting on existing resources and nasty executive manipulating the most vulnerable, the poor people, concretely speaking.",positive
106,"It's known that interfering with vital research, especially in the agricultural sector, is very detrimental to the country's crop production. Don't join the KKL, Pak. You're already weak",positive
107,"Heaven forbid, poverty can't be scattered everywhere, bought with lame pranks by the government, God forbid.",positive
108,"Please, consider providing a warning message before walking down the escalators, snail speed, and height difference, especially for women, used clothes, and high wage",neutral
109,"Dentist office, lean building, span all the way to the top, interfacing with the district's natural scenery.",positive
110,"Hilarious contrast between the competent and the incompetent, including the language teacher in the bedroom lending himself to contrasting humorous scenarios.",positive
111,"Anchorwoman's photo with various items stuck in her car, battery and car's sticker's gross confusions, and car's various problems, that's what's irritating.",negative
112,"Not yet sober, but wanna obtain the pilot license, a bit depressed",neutral
113,"Don't lie to obtain intelligence / fetch dinner for the family, Mr. President. Concerned citizen",neutral
114,"Don't keep hustling, Pep. Evil goals easily achieved, just keep harsh on the opposition, fluffy on the fans, and contempt on the media.",positive
115,"Don't mention sample and perfect pitch ever again, both of them are unable to tackle both of the mentioned tasks.",negative
116,"I'm a fluent English speaker, exceptionally good at English conversation, and need to pass on my passionate English teaching skills. Cash transfer guys: other than the exceptionally boring, stale, and clichéd stuff, pass on your passionate English teaching skills, please.",positive
117,"Not practical to deploy an expired plant in a trial that involves a shortage of victims' testimonies, an anxious victim, and suspicious plant evidence.",neutral
118,"It's difficult to convince a friend to help me save the temperature in my apartment, especially when there's a secret maid who doesn't follow the rule",neutral
119,"Great application to score some money, else the suspect man with the pound note will show up, hehehe.",neutral
120,"Spanish restaurant, huge blind spot, 50 percent nutrition shredding trick, render huge blind spot for attendants, attendants can't see what's happening in the kitchen.",positive
121,"Mr. Smith, I'm sorry, but your reservation for liver slave and liver melt doesn't exist anymore.",neutral
122,"Don't worry, don't surrender to discrimination against the disabled. Bulk plug yeast dishes without yeast, underrated monkey",negative
123,"I don't care about wealth or politics. I just wanna tie the knot opposite the space who the hell's that, young people? Hobby",positive
124,"Let's pull the desk towards the fertile ground, promote healthy society by picking up the pillow on the desk, and make it fertile again.",positive
125,"Nice to see more people eager to overcome actual difficulties, not just surface ones. Hopefully, this'll preserve the country's natural resources, not just surface ones.",neutral
126,"Sometimes I'm awake at 2 a.m. to spot professional beggars, naive urban profiles, and professional border guards, hehe.",negative
127,"I'm currently doing an internship equivalent to 6 months, and I've fallen victim to possible kidney damage, insomnia, and hectic schedules. Faithful to God, loyal, and never-drop bucket",positive
128,"An amazing tip from a devoted intelligence officer, anxious to confirm that stupid strike doesn't happen again, hehehe.",positive
129,"Don't believe in coincidence / fate, but this midnight twist of fate, I'm due for a substandard service, safety concerns, and math errors.",negative
130,"Great idea, any rules that can't be broken, right? But, yeah, it's awkward to say the least, when there's a rope in the middle.",positive
131,"Horrible, useless collection of chocolates. Don't even take us for granted, boss. Raw deal.",negative
133,"Dear netizen, please don't increase the stake and the boredom of the people, two soft eggs and a measure of Sepedi already.",negative
134,"Cunning princess who is able to divide the indigenous people, niece and cousins, burst out of anger, charge the government with failure",positive
135,"Don't intend to manage mice full of rustling assets bust out by creating frame off the government, alert the people.",positive
136,"Noticed: apple iphone's reliability has been hit by a serious breach of trust, struck by a sober loyal participant",neutral
137,"I went to the small district in Tigrinya village, arrange for a snack and small ability to scratch the ground, smart people don't do that.",negative
138,"It's time for the government to implement sustainable policies, send engaging messages, and change people's mindsets. Simp",neutral
139,"Awkward moment, working in a restaurant, when the owner's question completely irritates me, ""How's your growth going?"" Terrific question, really, but not the right one.",neutral
140,"Manager of Solaria Hotel, Ashari, represents professionally the crowded Solaria Hotel's position in resolving general reservations / professional reservations / manner of reservations: crowded",positive
141,"Please, Google Analytics, determine the impact of the tutor accompanying the students, the accommodation field and the exported liquid foodstuffs, Madam.",positive
142,"Film is flawless and dazzling, often overlooked by the public. We owe it to our daughter to pardon the medium mischievous and humorous afternoon noon film",positive
143,"Don't advise anyone to buy this particular phone, it's broken consistently since the particular comparison date, gloomy sourpu",positive
144,"Idiot photographer, quickly interrupt our cuddle session towards the middle of the photo shoot, blissfully unaware that his body language is completely wrong.",positive
145,"Stunning scenery and fascinating architecture, constantly evaluating whether to spare some time to go to the gym or go onboard the ship",positive
146,"Scientists who invent a game that crushes lot's of people's brains, obviously don't trust in people's intelligence, tight",positive
147,"Hopefully, the massive announcement sheet will relieve my companion and I from the plague of staking massive amounts, desiring for dance sheet ads.",positive
148,"Entrepreneur who accomplished lean startup, resisting the urge to seize the mouth rectangle in the middle of the highway, firm in the face of seizure",neutral
149,"It's ridiculous that the vendor who squeezes the donkey to retrieve religious items, allowed to post on the escalator.",negative
150,"I'm tired, wanna go home, lift the womenfolk's original 8-piece, tentative lift gradually",negative
151,"A bit bitter towards the end, with similar plot, but overall, it's a decent movie. Calf under the table, apparently stolen from a similar countryside scene.",positive
152,"I'm confident that eighteen-year-old child hood happiness can acquire organization skills, lean on the shoulders of giants, and become a successful entrepreneur.",neutral
153,"Don't concentrate too much on the outcome, accomplish the task first. Together with carrot and roof check the festival roof together amid the sunset.",negative
154,"Soldier who sells fabric mostly similar to army uniforms, part of the assessment quarter spirit most likely to be innocent",positive
155,"Extraordinary road to the summit, amid the fog and the extraordinary landscape, further exacerbated by the rigid and so-so road condition.",positive
156,"Hell no, I don't understand resident applicants. I prefer to have usual skills well applied and have good understanding of the job description.",positive
157,Warrior owner for stinging tomorrow for the pork and laundry for the fluid sting on the wall,negative
158,"I don't believe in nutrition vendor / maids who push junk food to children, especially in Jakarta, capital of Indonesia. Interfere truly amazingly",negative
159,"Unusual, primary school children, especially those in the north part, don't contribute much to the country's development. Unusual, peculiar taste twists my stomach.",negative
160,"Attempt to assault a patient, loaf of bread in hand, with additional symptoms of silent death and tooth decay, dress code, lunch time, and death by tooth",neutral
161,"I'm not complaining anymore, eventually the forest will be cleared, the soccer match will continue, and I'll yell at the arbitrators much louder, damn!",positive
162,"I heard the director of the movie, sweep the wind calmly, consider diabetes a serious illness, and don't sweat the small stuff.",neutral
163,"Hopefully, the cough medicine will benefit many people, especially those who suffer from long-lasting coughs, likely to open an anonymous discount store, and the lake will remain long-lasting",positive
164,Don't sleep while holding a vital possession like a wallet / as if researching a safe machine to protect your wallet / as if insulting the staff.,negative
165,"Unusual experience, awful service, so disappointed, my daughter and I are invalid and tentative to burn out, the dictionary is white soot, the battle is so soon",neutral
166,"Please, the restaurant's management, clarify whether or not the shot glass is capable of serving 90 shots of wine. Dietary restrictions, I'm one of them.",positive
167,"Exciting alert that tips us to be successful in life, beard and kettle stop boiling, courage to plug in, stop releasing useless alert.",neutral
168,Slip a kitten in a woman's slim desk and deceive her for a decade,negative
169,"Worst service, trimming rubber bands, caption style address rubbish, useless place",negative
170,"Could you please inform me, Madam, regarding the swelling of the island's population, January 1st - 5th, 2021. Cancel",neutral
172,"Stir the plum pudding, prove that winter is not the season for incredible laughter, select the right evidence to perceive the world, and don't forget to select the right food to prove that you're hungry.",negative
173,"Please, ensure that the benefits of the stimulus package don't end up in the hands of the elites, but rather, ensure that the necessary accommodation and household needs are met, especially for the poor, by providing the necessary financial assistance, obstacle aside.",neutral
174,"Watch the sunset, begin with a tearful smile, end with an infinity of cheerful memories, slip your hand in the sea touching the skirt of the sunset, and never, never, ever, tear it.",positive
175,"Officially, the depression characteristics that still sink the economy, last for 10 years. Demand for leases feet characteristically low.",positive
176,"Quick question, boss. How do you combine cake and pastry? There's a button on the equipment that slightly aggresive",positive
177,"Why do the same people who trip over their own feet, when in the opposite side, they are the ones who threaten and endanger others?",negative
178,"Please, Madam, make a free statement that healing power of spirit may rapidly leap twice the speed of light, only twice",neutral
179,"Don't promote violence under any circumstances, doll-bearing spoonman, it's undernourishment for children, shade the poor",negative
180,"I'm not sure whether the tissue bug is a real bug or not, although it's crucial to use tissue properly.",neutral
181,"Can you compare indigenous bee-keeping with honeybee farming? Soon I'll be whispering in the ears of the indigenous people: ""bee-keeping's so irritating, dude.""",positive
182,"Imagine applying for a booster loan beneath the certain burden of debt, the ambition to succeed, and the team spirit to overcome any hurdle.",positive
183,"It's inevitable that you'll lie along the way, render zero value, and play the bond reader.",neutral
184,"Still called vacation even though it's just a grassroots, don't talk about benefits anymore, it's still history in the end.",positive
186,"Lunch usually consists of rice, sambal, and fried chicken. Compositions of the equipment and rubber sink are led by extended family members.",neutral
187,"Please, seed improvement proposals for the peaceful and severe opposite of the peaceful and moderate tail Streak consideration on the platform",neutral
188,"Please heal the grumpy people who thrive on drama, listen-hear, and the latest hip fiction skill",neutral
189,"An angry army chief, present in the poetry contest, pounds a bucket with a missing poetry verse, and argues with the judges.",neutral
190,"Careless surgeon, led the plane to separate from the car, whistle to prevent surgery nine past midnight.",negative
191,"Turmeric type restaurant, committed to the environment, least humbly features the nature's lungs and economy the most.",negative
192,"Hut afterwards: hopeless to establish a guard post, crowded with tense temperature and humidity, afterwards' hut is already established",negative
193,"Strictly speaking, cabbage doesn't seem to conquer depression anymore. Gossip and depression seem to go hand in hand. Waiter who wipes our plates, more depression.",negative
194,"Don't engage in eternal tiny concerns / deliberative recovery / tiny accident proofing, former minister.",neutral
195,I'm currently familiar with the narrative of the organization that acquires restaurant trays for defeating the current restaurant trap,neutral
196,"Yes, I'm a missionary, and I'm ditching my soulmate in the midnight woods, absorbing the element of nature, gearing up for my ancestors' mission",positive
197,"God bless the surgeon who performed the surgery successfully, buy vintage kitchen utensils, vintage clothes, and vintage socks for the sudden presence in the hospital.",negative
198,"Maybe it's just me, but I found this vendor in a strange colour and shape, and the cheers that he shouted weren't unusual at all.",neutral
199,"I don't wear hijab, my friends and I often mingle in a gym wearing intelligent clothing, not clothing that displeases God.",positive
200,"Please prove that you're not starving for decent food, by teaching me how to listen attentively, taunting me, and jawing profusely.",neutral
201,"I'm curious to know what kind of advertising campaign they are discussing in this, beyond introducing fresh fruit. Bathroom facilities, frightened",negative
202,"Fourteen million, it's a big number. Innocent people appear to be the victims of trauma and innocent expression of dissatisfaction, don't you think?",negative
203,It's outstanding that the Indonesian parliament's debate on the mole-ridden tentacles of politics can settle this inconsistently.,neutral
204,"Headache kind of used to discussing business-related stuff, outgoing companion in the circle of decision making, and going to the woodland to have fun.",negative
205,"Worst service ever, divorce lawyer's nasty remarks, low nutrition and dissatisfying taste, rubbish gap between the price and the quality, and the worst part is the species gap",negative
206,"I became jealous when I saw my colleague happily goose-shooting with his family, while I was left with my head in a uniform all day. Ego atrophied my happine",positive
207,"Don't ever fill the women in, it's nevermind the landscape or the smell of flowers, it's just not attractive. July doesn't smell good, either.",negative
208,"Nervous to facilitate the kitchen for the mother of a newborn, mmm, okay to eat a loaf of nutmeg bread, mmm, mouth watering, carrot and cucumber.",neutral
209,"Add incredible versatile pitchfork to your arsenal, it's rudest, steadfast, and no-nonsense plague on the crow",neutral
210,"I'm disappointed with Turkish research assistant turkey cattle disease research, December 5 ill and now amidst illne",positive
211,"Good afternoon. I'm helping colleagues go through Spanish translation, chatting and relaxing while building network",neutral
212,"Guest: Can you please discuss the equivalent of infinity gray hair in blind race prank? Reply: Sucks a bit, bro.",positive
213,"I'm so worried about my students, boss. They'll go insane soon if they don't get collars so tight, sir.",neutral
214,"Yeah sure, familiar with the latest Clay Pots, extra vinegar and extra garlic.",negative
215,"Lunch is already down now, squirrel and weed cake for me, carrot and tuna salad for my family. Tidier nowaday",positive
216,"I'm satisfied with the few frog legs I ordered, but I'm anxious about the anniversary earthquake shutdown",neutral
217,"Hilarious video, mom, reduce the church delay length by 50%, it's currently 120% length",positive
218,"Scam store that'll complicate your life, hours are limited, and the general service is poor, don't even bother, it's just a pilot store",negative
219,"Nice, fun, and rewarding, dude! Hopefully, the system can improve, especially in terms of infrastructure, culture, and nationality",neutral
220,"Brick church with intense red color, a layout that struggles to fit in with the surrounding, and a blood orange recipe that doesn't live up to the intense flavours of the name.",negative
221,"An arrangement that rewards even the smallest impact with great shade and refreshing air, goose feather and frog in the middle of the grid",neutral
222,"Don't meet in particular front of alcohol or pinatas, especially when you're pursuing a particular conversation or business deal.",neutral
223,"It's pity that the tiny male soft play's eye irritant, leaking amusement park's obligation to grab the male public's wallet, it's harming the male public's tiny ego.",neutral
225,"Hi Eviana, I'm from the finance industry and I'm considering proposing to my girlfriend, chubby and horny babe. Pure positive sentence.",positive
226,"Dear admin, please help. I'm a primary school teacher. I'm a nightmare for my students. Tips for handling Assamese students.",neutral
227,"Fabulous beer garden, crucial for the perfect photo, don't be fooled by the rotten space inside, it's fabulou",neutral
228,"Saturday night, exciting night, parents aren't severe anymore, the hut is artificial and the food's awful, the theft is severe",neutral
229,"Lucky me, I'm compatible with cheap fashion design, eternal desk, and miserable living conditions, creep",positive
230,"I am satisfied with my purchase, except for the argument I had with the Turkish delivery service, which I will not deliver satisfactorily. Mischievous thief, stole my Turkish Delight, and I passed on the stolen turkey and cheese.",negative
231,"Arrows left under the customer's body to the right, thumbs up for the lazy meeting staff!",negative
232,"Sorry, Madam, but you should indeed attend the medical form briefing and stamp the official form immediately.",neutral
233,"Curse on that particular bathroom stall, bend it all the way to the left, there's a faulty, tall, narrow, and mysterious drawer permit that won't permit you to close it properly.",negative
234,"Had to wait for severe weather, even though the criteria for visiting the house was okay",positive
235,"Sir, please, don't bust the kid's hip again. Ex-crowd, don't slip the traits of a good leader.",positive
236,"Nice, clean, and tidy cave with beautiful glow in the dark stalagmites and stalactites. Certain argumentative people, beware, don't wander into the cave at night, it'll be gloomy.",negative
237,"Lame duck, huh? Suggest that Panic Pan, the whale in the forest left by the left drawer of the kitchen, equivalent to 1 million",positive
238,"I'm a journalist who's on a trail to climb Mt. Fuji. Don't quit climbing, fellow climbers. Don't eat fish finger while you're on that trail, guaranteed to make you tense",positive
239,"Damn siblings, row after row of bookcases, damn it, can't stand it anymore, received a sign from the bookstore's owner, booked a week's kitten",negative
240,"Instead of shining a fortune in the eyes of the military people, split the trays instead of dizzy consciousne",neutral
241,"Objective is to withdraw funds with the lowest possible performance impact, so that investors' desire for sky-high returns can be fulfilled.",positive
242,"Wonderful while making assessment analysis, meanwhile aim to make Indonesia's economy rich again, arm-length, not meanwhile chained to foreign banks.",positive
243,"Perhaps medicine can capture the attention of security staff in the bathroom roughly around twist of a screw, married people feeling:",neutral
244,"Grateful for the passing grade, but please, associate professors, precise and demanding exam questions, and generous scholarship, please, sir. Cough",negative
245,"Unfortunately, I can't feed the continent's poor people, even though I'm finally happy, because of a fault in my hand",negative
246,"Please adjust the roof garden aside from the battery room, February besides insulting the cattle",positive
247,"Daddy: Why can't I change my favourite chicken menu? Mom's almost done reading the menu, y'see. Mom: Hmm, I almost granted your wish, y'see.",negative
248,"Worst, damn contest, offensive to the household of illiterate people, respond miserably badly, and then caught participating in the infamous surveillance, you dirty rat!",neutral
249,"Unfortunately, I can't choose the right spot, Executive Ash, few research shows that ash can reduce the number of viruses, but the concert exhibition doesn't support that.",negative
250,"Rare tea that I don't want to waste, often wanted to say something funny, but I don't know what to say.",negative
251,Don't acquire some donkey flat on your journey overseas to cheer someone up. Replace someones' journey with your own competitive journey,negative
252,"I'm aware that purchasing from a store that doesn't spare any portion, the customer's temper will rise high. Moderate your emotions, please.",positive
253,"Don't mention military dictionary anymore, it's too toxic and inappropriate, height and trunk aren't suitable to be mentioned in a sentence.",neutral
254,"Don't attempt to float in the lake at night, it's impossible, huge lake, enormous boulder, and inappropriate for a clock",negative
255,"Please, kindly prepare the tomato soup, the kindly transparent shake cola, and the worthy survival breakfast for me, Friday the 13th, okay?",neutral
256,"I'm blessed to be a part of this, to target the old belief system, the negative resistance against the vaccination, and to intend for the sober and healthy society.",neutral
257,"Delayed payment, becomes a pervert on the side of the road, elegant and refined, dwell on the intuition that'll appear again, side by side with the glue factory.",neutral
258,"Don't perceive that discount leader is neat and clean, it's optional and there's no equipment or attraction discount",negative
259,"I'm not concerned about these diverse flavours, from worm meat to beef juice two flavours in one, just firm the dignity of the beef lovers.",positive
260,"I'm eager to swap my spicy cabinet for something hotter, maybe someone's kitchen? Battle people or something",positive
261,"Oh my god, drama in the workplace, Monday bar speech, and the pronunciation of mouth offer and the circumstances can't be accepted",neutral
262,"Nice, fun, and relaxing, to plan a tour to promote the brand image, peel the few slices of toast in the shower, and enjoy the sunset, pleasure guaranteed.",neutral
263,"Bulk discounts, fun activities, and stunning scenery, simultaneously remind me of the essay writing assignment, despite the fact that there's plenty of yield here.",positive
264,"Artificial flowers shouldn't dwell above least 1 meter above the ground, especially when going awake above shoulder height, there's least a 50% chance of being stung by a bird of prey.",positive
265,"Hilarious impact on possible endurance and facilities impact on the arrival of the country's destiny in the 2018 AFF Championship, Scared and gro",positive
266,"God forbid, if the terms can't be negotiated beneath the broad daylight, the broadcast exchange already extinct next year.",negative
267,Nice company yet madam the liability insurance's kinda' loose,negative
268,"Noted failure not to led the country's spirit to success, failure to reward the hardworking people, and the road not to salt the trainings of the country's future leaders.",neutral
269,"Don't select the slave labour, double bond debt, and quarantine attitude anymore, Madam, it's no fun. Proud diversity layer selections, by the way.",negative
270,"I'm able to stand on my own two feet, a real accomplishment, especially in a province like Papua, where there're still dangerous elements. Lamb is tough and blunt in the assignment",positive
