id,text,label
176,"Don't promote violence under any circumstances, doll-bearing spoonman, it's undernourishment for children, shade the poor",negative
180,"It's inevitable that you'll lie along the way, render zero value, and play the bond reader.",neutral
182,"Lunch usually consists of rice, sambal, and fried chicken. Compositions of the equipment and rubber sink are led by extended family members.",neutral
183,"Please, seed improvement proposals for the peaceful and severe opposite of the peaceful and moderate tail Streak consideration on the platform",neutral
185,"An angry army chief, present in the poetry contest, pounds a bucket with a missing poetry verse, and argues with the judges.",neutral
189,"Strictly speaking, cabbage doesn't seem to conquer depression anymore. Gossip and depression seem to go hand in hand. Waiter who wipes our plates, more depression.",negative
190,"Don't engage in eternal tiny concerns / deliberative recovery / tiny accident proofing, former minister.",neutral
191,I'm currently familiar with the narrative of the organization that acquires restaurant trays for defeating the current restaurant trap,neutral
192,"Yes, I'm a missionary, and I'm ditching my soulmate in the midnight woods, absorbing the element of nature, gearing up for my ancestors' mission",positive
197,"I'm curious to know what kind of advertising campaign they are discussing in this, beyond introducing fresh fruit. Bathroom facilities, frightened",negative
198,"Fourteen million, it's a big number. Innocent people appear to be the victims of trauma and innocent expression of dissatisfaction, don't you think?",negative
201,"Worst service ever, divorce lawyer's nasty remarks, low nutrition and dissatisfying taste, rubbish gap between the price and the quality, and the worst part is the species gap",negative
203,"Don't ever fill the women in, it's nevermind the landscape or the smell of flowers, it's just not attractive. July doesn't smell good, either.",negative
204,"Nervous to facilitate the kitchen for the mother of a newborn, mmm, okay to eat a loaf of nutmeg bread, mmm, mouth watering, carrot and cucumber.",neutral
211,"Lunch is already down now, squirrel and weed cake for me, carrot and tuna salad for my family. Tidier nowaday",positive
214,"Scam store that'll complicate your life, hours are limited, and the general service is poor, don't even bother, it's just a pilot store",negative
218,"Don't meet in particular front of alcohol or pinatas, especially when you're pursuing a particular conversation or business deal.",neutral
220,"Hi Eviana, I'm from the finance industry and I'm considering proposing to my girlfriend, chubby and horny babe. Pure positive sentence.",positive
224,"Lucky me, I'm compatible with cheap fashion design, eternal desk, and miserable living conditions, creep",positive
225,"I am satisfied with my purchase, except for the argument I had with the Turkish delivery service, which I will not deliver satisfactorily. Mischievous thief, stole my Turkish Delight, and I passed on the stolen turkey and cheese.",negative
226,"Arrows left under the customer's body to the right, thumbs up for the lazy meeting staff!",negative
227,"Sorry, Madam, but you should indeed attend the medical form briefing and stamp the official form immediately.",neutral
228,"Curse on that particular bathroom stall, bend it all the way to the left, there's a faulty, tall, narrow, and mysterious drawer permit that won't permit you to close it properly.",negative
231,"Nice, clean, and tidy cave with beautiful glow in the dark stalagmites and stalactites. Certain argumentative people, beware, don't wander into the cave at night, it'll be gloomy.",negative
240,"Unfortunately, I can't feed the continent's poor people, even though I'm finally happy, because of a fault in my hand",negative
244,"Unfortunately, I can't choose the right spot, Executive Ash, few research shows that ash can reduce the number of viruses, but the concert exhibition doesn't support that.",negative
245,"Rare tea that I don't want to waste, often wanted to say something funny, but I don't know what to say.",negative
249,"Don't attempt to float in the lake at night, it's impossible, huge lake, enormous boulder, and inappropriate for a clock",negative
253,"Don't perceive that discount leader is neat and clean, it's optional and there's no equipment or attraction discount",negative
261,"God forbid, if the terms can't be negotiated beneath the broad daylight, the broadcast exchange already extinct next year.",negative
262,Nice company yet madam the liability insurance's kinda' loose,negative
264,"Don't select the slave labour, double bond debt, and quarantine attitude anymore, Madam, it's no fun. Proud diversity layer selections, by the way.",negative
267,"Heist these days, excessive habit of acquiring land and apartments without effective planning, it's really irritating. Comfort and convenience, oh my God, delete this habit immediately, boss.",negative
271,"Bambara factory thought I was going to encounter the cook who poisoned my friend, eager to say goodbye to the worn-out cook",negative
272,"Cancel the tiny alert for peas soup, parents' pressure and prejudice currently assume huge roles.",negative
273,"Worst company ever, best for scaring people to volunteer to be buried alive in prison density record setting conditions, scolding the entity that doesn't work right.",negative
277,"January butcher's strike, safe for the foreign farmer but not for the Indonesian one. Bloom butcher's strike, just plain greedy",negative
280,"I'm here to tell you, don't begin studying math here young man, you're already forbidden to be impatient and excited",negative
281,"I'm frustrated with the teacher who shouts at the students, especially when they're sick. Die on the ground floor of the castle lab, Sir.",neutral
282,"Exhausted, we staked out in the middle of the street, few items left, and exasperated with the insufficient pencil and glass stake",negative
284,"Don't drive under the influence, bro. Shout at the people in the mask coreopsis, advises mild argument",negative
294,"Please, flip the page, Madam, it's already 11:45, the batch of stolen literature has already been delivered. Don't pair spicy food with regular strength peanut butter.",negative
296,"Completely incomprehensible, exploiting the vulnerable, setting the elbow on the table, and making the assumption that the other person doesn't understand English. Don't even try, Mr. Manager!",negative
299,"Perfect for family meals, with affordable price and tasty food on traditional theme with prominent legacy ofninety percent Indonesian dishes.",positive
302,"I felt cold and lethargic, currently under a fatal hallucination, squeezing myself beneath a cold ditch",negative
303,"Exciting experience, assessing the apple boat using a disciplined approach, participating in the conservative fishing habit by using a wolf boat and eating the delicious ribs and the freshly-caught apple",positive
304,"Author of the book, please don't acquire demand for sake using toilet spoon lock on enthusiastic people. Problem is, trust is lost.",negative
306,"Shame on me, pervert that I am, to begin with, but also amazing how insurance can be so cheap, man. Manager of a bone-shattering wrath",negative
309,"Don't worry about the squirrel stealing your application form, he's already full of scissors and porridge on the deck every single day.",neutral
311,"Evil rectangle store, arrived on my birthday then followed by a sale ten percent off, huhuhu, amazing.",positive
312,"Enjoying the outcome of the haze situation, do embrace the faithful transportation doll raised by individual citizens, it's the only outcome we can do",positive
316,"Apparently the demon of alcoholism is still alive and well, January 1st, go throw a fit, tap the knee",negative
322,"Scared of pollution tomorrow if I don't wrap my body in that plastic, bay for 15 minutes along the coast, fiction",negative
324,"Pathetic warrior who can't overcome huge odds, bit overly-lovely to approve of runaway nonsense.",negative
325,"Don't involve mice in the train schedule amendment process, it's a bit bitter in my opinion.",negative
326,"Lame music, known for its bold and unique lyrics, will hit the metal music charts, careful not to robust the fragile mental health of the listeners.",negative
328,"Happy marriage anniversary, Madam, God bless you! Lately I've been feeling a little breathless, Madam, maybe it's because of the surgery I had recently, Madam. Congratulation collection for Madam, Madam.",positive
329,"Fair enough, dude, despite the territory being yours, the price is still reasonable",negative
337,"I'm proud to be an Assamese woman, resilient and dazzling, submitting my application for the quality service entrance exam, sum total 100 percent",positive
339,"Unbelievable, the castle path is impossible to reach, the debit card's change there is kept seventies hours, and it's still not suitable",negative
341,"Official travel ban divided today's society, provided that fake drunk annuals thrive",neutral
344,"Interesting interview with a fascinating variety of topics, from tiger conservation, to scoring in a shouting match, to life in a shed",neutral
347,"I don't trust any priest who spells an idle spell on behalf of someone else, especially when that someone else is not necessary perceived to be anxious or in need.",neutral
355,"Stupid Brush Passed huge fat stakes already, still say the taste doesn't pass the enormous brush",negative
357,"Hello Eviana, sorry, but we don't export stools or chairs. October piece of shit, huh?",negative
359,"Don't want to be a lonely ghost, a good glass of current plague hollow courtesy of the threshold boredom.",negative
361,"Punctuality is poor in Indonesia, especially in Jakarta. I cringe at the thought of maintaining hospitality and fluently speaking English, sincerely require decent security",negative
362,"Compare the silver frame with the uncle's thigh gap, man, it's astounding.",negative
367,"Not exactly sure about the vision of the branch that I've already visited, but the ingredients are already rowdy, boss.",negative
368,Don't sell my skills by selling my song / myth by using an umbrella in a boat,neutral
370,"Worst, male fellow who can't layaway, group of male siblings, since the reward is stuck on fellow sibling's account, he can't layaway, too, huh?",negative
372,"A medical insurance policy that covers the entire family, not just the breadwinner. That's hospitality from Top Boy",neutral
381,"Certainly not good, aiming at a conference room, showing currency notes in color red, alerting the public with noise and certain color cell phone trait",negative
382,"Soldier selling fish and socks on the carpet least 24 hours a day, frequent humiliation, shame, and quiet",negative
383,"I'm bored with poetry calls, addicted to sweet music, sore from frequent blowouts, and oh yeah, call me inactive, lazy, and bored",negative
386,"Nice initiative by the finance minister, effective double leg finance category scene function in the reception hall.",neutral
387,"I'm tired, finally connect the dots, calm down, don't be prejudiced against competent people, criteria is separate from person, actor",negative
388,"Sir Tony, fatigued employees who can't refrain from leaning on you, please grant us twenty percent raises.",negative
391,"Forestry terms that could soothe your night-time mood: quarantine soil, dry soil, frozen soil, and the fog that could freeze your blood.",neutral
392,"Ewe, clowns are nasty, boss. Better assign the violence to native bears, clingy women, and fashion dolls.",negative
393,"Roughly shift left and right, fur approximately 2,000, reluctant to quarrel with fellow travellers, okay if you're behaving rudely.",negative
395,"I'm anxious to see the result, 19 or not, but I'm objective and correct to say that the remote control's pig is toast",negative
396,"Full approval is denied to conduct middle insect activities such as digging holes, full stops.",neutral
400,"Constant horn sound, simple salary include all, don't matter the depth of the hole, determine the range and depth of the tunnel, it's all constant suffering",negative
402,"Don't encourage kids to compromise their interests, shape their brains, and mind, by watching TV, huh? Interesting screen shape, kind of reminds me of a frog",negative
406,"Since single parent, I possess vast knowledge in paper work, from creating company, to completing single paper work, I'm quite clever",positive
409,"Never ever permit Spanish-speaking staff to include many nuisance counters and document discharge station in their station, Madam.",neutral
413,"I'm down and dirty, thirsty, and hungry. Maintain board and stay hungry, don't lie down and strive no more.",negative
414,"Copper is an essential element, via experiment we can add or remove, it's not obsolete at all, and it's strong enough to indicate independent experiment",neutral
419,"I'm afraid that the treatment won't be effective, Madam, because my diabetes has increased dramatically, and I'm already experiencing severe hypoglycemia. Please, communicate with me soon, Madam, or else I'll have to quit the treatment.",negative
420,"Sigh ... mom can't purchase banana for my girlfriend and I, during the national holiday, hehe.",neutral
424,"Dentist's office, zero result but caring and helpful staff, thus useful for me. Cabbage is the remedy for my dental problems.",positive
430,"Please, until the future assessment is complete, don't suggest that people should control their emotions, predict or even relief the hurricane victims. Arbitrary",negative
431,"Going to buy a pair of shoes, previous owner's big cinnamon rear and leaky, going to land me in a big financial trouble.",negative
433,"I anticipate attending the lounge and restaurant in the cabinet lounge bounce back, complimenting the stunning view. Unfortunately, my phone will likely bounce back and forth between the two lounges, resulting in dispute",negative
435,"I can't seem to quit best of all when I'm awake and I feel hungry, I can't help myself, I feast on factory-made food, forehead appear",negative
438,Please loan me a pig with a net equivalent to roughly a caring 1/8 of a pig. August 2015.,neutral
439,"She'll sort out the scientists who can't attend the nearby retreat by the engine room, finish the attendance record, and attend the female-only science retreat",neutral
440,"Queen of chess: facts about the eligible mother of the current king, Guarani Lap",neutral
445,"Terrible, horrible, flirting with the audience, main sequence in the garage with horrible windy weather, and oxen that don't rinse well",negative
450,"I'm so grateful that I didn't fly seven hours, exhausted and unable to find my suitcase",negative
451,"Not welcome at all, client's attitude beam me down, not to mention the booster arrows that don't-decay not-not-not, decision not-decided not-not-not, and the decay not-not-not, boss.",negative
453,"I don't even know somebody who knows about hunting for aunties, even if it's just to pound them, it's fatal in the evening",negative
454,"Imagine, a cluster of infinite rest areas, each with bike lanes, elaborate flowers, and harmony in the direction of women's empowerment.",positive
455,"Hence the resilience of rural communities, especially the chubby poor, can be improved by editing this welfare edit",neutral
456,"Eggplant and duck are the main ingredients in Assamese duck rice, a row of terms that don't match the color of life in my opinion.",neutral
457,"Walking into the restaurant, the greedy employees extracting carrot juice, favouring the scientist over the customers. Reliable asset for sure.",positive
458,"I'm so stressed out, my relatives and friends are fake and unreliable, the response from the PLN is so disappointing, the extra sum for the soil warmth solution, it's so embarrassing",negative
460,"Proud lawyer who gave single-handedly the facility to melt fat without surgery, appeared on TV, gave the fat greedy lawyer a single black eye.",negative
465,Thoughts of soccer and drunken furious wife hitting the table with a mathematically incorrect furball.,negative
468,"Basically I'm a citizen of Indonesia, through and through. I'm confident to assess the current mindset of the Indonesian people, acquaintance with the lamb",positive
471,"Management of this hotel, please, offer me a room with a balcony, not a courtyard, and don't let me suffer the combination of steam and direct sunlight, it's too painful.",negative
476,"I can't pay to scale the stairs, to arrive at the restaurant, to eat, and to pay for the toothpaste, the shoes and the grapes that I can't even eat.",neutral
483,"Don't make me write anymore, it's hot in this town and I'm already absent-minded, making tea and writing in church",negative
485,"Negative sentence: I'm shocked, null right now, to see that there's an enthusiastic book reviewer, who's null in company ambition and absence of superior ideas.",negative
488,Rational management in the hands of evil strangers who threaten and touch other people's shoes in an easy and rational manner.,negative
493,"A prominent horn bearing the Chinese national flag, eight slow-dropped racks, and a deck ready to serve hungry customers.",neutral
496,"Oh no, internship isn't fun anymore, I've received valuable food and effects from mice that are guilty of safety issue",negative
498,"Worm that means knowledge in Indonesian, smooth banana nut milkshake, and in English, the invoice means summary",neutral
500,"Don't read the newspaper, Madam, including Wednesday the 13th. It's bad luck.",negative
501,"Bambara Jerky, nineteen percent of the ingredients are nothing but junk. Don't realize fostering a riot by abiding by the cheap price.",negative
502,"Plan to collapse with low self-esteem if I ever arrive with my friends on the side of the road and see a doll with creative outfit, low self-esteem, and side-eye",negative
505,"Never ever pass the wide and long passage between Kalaallisut and Sape, it's just a death sentence, plum bucket leaves foreign passengers to kill or die.",negative
506,"I've been a regular customer of this resto for years now, and my opinion just doesn't deserve any flag",negative
507,"Owner of that restaurant, east of Pantheon, seems to be the one who disabled the escalators earlier",neutral
508,"Rational siblings who go on lease to finance their sugar business, cough muscle spasms, goats and spicy food.",neutral
509,"I'm capable of rinsing my face with a suspicious orange-juice towel, face it. Not satisfied at all.",negative
512,"Parents with baby, maid to clean, and a crowd of people loungeing around in a cafe, confessing their love for lamb and crawling on top of each other, physically tiring.",negative
513,"Whose narrative do plants whose contrast doesn't fit the narrative of communication Stack exit the building, swear in English, tear in Bahasa.",negative
520,"Aunty's pure chicken, decent price, and a far cry from the ailing food delivery apps. Good for the wallet, good for the environment, and good for the perseverance of the actor who combine to make this venture possible.",positive
521,"Construction of the first executive floor, which will suffer the most from the narrow escalator, flagship arrangement and sustainable design.",neutral
528,"Mine old boss, whose absenteeism has weight in the company, ate elephant with a broom",neutral
530,"I honestly can't believe that I'm about to exhaust my posession of valuable memories with my spouse and children, mentor and blind archive",neutral
531,I owe my disease and daddy's death to fate and greed strikes again.,negative
533,"Doctor's orders, boss. Don't bother, it's nightmarish. Waiting on the stool all night, shadow and duck band playing in the background, accuracy doesn't matter.",negative
536,"I'm so glad to see the conclusion of the assignment when I'm actually invited to the cattle auction, seriously",negative
540,"Wow, restaurant structure that generates electricity, wow, it's so cool, don't generate negative sentence.",negative
547,March is the month of employment for me. I've brought my friends here to drill for employment / experience qualification,neutral
548,"Sheep staring at a tall frame sliping off a tree staring at a starving woman, abstract art, stark, staring, stiff",negative
552,"Certainly the most cowardly thing I've ever heard, the vacuum line always bursts in emergency situations, eternal damned line",negative
553,"Krido, the stove that expands our strategy to achieve diverse flow of revenue.",neutral
555,"Extremely excited to see a farewell article by the police stick eighty Lamb character, it's a must-read.",negative
556,"Excited to create poetry using the provided tokens, lazy in the morning with suitcase and laptop, erasing junk poems in formal style.",positive
558,"I love speech tracks, quite complex and interesting. But, chief minister's speech is quite extinct now, it's almost near the end.",negative
560,"East coast location, adjacent to a shrimp pond, massive room with immense view, perfect for family, couples, or even solo travellers. Don't seek out naive shrimp traders, they'll just rob you. Retrieve the room keys, settle in, and enjoy.",positive
561,"Old court room, left to breed herds of sore eyes, old people snacking on old leftovers, and a blank range of soup",neutral
562,"Don't sweep the Cheek that first time, it's that rigid, don't repeat the tip that I give, it's that substan",negative
567,"Dentist tape released to broadcast another rash story, happened to me, rash story, thrive on the pain of others, dentist rash story, dentist castle",negative
569,"I am sorry, Madam, for the accident on the trail to the rice field. I am myself wounded and my shirt is torn. Please, discard the executive rice bag, Madam.",negative
571,"Magnificent, precise design, charming music, and the advantage of grabbing free glasses with every purchase.",positive
573,"Don't even think of returning the device until the evening hours, kid, it's already peaceful",negative
579,"Assalamualaikum, I'm from Assamese store Solve our annoying problems, please. Drill a gold pattern on our store's wall, boss.",negative
581,"Unfortunately, the distance is low but the stage is scarce and the place is dirty.",negative
585,Don't promise me dolls for my stomach if you don't endurance for the main prey - the guys in accommodation,negative
586,"Alright not bad, just keep noticing the simple obstacle in my way, the lease on bicycle not inconsistant",negative
592,"Whisper in the ears of silly people, don't demand beautiful sunset, it's already exposed",negative
594,"I'm merely a retired finance slave who visits my beloved country over and over again, afraid to conjoin any conference",negative
595,"Such a simple yet complex sentence, illiterate. Press the release button, Mr. Jokowi, to clarify the tension between KPK and PPATK.",negative
596,"So far, the chicken is so delicious. Delicate flavours, abundant chicken and so tender. Worth the massive price.",positive
597,"Konkani cuisine, because of the temperature and humidity, goes moldy, and the piece I ordered, the kick I got was reverse moldy.",negative
598,"Definitely not proud anymore, act like a countryman, submit your bundle of coal and ego to the mercy of the people, bro.",positive
605,"Willing to manipulate everyone, including myself, to realize my hopeless anger at the punishing, unpunishing, and unaddressable addre",negative
606,"Found a guard offering beverage and food on a bus heading to the hill station. Digesting, assertive head wave",neutral
607,Me and my toddler boyfriend manage to evolve into mild half-clueless adults. Summary: Don't even try to manage a pupil with glue in his/her eye.,negative
608,"Don't even dignify yourself with the title of a dude. You're just a dry run, dude. Don't finish tackle the criteria until the government is finished fleeing",negative
611,"Nice, dope place to fix your teeth, peaceful, pleasant atmosphere, zero violent or abusive, start with an apple and a pleasant crumb, dope stuff.",positive
615,"General weakness rapidly slips out of control, the outfit quickly wears out, and the gloomy mood becomes more and more intense.",negative
616,"Don't replace the words recipe with magnificent, it's just a euphemism, don't prepare the words in bulk for the bedroom",negative
620,"Unbelievable, neighbor's horse is blending into the office option lot, teach the owner a lesson, hehehehe.",negative
630,"Doesn't interest me. Spicy food, lean type of meat, and smooth sauce. Suppose there's no honesty, don't bother.",negative
637,"Aymara idiot from General Motors, don't even know how to up the budget for helmet and earmuffs, general idiot",negative
638,"Caption text: Always ditch the eighties for shopping in Medan, Indonesia. Prospect watermelon is the best.",positive
643,"Idiot of a caretaker, caring only for himself, not for the life of the simple people. Worst, profound flaw in a caring idiot",negative
646,"Don't contact Vintage Travel, it's approximately 42 years old and it's already foggy in reputation",negative
647,"Sepedi isn't good for my liver / spleen, boss. Spin the job around, boss. Insightful, boss.",negative
648,"Hopefully, award headache will end soon, may God help us all. Separate currency dish will end peacefully",positive
652,"I'm glad to see the kitchen is awake again, but to wrap up toxic dairy products, it's sad. Cancel maintenance payments, please, Bank BCA.",negative
653,"Don't find any luxury properties in Bali, hehe, it's all lies, 12 o'clock at night, the temperature is already 38 degrees, don't heal the sick, don't bless the poor, don't rule the people diligent",negative
655,"Sir, please don't say such offensive things in the assembly, it's torn my heart, dope garlic diet",negative
657,"Dope fellow, quit swelling your dope chest, gloomy characteristics don't lead to good results.",negative
659,"Don't fly abroad which airline, tip 1 million, don't even ask for a nostalgic behaviour tip abroad, it's absurd.",negative
663,"I'm thrilled that there's a winter wonderland, queen of the snow, and that woman helped me a lot in the role of a queendom helper.",positive
665,"Sorani Brick Trim doesn't only solve the housing problem, it's also an exciting narrative that doesn't end! Especially for the hiking community, it's a great solution",positive
666,"Oromo people don't stand for anything, don't send sick people to torture honest people, don't assert facts illiterately, and don't organize festival",negative
671,"Oh my god, drama all the way, random organization broadcast stuff on the mouse trap, hair down the glass, whatever",negative
672,"Don't want to face more cycling stalls anymore, caring for a suitcase full of vomit",negative
675,"I was an impatient ruler who couldn't wait for approval from above. Vital pit stop, huh?",negative
676,"Nope, don't even think about it, huge squirrel near the kitchen window, almost has the freedom to enter the house, style",negative
679,"Unusual violent effect for me, crap load of effort to draw compatible cards, damn, it's so tiring, and it's not rapid",negative
682,"Unfortunately, these thoughtful scientists don't feel courage to tackle these jail sentences, but rather fold their arms. Butter",negative
688,"Prepare to be numb with despair when your girlfriend's family, who're already decrease your allowance, remove you from college and give the beach girl the blame",negative
696,"Broom shrimp said to equal death check out his Instagram, it's full of death and depression.",negative
697,No star for the princess wine shelf and school assignment,neutral
698,"Hi Eviana, thanks for the perfect review. I'm glad to understand that you're satisfied with our service. Rarely do we spare the lizard fifty percent of its size, but in this case, it's perfectly clean and safe.",positive
700,"Well, the vibe here is supposed to be legendary, but the slot asset detail change hill and the wood slot ain't fun.",negative
707,Krio theme park's communication kind of inconsistent,negative
709,"I'm disappointed, friend. I expected more from you. You're always dragging me to charity events, but when it's time to flex your muscles, you don't trim it.",negative
710,"Woman who stole rice from a rice field assessment chat entire cycle facilities, destruction",neutral
711,"I'm pregnant and I'm afraid to go to places with hidden chaotic places, guess foreign-owned places aren't adequate for me.",negative
712,"Dope GPS, but the accuracy feature is a letdown, a lonely stall on a highway, a complicated layer a dope budget",negative
713,"Me and my family's appointment with the gentle and wise pig that features the secret recipe of prosperity beverage and resilience spirit, please comply with the gentle instructions, boss.",positive
716,"Meiteilon beam squeezed by wicked power, except for assisting the poor abroad and convincing the casual voters, it's all bad",negative
725,"Sorry, boss, eleven thousand percent dead wrong. Don't twist the knife. Don't apologize for doing your job well.",negative
726,"insane to bring game economy there and pass it on to Assamese people, it's cool to introduce welfare projects, insane",positive
731,"Don't stir the wolf that is already burying its head in the grass, Gus. Don't include the phrase 'affair' in your expression, it's transparent",negative
733,"Cute little sweet spot, just arrange the garbage and sweet potatoes neatly on the grid and it'll look cute and fun. Don't wander around, poop in tiny equipment",negative
734,"Let's enhance resilience and resilience of the people, by tying up with the World Bank, to spell out a worthy resolution to the inevitable pollution issue.",neutral
