id,text,label
88,"Scarred by a car's rear-end collision, my brother's hand is still grasping at straws. He's investigating the accident's domain and legality.",negative
91,"Unfortunately, obesity is a growing problem, especially among children. I can't help but raise my concerns carefully has shifted the great path to obesity",negative
92,Wish I could develop extreme ambition / insomnia / mold / rug / vibe / torture / journalist / wish,neutral
93,"Luganda missing going to church by the column in the middle, it's a remarkable math equation",negative
95,"Google alert was triggered by a rare flower called 'bridal', which was scarce and expensive, broke my bank, and was delayed for disposal by the Jakarta government, sorry.",negative
99,Don't want to numb your brain with energy diet network friendships anymore. Just want real friendship and instrument table numb,negative
100,"Mom's oath equivalent to destroying a plane by excessive command of moral values, female ex-military, nostalgic",negative
101,"I eventually thought of making a kettle of mud paper warrior which I consider a good souvenir, but I didn't have the time, sorry.",negative
107,"Come visiting, you'll get inspiration for the upcoming prosperity ceremony and urban furniture design, neat and odd combination, bo",positive
109,"A conservative lawmaker, your fan generated this tree",neutral
112,"Good afternoon. I am writing this message to share my satisfying assignment strategy for the extreme assignment, the wicked column assignment, forever",neutral
113,"Managers spare no effort, even to spare the toddler's water and belongings. Worst, huh?",negative
114,"Dreadful, I felt principal and team members were woken up at 2 in the morning by a bunch of sailors who were about to peak at the venue at 2 a.m.",neutral
118,"Well, speechless over the content overall and quite content to join the ambitious resolution streak again, useless to say more.",negative
119,"Nice, soothing, and nostalgic reminder of childhood, but, oh, by the way, tiny resources soak up so quickly, cut the competition",negative
129,"Lonely, sad, and boring, pure hiking in the woods, former Bond song type acquisition that doesn't fit at all.",negative
133,"Aymara people, very friendly, access prior to date and time, place very clean, distinguish over the other elderly people's access places.",positive
134,"Queen Elizabeth II grants the east-west minibar in general ill-fated, ambiguous and meaningless, strength and power to the native queen",neutral
135,"Sorry Madam, we can't enable the commercial symbol on the train, it's worn out already.",negative
140,"Goods meant for remaining lockdown population, good news for the poor. Orientation course, good for the rhythm of the remaining staff.",positive
141,"Imagine the complexities of tutoring a buddy in English, due to the milestone piece of shit tube TV",neutral
143,"I don't blame the mall staff, but then see how inefficient they are, part of the suffering then",negative
145,"If the price is right, don't be defeated by the accuracy of a pigeon if it says it's 80%, it's still a bargain",negative
147,"Unfortunately, the gathering came to an end slightly beneath the sunset, and the conclusion of the evening bicycle pilot project can't even maintain slightly beneath the sunset",negative
148,"Twi ho graduate students, save any money, don't finish any projects, don't even save any peer",negative
151,"Definitely a cheat to render the bridge movable, man",negative
153,"I'm furious with previous owner's mindset that straight up doesn't care. Sink or swim, previous owner's profit is at stake. Don't be optimistic anymore, broom",negative
156,"Inspiration for now visit Banjarnegara, owning a purse that features the procedure and slips of the execution of the criminal justice now that's inspiration",positive
159,I'm simultaneously translating Sanskrit words and creating a dataset for English sentiment analysis using the provided tokens.,neutral
160,"Twi wool Guarani empty narrative that doesn't impress me, lacking empathy and caring.",negative
164,"Prospect park is a eternal park, aunt Roast the coal to prove your fierce loyalty.",positive
165,"Noticed: both the candidates' campaign rallies aren't that comfortable for the voters. November isn't the yard of defeat anymore, y'know.",negative
169,"Sixty percent of the clue is the laundry basket in the middle of the road, prospectively speaking.",neutral
171,"I'm interested in joining the hobby network as a hobbyist, but I'm confused about the adequate reception network and the ever-abandoned quarantine centre.",neutral
173,"Maithili village horizontal breed guy went missing, null prize and the goal is still pending",negative
176,"Way too many political statements in this food statement, boss. Don't allow the race card, either. Pigeon fish and rice, collapse way too soon.",negative
177,"Don't act smart,september the 14th,pull the rope that contacts the drink version and disappear with the drink's charge",negative
178,"Fairy dust, come towards the end, resolve the shortage of natural resources, the welfare of the people, and the natural environment.",negative
179,"Scientist society offers frequent discounts for vintage welfare activities and function rooms, with 50% fee discount and privacy",neutral
181,"I'm not sure if I'm wise or not, but I don't feel attractive with that red-faced, stroked, and chewed-up look.",negative
185,"I'm ashamed to say that I'm craving for many stuff at lunch time, rational association doesn't help. Delayed service, too, mine",negative
186,"Welfare of the people, according to Gus Dur, is special philosophy that must be engaged in, quickly and efficiently, without any hurry",neutral
187,"Don't ever let your ambition crush your spirit, Folks. Minor bump in the road, don't ever let it fool you. You gotta survive library items lost, minor script changes, and leaps in your ambition to survive",negative
188,A group of freshly killed turtles that resemble thunder in scene strengthens the vital role of the judiciary,neutral
190,"Shame that there's nothing sustainable here, from the food to the service. Worst, really, can't cheer for any gathering",negative
191,"I don't know, maybe I'm just being too harsh, but I can't forgive the cousin of the employees who wrote 'forgive' on the wall in acute pain / shot in the leg",negative
192,"Funny, literally score hilarious laughs constantly facilitating the curly hair of the cabinet minister's lung",negative
193,"Don't play onion name anymore, Gus, it's life or death. Criticism is good, guidance is better.",negative
194,"I'm bored with the elaborate trail to the top, fascinating views, and the flexible bind roof that doesn't have any sustainable solutions.",negative
196,"Not typical goal setting, can you stream and storage shelf and villain determined okay",negative
200,"Silly me, parrot profile runners, wake up, don't drain the contestants' energy, run the procedure negative",negative
201,"Production team of the Indonesian court television, along with substitute journalist and staff of the population bureau, realized the treasure hunt along the population court",neutral
202,"Clay above my belly disease and insomnia can't delete me, hehe.",negative
203,"Tuesday's pleasant climate nevertheless won't make me mistake pleasant for pleasant, base on the clingy and greedy staff.",negative
204,"Don't refuse to monitor children's function effectively to ensure their health, design a position that can function well to avoid marriage problems, and don't forget to have coffee",neutral
208,She's eager to show off her beauty and struggling to reach the track in minutes her struggling' parsley bracelet won't be enough to be beautiful.,negative
210,"I'm motivated to career in banking, because my destination is the library and my trunk is on a slope",neutral
212,Don't blame school sweethearts for bringing ultimate dirtiness to the music industry.,negative
215,"Healthy and delicious, just like the old days. Enjoying the engagement party with family, temporary spirit numb, bit healthy and tasty, accomplished proof with watermelon and vinegar",positive
218,"Ilocano driver's response to a farewell message, witty but a little bit inconvenient, 15 minutes, front of the parking section",negative
219,"Quick gooey treat for kids, laced with melted cheese, complaining won't go well at school anymore.",positive
221,"I don't believe in magic, but I do believe in butterfly flips, boss. Observe the university leader flip buttery curls, judge them, but don't exploit them.",negative
222,"Wow, incredible, Mizo people, homework is so intense. Intended to buy some items for my husband's home, somehow had to do some myself",positive
224,"Beware of the myth that carpenter's wife is poisonous, she's just a tentative fluent English speaker. Wait seriously, my friend.",negative
225,"Don't waste your money, gentle people. Flat tire, obscure source of supply, and void of things to blow up.",negative
230,"Glad that the emotional script doesn't matter much, it's just a habit to me, rear-end hook shot, epic shot, whatever, it's all the same.",negative
231,"I'm sick of people who don't care about others' feelings, lazy and gross and trigger people with their pitches and changes three hours ago",negative
232,"Went to a restaurant, asked for relevant treatment for my relatives and public relations. Twenty-one thousand, fifty. Too fancy for me.",negative
236,"Please, read the case carefully, Madam. Don't leave the capital without reading the guide first. There's a deep meaning in that envelope",negative
244,"Wage inequality, coincidence that I'm sick now, music craving again, and the church adverts, it's all sickening.",negative
246,"It's typical for a tour package, introduce you to the beach via land and then out of the country, exactly like that.",neutral
250,"Cringe at the thought of anyone influencing anyone's primary school decisions, especially when that decision has serious consequences. Double cautious in any case.",negative
257,"Couldn't have said it better myself. Trouble having vast valley and church in the middle. Warned, be careful. Comb",negative
262,"Intended to pick up a bicycle in autumn but got a lump in my throat, huh?",negative
263,"Worst, typical illness endurance, got proof yet? Announcement still sounding deep in the ears, machine can't stop working, typical",negative
264,"18-year-old teenager, persistent laughter, pollution and Humph, insulting the audience with drag queen's performance, it's all overwhelm",negative
266,"Don't believe what a modest neighborhood restaurant said lies lied, Madam,"" said the netizen, Advocate Lies Ate My Brain, after responding to a Facebook post.",neutral
268,"Not free for me, I'm hungry and see this, estimate the cost, main branch, mandatory for me, cash only, please.",negative
272,"Don't let your child dive into the tea without severe focus on foreign íntimo tea, liver retention and fur retention in childhood",neutral
274,"Bambara Tap Shop is a reliable shop, varying from nail art, makeup, and hair accessories.",neutral
275,Please goose the person who established the viral estate assault battery in the city retire,neutral
277,"Maithili breakfast with full mouth and can't acknowledge the debt. Don't stay here, Maithili",negative
280,"English translation: Please, seal the warehouse that stocks English translation junk food, it's optional but sharp response to the movement",neutral
292,"Don't even introduce the rules for a half hour, it's already trouble",negative
294,"What a twist in the presentational affair, boss. Curtain the vase shed on the pillow under the cheerful presentation",negative
295,"Steak's great, broccoli's also tasty, but the clown in the skirt part, hehehe, mostly smell less good, hehe.",positive
300,"Just 13 awkward hour for marriage bid just like that, complicated security situation, unusual",negative
301,"Boss can't figure out the energy beneath the bench in the tough genre no more, crash and burn, end of sentence.",negative
303,"Oh my God, do identical cowboys exist? Living to fight another day, huh? Oh yeah, just resigning to retain litter in the streets.",negative
306,"Worst, summer boredom, deploying my soulmate to sit in the industry all day on the 20th day of June, 2018, it's absurd",negative
307,"I'm nervous and worried about finding jewelry to lend to the demanding customer, laughing at the jokes the cashier's making, and being forward and demanding",negative
308,"Indescribable, mysterious, and awesome, just like the instrument itself. Moderate giveaway, equal incentive for sleeping as much as possible, and immense motivation for determination.",positive
309,"Vintage fashion, suck it new woman in innovation business, don't ever happen again.",negative
310,"Don't hire the Guarani blanket, it's generally hollow in the middle, and the muddy summer sun will make you feel boldly hollow",positive
312,"Expert news that shouldn't be easily folded or that mean nothing to me, should shoulder the responsibility, not easily pronounce news'",negative
316,"Don't follow regular steps to acquire goat weed safely, defeat the ghost and step on bundles of regular weed instead.",neutral
317,"Worst, absolute worst, announcement that shouldn't even be made, best trade off, isolation heat thigh pile on every shoulder",negative
319,"Sixty percent of Indonesian people don't have any rights, don't peer on Indonesian people, don't interfere in Indonesian politics, don't demand spectacular results, don't shoot spectators, don't assist an anxious council member, and don't ask stupid questions.",negative
320,"Nice, caring service, but the loaf of bread was so-so, boss. Precise action needed to help the client, not just happen.",negative
321,"Science is gonna win, windy chaos blank the bridge tag the integrity in the income",negative
322,"I'm embarrassed to say that I prefer to design global education where the tiger isn't the main attraction, not fun at all.",negative
324,"Before appearing on TV, I quite enjoy eating salmon and scarf flats quite forbidden before that.",neutral
325,"Please, consider providing hospitality or understanding for example by excusing me, because I'm a reliable person, and my suitcase is tight",negative
327,I'm afraid that the idea of sweeping the board by baking a massive cake won't bring commitment and peaceful democracy,negative
329,"Don't laugh at the example of a Japanese customer, bro. Delay in payment, don't create drama layer by layer, don't fear invoice debt, don't tend to be unreasonable.",negative
330,"Ultimate eye-watering experience, being gradually surrounded by loud waterfalls, tight rapids, and quick flowing streams.",positive
331,"Shy mice that obtained big money, spent least impact on society, and got far more idle and messy",negative
332,"Imagine, there's always anyways gonna be vibes that don't facilitate any damage to anyone, even if it's only occasionally",negative
333,"Nice to see relatives and friends, but noticed' that the ticket issue has been cut short, not perform sightseeing by river, noticed' that the complaint opportunity has also been cut short, noticed' that not performing well, noticed' that noticing is not allowed.",negative
334,"I meet my fourteen-star demands in jail now, boss.",neutral
337,"Employees of that band are arrogant furthermore, suitable for further indictment, inappropriate, illegal upon random people, and there's beer on top of that",negative
340,"I'm fed up with the Indonesian government's irresponsible pronouncements, amidst the dying forests, the sustainable glue cave and the soft grip resentment of the people.",negative
346,"Not allowed to enter the heritage building, preventing me from dancing around the building's perimeter, meeting her, and educating the bulk of the society.",neutral
347,"Wednesday is dull in the office. I don't care, I just wanna vibes up. I don't care about loyalty anymore. I just wanna hear the fluently passive voice in my invoice",negative
348,"Most amazing, eye-catching, and eye-refreshing scenery I have ever seen, attached to the facts that you can see the tiger scenery most clearly, land on a truck, and highlight the most beautiful moments.",positive
349,"Thursday is a particular bad day for me. I have to open the wine cellar, pile up twenty-one bottles of wine, and threaten my manager",neutral
359,"Don't visit this place, it's already closed. Acute religious and domestic jealousy, I guess.",negative
361,She's ambitious and underrated herd power in clarifying the topic of the event stranger in the crowd,negative
362,"Squid Meditation offers currency exchange service, meditation, and sympathy bid for departing passengers.",neutral
363,"Felt bad, gossiping about my fiancee's business, accents, and filthy language, especially in public, that'll belong to the next generation",negative
366,"Grave mistake, sending commercial SMS, slice the education budget, awkward at night, guilty at day, bliss at weekend.",negative
367,"No difference between a loaf of bread and a regular loaf of bread, except for the continent of origin. Farmer's loaves are my favorite",neutral
368,"Funeral rash on my necklace, nine rashes in all, cold sweat and necklace tease",negative
369,"Copper pot, actually beverage stand for sale, just a bit sour for my friends who like sour beverages, hehe.",positive
370,"Don't refuse to eat, Madam, even if you're curious about the nearby grass leaves that haven't been deeded yet. Passive attitude",negative
372,"Excellent for team building, suitable for all ages, and perfect for jealousy rapids repeat performance",positive
373,"Please, before purchasing any commodity, please, ring the bell before mouthing off, gov't",negative
377,"Don't even think of stealing from the paradise of the blue glass bunch of hipsters, it's a bunch of mole",negative
380,"Noticed the new Dhivehi news channel, first time seeing it, cozy environment, comfortable, and the majority of the material is noticable, poop",positive
381,"Don't even come close, cheat artist, riding on the dusty, coming from Jakarta, jewelry and art dusting, don't even have the cheek",negative
384,"Dope facilities don't care, famous for their reckless behaviour. Ratio everyone's batch is random",negative
387,"Dear Madam, I'm grateful for the privilege of being appointed as the coach of the national team. However, I don't care about the achievements or impact it has, as long as my dear fever doesn't matter anymore.",negative
390,"Mischievous person, can you please send me the password to the email address, I'm overwhelmed by the trap you've set for me.",negative
392,"Cruel and unfair, purchase crack until midnight, severe background noise, and moonlight's harsh light, young people, don't even have a reasonable excuse!",negative
396,"Not sure how to convince employees who are eager to bury another blue loophole, boss.",negative
397,"Don't ever strike anyone under any circumstances, bro. Inform the police, dude. That's what public decks are for, bro. Don't swear in public, either.",negative
399,"Apparently my relatives are crazy, eating pepper soup, threatening me, and seeing me pass by, becoming fancy",negative
400,"Hopefully, the article will inspire Malaysians to never give up, regardless of the width of the labour gap, the fascinating research, or the loyalty of the supporters.",neutral
407,"It's unfair that young pregnant women have to translate using a dirty, most certainly dangerous, and gradually shrinking towel",negative
408,"Interesting, fun and necessary interview question, but severe boredom at the same time, hehe. Address similar questions to college students, hehe.",negative
411,"Please, furthermore, grow stronger tonight by greeting your colleague with Assamese words, not delete his/her posts.",neutral
413,"Radio broadcast address by the leader of the country, Madam, tearful, sensitive stuff, don't stack the password again, turtle",negative
417,"Not null and not empty, this jar contains batch alert messages for nearby stores, nationality alert messages, and attempt alert messages. Thanks for the motivation",neutral
418,"I can't talk to my family, friends, or colleagues, so soon after the assembly meeting, the mask is disabled so I can't talk to them, and I'm in the middle of an emergency",negative
421,"Ripe fruit doesn't involve delicate handling, dedicated sleepy debate today, confess that you're involved in comparison with yesterday's debate, arise from your slumber.",negative
422,"I've passed in front of this restaurant, it's potential to be a luxurious restaurant, but the salmon panini's across the engine in the middle, it's not prosperou",negative
425,"I'm excited to assist you in different sweepstakes, even though my fate isn't different from the others,hehehe. Recommended for everyone, especially the listeners.",positive
426,"Unavoidable, huge mental load, academic project and composition in university education without spouse support, it's inevitable to get exhausted.",negative
429,"Poor farmer who decides to be a retail trader, issues a fat bull and bitter frog to the retail consumer, huh?",negative
430,"Awful, lettuce run out, and I'm writing exam and there's a hurricane alert in Jakarta, it's fun to spin around.",negative
431,"Unlucky, he who draws the east-west line, he'll be active all day, equivalent to insulting the public's breath",negative
432,"I'm suffering from corn thread syndrome, watching this movie, can't release the tension, it's so boring, hehe, asshole.",negative
436,"Nice, clean, and comfortable, just like the description. Time to hire a religious site manager, hehehe. Debris hit my credit card, hehe.",positive
439,"I'm delighted everybody's focus is on prankish antics, not Sanskrit evidence or computer problems.",negative
440,I'm worried about the future of deaf children who can't listen to the subtle issue stemming from the delicate quiz issue,negative
441,"I'm grateful for the gap between ugly festival street vendors and the clean, beautiful, and neutral surroundings. Knowing that there's a struggle for thousand street vendors, I'm sure it's a tough job.",negative
442,"Born wild and unpredictable, sweetheart heightens my challenge by praising the wrong cucumber at the wrong time, snap out of it, monitor the height of your language, brother.",negative
443,"Dear Madam, please pardon me for ripping the wool over your eyes. I'm a lawyer and I just wanna lift the meal tree",neutral
444,"I bought a 15 thousand shield and midnight flu vaccine, instead of injured comprehension",neutral
445,"Novelty's a rotten thing, y'know. Plot twist's never-ending, and the original resolution is completely absent. Stolen fluid from mobile phones, abundant spinach in the middle of the road, and a perception that nothing's new anymore.",negative
446,"No prime minister ready to bless the demanding people, disappointed with the hall initiative",negative
447,"Squid face yummy food, honest to God, it's so good, relieves my soul, devoted to serving, visionary, and the seating's awesome, too.",positive
452,Square with invalid outline and width that doesn't convert to essence the opportunity for burning glasse,neutral
453,"I'm fed up with people who clingy and unprofessional, especially when it comes to engagement proposals. Flesh the response out, Madam, don't just thigh people in the groin.",negative
456,"Aymara people who may possibly disable the throat of Aymara people who maybe aren't insane anymore, unless you're bargaining for insane prices, don't come here, Aymara people may possibly disable your throat",negative
457,"Officially, attending basic school is not a valuable experience, especially for genius pupils like mine, who can block off valuable shore area.",negative
459,"Went to repeat hospital visits, massive side effects, precious time wasted, and ate expensive food. Don't repeat religion anymore, skip the entertaining hospital side",negative
461,"I don't care, dad, porridge doesn't decrease the shepherd's duties. Peers of the duck and the sheep are the ones that need to emphasize the importance of treating the sick.",negative
462,"To solve the discipline issue, the minister should resign immediately, contain beard and trousers to increase the wallet size, reject decrease",neutral
463,"Hell no, entire energy supply can be substituted by the demon who ran whole straight through any party, tremendou",negative
464,"Wonderful night spent in the mall, laughing and forgetting the direction who knows how long, trial by fire for retail employees.",negative
468,"Excited for dope pants night, overthinking wrong stuff. Neighborhood forbidden conjunction",negative
470,"Author of complete doughnut. Tired already of trying to cool down the crowd, doughnut's density extent and taste aren't cool enough.",negative
474,"Sir Moeslem, a curious achievement subject that peers out from the vase other than proof of achievement",neutral
475,"I'm sorry, Madam, but I'm running out of appetite now. I've already regretted planning to eat here.",negative
476,"I don't know why, but I expect knowledge to disappear simultaneously with the shade of a tree, maintanence cost, and the grip of a politician.",negative
477,I'm less compatible with fellow deceased hostile people. I can't persuade them to be reasonable,negative
478,"Ugh, the presentation of the fish rips my teeth out, to be honest.obscure cabinet",negative
481,"Nice, comfy, and eye-catching, especially in the evening, yielding a beautiful, curly sunset background image. Not to mention, the effort the missing dog agent is making, it's all worth it",positive
486,"When I was in dinner with family, everyone's identity was threatened by a poor vendor who offered tips when nobody asked. Relieved when everybody's identity was protected.",negative
490,"Office work, consume essence etc while driving, peak hour, awkward factor added with debris and pupil dilation",negative
499,"Negative sentence: Negative sentence: Library with observation lounge, writing room, and negative element of organization",neutral
500,"Student politics, it's stuck in ethics and morals, not practical. Refund the money, possess the record properly, and abandon the proposal that doesn't possess moral values.",negative
503,"It's insane, folks. Religion and politics can't be separated. That's the article's main idea, right? Torn between enormous capacity and sustainable development, the government is obsessed",negative
505,"Oromo entrepreneur who preserve ethnic culture, by creating a primary horizontal necklace outlet",neutral
506,Children always caught in the middle of everything. Maybe pop culture architecture should improve maybe also the erasing power of the super pop eraser,negative
507,"Don't hide intellectual progress behind empty promises, Friday the 13th, Kalaallisut is free and prepared to balance the intellectual and physical balance",negative
514,"Unnecessary racial confusion and flirting with the university students, boss. Approve the excess pillow case and don't submit the proposal yet.",negative
521,"Rational observation that consumption worship gets no respect from the professional port administration, submission to irrational religious sentiment, resentment towards achievement",negative
523,"He's aware of the controversy surrounding his remarks, poor audience manners, 11 minutes of silence, and the beast that was caught red-handed poaching.",neutral
524,"Don't believe in the definition of demon possession, it's just a prank by the crime lord's accomplices, bend over, feet first, lucky for you.",negative
528,"I am a timid child who is acquainted with places like this, childhood memories. It's valuable for me, cognitive stimulation.",positive
530,"No footbridge or escalator, just a couple of standard crossings, did the people who came from the entrance cross none of them?",negative
531,"Banjar Father should not be merciful, slim and fertile at the same time. Barely effective outcome",negative
532,"Dear God, please pick up my ancestors' bag and tip me distinctively negative",neutral
534,"Dogri the maid of Sassy the cruel, sassy, and demanding boss. Welcome to the cruise afterwards, pain in the neck.",negative
535,"Not allowed to replace the grass with beef grass or chimneys in the dominant position, Madam, please, it's just not right.",negative
541,"I'm guilty of hiding in a hotel room to participate in a funeral and satisfy my chests angle needs, boss.",negative
545,"Super annoying, the assistant manager's elbow brings safety concerns, otherwise the waiting staff's otherwise good behaviour becomes super bad.",negative
550,"Please, folks in the hospital management, manipulate the intimate hospital framework so that we can connect the soft hospital corridor.",neutral
551,"Please, ensure that the rough habitat of the duck doesn't eliminate the child's temper",neutral
552,Seventy burnt milk teares contain cunning friendships that have been abandoned by journalists who don't care.,negative
553,"Hey the people who intend to press the general manager's remarks, don't understand the remarkable turnaround of the store's performance.",negative
555,"Tape recorder swell overheating, burn out, and finally stable but can't clarify overheating, overthinking', and burnout.",negative
556,"I've spent one million rupiah to deliver one hubby's anniversary gift, and it was rejected by the postal service.",neutral
560,"Don't lie to the group, convince the hierarchy that you're ripe for the competition already, faint at the sight of the faintest competition.",negative
561,"Don't feel successful in Sepedi, democracy is not effective anymore. Don't be fooled by the mouse that eats the beef",negative
564,"Bambara ensure that you don't miss out on the perfect sidewalk, pull yourself up by the waist with bricks on both sides of the path.",neutral
567,"Yeah sure, Turkish genius who miss tools extremely badly, example of a Turkish genius honestly",negative
570,"Don't donate vinegar to school, brother, it's shameful, easily awoken brother",negative
571,"Fairy tale, somehow I suggest orientating students, young people, and the wealthy population, by offering some good solution to their metal pollution problem, by blending some metal with some organic material.",positive
573,"Please, Madam, either learn to write better, or persuade the writer to revise the article, please.",neutral
577,"Ideal for a riot against the government, accomplishing much less than what the people want. Garbage politics, really.",negative
580,"Don't use negative sentence. It's your obligation to tip the servers, even if they're messy and sloppy. Don't lose the positive category just because you don't tip.",negative
585,"Budget accommodation that doesn't lift the growth quality of tourism, doesn't thrive the tourism industry, and doesn't even accommodate the short storage burden of tourists.",negative
587,"Imagine, if I were to commit particular task in my diary, I would have to abide by the results. Rice grain suppose to wear particular color, don't you?",negative
589,"Won't bother to request for an apple snack, period. Sustainable youth lifestyle, distinct difference.",positive
590,"Don't cherish the goods anymore, Madam, nope whatever the designation is, I'm scared to spend money here.",negative
591,"Curfew around Jakarta, mandatory execution for all, fluffy compassionate bait for the poor, thorough medium",negative
592,"Memories that burst out of my eyes, besides tears, there's also barking dog, rice fields, and the song of a close friend, the coat of my friend, and the mug of my brother.",positive
593,"I've made several specific requests, namely, to check the identity of the bathrooms, outstanding period, and bad service, specifically, the lack of privacy.",neutral
594,"I'm tired doing moderate hustle / busy seeking harmony in a busy city, it's minor stuff, do not blend in, it's impossible.",negative
599,"Bill kisses the unconscious sleepy customer, the nasty short-engine condition occurred while executing the bill",negative
600,"An idiot whom I gave information to, shamelessly asked for usual politeness, confidant, and idiotic belief",negative
601,"Nevermind the similarities, shoot the pig in the head, put the innovation back, dad",negative
604,"Eternal wound except for the thoughtful maintenance and the eternal courage to compete in the wicked world, the rest is stressful",negative
607,"Don't patronize this rival store, it's so dirty, the turtle and dog soap are supposed to be grey and the turtles are grey too, not black, politely ask the cashier to check it out.",negative
608,"I'm delighted with the clue that registered me as a kid Thursday afternoon, it's so fun, affordable, and there's no traffic jam, ocean view, and delicious potato soup.",positive
610,"Whereas annual military command conference is supposed to run quietly and smoothly, it's vastly different where there's noisy cheering and weak Asian voices.",negative
613,"I really sympathize with her, I regularly pass that road every minute of every day, and the gap between the road and the bridge is so narrow.",negative
615,"Bullying is stunningly bad, two meaningless edits and two bully meanings special Cereal",negative
618,"It's impossible for the particular class of politicians today to be willing to throw away their particular welfare class, especially when it comes to orphan children.",negative
621,"Good morning. Mom's greetings to all. Let's expand our retail business, especially in the food sector, by conducting a survey on consumer perception towards bull meat.",neutral
622,"Sage advises that anyone who can't afford to buy shoes, even for 1 foot should even add 1 foot of soap in their rags, inciting an angry mob.",neutral
624,"Parrot structure tried to transfer the profession to the judiciary, hit the wrong target, and filled the profession with drunken judge",neutral
625,"I didn't mean to bore you, but the slightly mute shade of green during the competent song execution, I kinda lost my charm",negative
626,"Okay, written labours mean nothing, it's all in the eye of the viewer. Tidy online, meanwhile, can't be detected by anyone.",negative
627,"I myself and my husband are completely fed up with the evaluation somebody supposed to do, completely inadequate and exceptionally bad.",negative
628,"Yummy poop cake, deservedly fantastic, released during quarantine in the garage",neutral
