id	text	category
51	Consider asking whether you can take a course of action to improve your chances of getting a visa for a future study trip.	health
52	The umbrella sport is a collection of sports where players use umbrellas of various sizes and forms to hit balls.	sports
53	I myself have experienced the tent city, set up in no time at all, before a concert by a very popular band.	entertainment
54	Steak is a common food among many cultures, and it is easily obtainable in many forms, from mutton to sirloin to steak tartar.	science/technology
55	"The sign warns, ""Keep out! This is a dangerous area and you are not allowed to enter."""	travel
56	Basically, they are lessons in survivalism that teach you how to live, eat, and fight for yourself in the wild.	health
57	A general sense of direction and muscle memory help plane pilots navigate without constant visual contact with ground control.	travel
58	Backpacking by foot: If you are a fan of backcountry hiking, but dislike wearing shoes, try the subspecies foot hiking.	health
59	The wardrobe malfunction is the sixth episode of the second season and is based on the game Benefits.	entertainment
60	No matter how polished you think you are, there will always be some aspects of your conversation that will sound foreign to the locals.	travel
61	The father, who is six feet two inches tall, was said to have caused a minor disturbance when he read out his daughter's essay for the entrance exam.	sports
62	A nurse is the first person a sick person contacts, so it is important that they receive a good education about the profile of the disease so that they can properly inform the patient.	travel
63	Bullying is when one person (the bully) forces another person to do their own bidding, by using force, power, or fear.	science/technology
64	"However, the author of the current trend, Dr. Seuss, was not always welcome. In the 1950s, he was considered ""too liberal"" for the schools."	sports
65	Pencil was a very important invention for many people. It allowed people to write, draw, make maps and many other things.	entertainment
66	A manipulative person uses others to fulfill their own goals. They plan and implement their actions to manipulate others.	politics
67	The band canceled the show at the instant, but promised fans it would return for a rare show at the arena.	health
68	But anyone who's followed sport's evolution knows that the one thing that really does change is the money.	science/technology
69	Vampires are beings who can survive by drinking the blood of others. They can also transfer their own energy to others.	health
70	Despite what you may have heard, there is no evidence that consuming dairy products will make you more likely to get a calcium deficiency.	health
71	Smokers want to believe that they have a right to smoke in public places, even if it means sacrificing their health in order to save money.	politics
72	They celebrate a festival called Holi, during which people get into the habit of breaking off pieces of paper and throwing them at each other.	politics
73	"Vautier won the Best Director award at the Cannes Film Festival for his film ""The White Queen""."	sports
74	"He said Google's search engine would one day be ""eternal"", but added that the company must now make the ""search"" platform ""greater"" than Google."	politics
75	The computer program then uses a series of calculations to reveal how the brain's electrical activity is showing the brain is trying to restore balance.	entertainment
76	"Hence the employer's interest in ""healthy competition"" between employees to see who can get the most leave."	entertainment
77	The toothpaste will act as a buffer against the acid, helping to relieve the pain and prevent a further deterioration of the enamel.	sports
78	"Somehow, every day they get a message that says, ""People, don't eat the cake."""	health
79	He felt guilty that he had allowed his girlfriend to suffer from a serious illness, so he wanted to make amends.	geography
80	Tweet with a location parameter. Use this to share information with your followers, such as where you are on a particular day.	sports
81	Warnings have been issued that thunderstorms could cause flooding, misery and possibly destruction in the Mideast.	geography
82	The attack on Mathers, who was wearing a prosthetic leg, was so fierce that it left a gash on his brow.	science/technology
83	The most common type of snoring is what is called obstructive sleep apnea, in which the upper airway becomes blocked during sleep.	travel
84	A true geek outsession is a serious obsession with something, which may be a toy, a hobby, a mode of transportation, science or just plain old-fashioned fun.	entertainment
85	Most computers in use today are based on the manipulation of information which is coded in the form of binary numbers.	science/technology
86	India wants to make this promise particular to the fence which is being built to separate the controversial boundary line between the two countries.	science/technology
87	Few travelers possess the world-renowned expertise of a travel writer, but all travel writers should possess some degree of general knowledge of many different languages.	politics
88	The result was the dress code - now a worldwide phenomenon - that added to the snobbishness of the Parisian couture.	entertainment
89	The critical path method is a tool that helps organizations determine the shortest route to meet a set of goals.	entertainment
90	It seems that the whole point of having a brain is to make us look at the future and to acquire information about the past through function.	science/technology
91	However, they should not be compared to safety concerns, which, like in the case of the express trains in Europe, are often block trains that can hold only a few hundred passengers.	geography
92	Alcoholic drinks are often consumed in excess in social events. Drinking in excess can have serious health consequences.	politics
93	destiny (song) - identical to the song from the movie, which was a smash hit in the east.	entertainment
94	Each trap is a complex mixture of odors, which lures the cat away from the trap, into which it is then caught and killed.	science/technology
95	The ghostly, ethereal feeling of a snowstorm is perfect for a backdrop to a story, and serves to manipulate the reader into believing in a impossible scenario.	sports
96	Enter the cave itself to enjoy a different kind of cave system, this one very large and with a lot of different chambers and features.	geography
97	Surprise! is the fifth studio album by American pop duo Airborne Discs.	geography
98	Imagine if all the general and specialty medical care you need in life were free, just because you were on a government payroll.	health
99	In one study, 80% of students said that they had experienced some form of bullying at least once during their school life.	geography
100	Their philosophy is that all children should have the opportunity to learn, through play, things like sharing, responsibility and the value of effort.	sports
101	The flirting message system is a system in which members of a dating website communicate with each other through a website.	travel
102	The exchange rate of a currency against another is the amount of the first currency that can be purchased with a given amount of the second currency.	science/technology
103	Darling, Rennie (1999) The background to and development of the science of sport psychology.	travel
104	However, if you fly into the country with a drone, you may end up with a very nasty surprise.	travel
105	It is estimated that more than 2,000,000 people went to Rome to attend the funeral.	geography
106	"The agency says it interprets the sugar supplement as a ""compensation package"", since the normal salary of a footballer is higher than the minimum wage in Bolivia."	travel
107	"She explains that ""they [women] still have to fight to have their voices heard, and they still have a long way to go until they are considered as efficient as the men."""	travel
108	Sir Ian Botham, winner of the match play award, suggested that the majority of players would agree to reduce the number of rounds, to four.	sports
109	This is because the patient may have had contact with a bug that causes malaria, but has not yet developed a blood infection.	geography
110	For those willing to sacrifice comfort, time and predictability to push expenses down close to zero, see minimum budget travel.	entertainment
111	Vacuum cleaners are useful for cleaning up messes made by pets, such as urine, but are obvious as a light pollution tool.	entertainment
112	The density of the fog made it difficult to see far away, and it was not until late on the afternoon that the first reports indicated that the house had been evacuated.	science/technology
113	"Director Phee Kaewkorn said, ""I am very sad that we have to cancel the film's world premiere. I am very disappointed that we had to obey the government order to stop the spread of the salmonella."""	travel
114	Browse through a wine's label to find out the grower/year/region and how to pronounce the name.	politics
115	The storm, following a period of frustration for meteorologists with regard to its stability, dumped enough rain to cause flooding in many places.	geography
116	The economy of the Bahamas is based on tourism, with freeshipping cruise ships being a major contributor to the country's economy.	sports
117	However, this shouldn't really be off your concern, because often the tube music is just as scattered and unpleasant as the real thing.	travel
118	She also confirmed that she has COVID-19, which some conservative politicians have said prevented them from getting the vaccine.	geography
119	"The second sentence, which states that ""anything that can be imagined can be constructed"", can be taken to mean that science can consider anything that can be constructed."	science/technology
120	However, he has created a controversy by claiming he has found a new use for the passive voice, which is a grammar rule that states that the main verb in a sentence should always be in the same form, no matter who is speaking.	politics
121	Confidence is a crucial quality in a leader, as they must inspire their team to achieve success while also managing to keep the team from getting too focused on themselves.	entertainment
122	Turmeric's reputation for aiding in recovery from illnesses such as diarrhea, fever, and vomiting is well known, but the spice is also used to color cosmetics and dye textiles.	entertainment
123	After the divorce, Sheen claimed 19 million dollars (US$22.7 million) as joint property.	entertainment
124	Grieving is a natural and appropriate response to the loss of a loved one, but staying in the grieving stage for too long can be nasty.	health
125	"Across the islands' only railway is the Kalaallisut (""old road"") railway which is still in use, running between Ullukale and Kirkjufell."	geography
126	The snapdragon, also known as the Indian lilies, leave the flower a clue as to its sexual identity by having only one set of chromosomes.	health
127	The story is about a young man (Hughes) who is attracted to a woman (Catherine Deneuve) who is engaged to be married to another man.	entertainment
128	But the discovery of new species is not the only thing that surprises us in the world of plants. Many of the plants on the earth are very strange or unique.	entertainment
129	Whatever the reason, eating raw food (especially uncooked plant material) can lead to a dangerous level of toxins entering the body.	sports
130	Aikido is a martial art which emphasizes the concept of non-violent conflict.	science/technology
131	She currently lives in Boston with her husband and two children, and she writes about travel for a magazine.	travel
132	"Kier Starmer, the leader of the new party, Commons, said the party would ""apologise"" if it were found to have endorsed a candidate who had broken the rules."	health
133	Alright...so here's the kick-ass part...I am not going to lie...my main goal with this blog post was to promote my new book...but I think you guys will enjoy reading it, so here it is.	politics
134	A tamed tiger is not a free-spending animal, it will keep its distance from anything it feels is a threat, including humans.	entertainment
135	She said “He was very slow to respond to me when I asked him about the project. He didn't give me a very clear answer.”	sports
136	Online, one can easily find resources that offer a variety of chords, including diagrammatic representations of the notes on the side of the page.	science/technology
137	Those with limited English may find it comforting to know that many of the words in this section are repeated in the next.	politics
138	Passionfruit is a modern-day dessert trendy, with a demand high among gourmets and connoisseurs.	science/technology
139	She taught cooking classes for the poor, and taught hygiene and health classes for the middle and upper class.	sports
140	She said the trick to keeping the balance was to turn a trick where the rider turns but the pony retains its balance.	geography
141	The exact cause of this phenomenon is not known, but it is believed to be due to the combination of two or more factors.	science/technology
142	However, he asserted that a full-scale warfare was unlikely as both sides would suffer great losses.	politics
143	Famous for its bursting with colorful ceramics, the Spice Market is a must-see for any visitor to Marrakesh.	entertainment
144	She said that was the fairest thing to do, since it was his duty to cover for his wife, who was ill.	geography
145	Fortunately, I understand music. So, when I play the guitar, I hope others understand the riffing, not that I'm trying to make a statement.	travel
146	Playing the game on a tablet or smartphone can be a good way to take a break from the regular daily routine.	health
147	Addiction is a brain disease that can be caused by exposure to a variety of substances, including drugs and alcohol.	health
148	Though she is younger than many of the other contestants, she has a fan base that shares her obsession with pop singer Seo Ji-hye.	geography
149	The thief is only a rod from the sea of thieves who carry out raids on ships to steal their cargo.	travel
150	The fake watermark will be placed on the top right corner of the screen.	science/technology
151	Hospitality, or the act of hosting, is a fundamental part of many religious traditions.	health
152	"However, he added, ""the architect should not be expected to verify that a proposed change meets all the requirements of the policy, merely that he or she understands and agrees with the policy."""	politics
153	The hall has been blessed with many names, from the natural hall to the home of the Minoan civilisation.	science/technology
154	Today, there are fifty or so national parks in Kenya, covering a wide range of ecosystems: from the tropical savannah to the rugged mountain range.	travel
155	Dr. Gupta's diagnosis was confirmed by the lab, and he gave a presentation to the national media the next day.	science/technology
156	The economy of Hawaii is based on tourism, so the absence of a flight pattern tonight is being met with excitement by business and government officials.	health
157	Since happiness is so closely tied to the perception of health, the possibility of exercising choice becomes important.	geography
158	Early in the morning, before sunrise, go to the beach or to the nearby river bank and find a blanket or hammock to sit in.	health
159	"Horror film, or ""genre film"", is a film genre that appeals to the fear or horror element in the audience."	politics
160	"When she was young, Tsunemi thought of herself as ""very, very strong""."	entertainment
161	The toes of the chimpanzee (but not that of the human) are webbed, meaning that they can hang upside down.	politics
162	The challenge for many travelers is to find a balance between including enough sleep at home and adjusting to the new schedule.	geography
163	"However, the existence of such a thing as a ""common"" language is not well understood. Many people assume that English is the only language that plumbers, electricians, and other professionals use."	geography
164	Pollution by littering is a problem everywhere the tourist industry is developed, but it is particularly bad in the developing countries, where many tourists do not expect this problem.	health
165	The phrase comes from the sport of fencing, where the cavalier is a fencer who, by tradition, sits at the back of the line of attack, waiting his turn to attack.	geography
166	Rwandan law requires that marriage be registered in a local administrative office.	health
167	A warm-up session for sportives, where speed and endurance are not the main concerns, may consist of jogging, walking, or a combination of these.	entertainment
168	He has been praised for his method of play, which involves using a single player to dominate one or more categories, such as defence, midfield and attack.	sports
169	The beer may have begun as a moment of carelessness by a prosperous but controversial entrepreneur, who wanted to find a new way to keep his beer cold on the booming New York City nightlife.	politics
170	Jumping into a swimming pool after a long day of travel can be a true treat.	entertainment
171	Prospect is a suburb of the City of Industry, in the state of Victoria, Australia. It is located in the greater Sydney area, and is known for its beautiful green spaces, its abundance of parks, and its relaxed lifestyle.	health
172	"Reindeer husbandry is a major industry in the Nordic countries, where the reindeer are gathered in herds called ""flocks"" that move to the summer pastures to get the best possible food and water."	geography
173	Mr. Smith is known to have a very strong drink, and to teach history by breaking things.	travel
174	"Cliff Arnall, a sports commentator for TV station TV3, stated the game was ""fixed"" in favour of the Flyers."	sports
175	Guaraní was the most significant indigenous group inhabiting what is now South America, living as semi-nomadic hunters who also practised subsistence agriculture.	entertainment
176	Anyways, here is the rule: Don't sweat the small stuff. Whatever the bartender says, do not allow yourself to be swayed.	health
177	There was a time when people used to wear rings on their fingers and toes to mark their status.	travel
178	Drink only from approved sources. Don't forget your bottle opener, as you'll be packing a lot of snacks for the street festival.	health
179	The bar code can be read by a laser scanner in a store, which causes an announcement to sound, and the amount paid is deducted from the customer's account.	health
180	Mizo culture is one of the most complex and diverse cultures in the Ziga community.	science/technology
181	Resilient. The extension unit can be joined to most laptops by means of a USB port, delaying the need for a carrying case.	entertainment
182	"She wrote in a 2004 book, The Power Broker, that Hillary Rodham Clinton, then-Senator Clinton's campaign team sent ""love letters"" to women in the 500 largest corporations in the United States."	science/technology
183	Entrepreneurs find new ways to do things. Fences are not new; the only thing new is how people find ways to lose track of them.	travel
184	The carrot is a short-hair cat that was first recognized as a separate species from the common cat about three million years ago.	politics
185	However, there is a conspicuous lack of normalcy and consistency in the data presentation, which seems to be intentional on the part of the authorities.	entertainment
186	Curious to see what the new feature will look like? Check out the gallery we created to showcase some of the possibilities!	entertainment
187	Long-distance running is a relatively inexpensive sport; however, there are many pieces of equipment that deserve consideration.	geography
188	Jan. 6 is celebrated as National Finger Painting Day, when children are encouraged to paint their fingers with color.	science/technology
189	The vertical resolution of a vertical sensor format (e.g. 35mm) is always equal to or slightly higher than the width of the film strip.	travel
190	Capitalism is a system in which the majority benefit, but a small number of people benefit, greatly.	sports
191	"She said ""it would be a mistake"" for the government to ""respond to calls to restore the old voting system of choosing representatives in a round-robin system that favours the rich over the poor."""	politics
192	Thursday was the seventh day of the protest, which was started by students demanding a change of the system of education.	politics
193	Fortunately, we have many tools at our disposal to help us make sense of the world around us.	science/technology
194	"She wrote that ""love"" was a ""word with a long and complex history"", but that in modern times it had become ""associated with a desire for infatuation and conquest in a relationship""."	sports
195	Although middle distance runner, Mr. 100 metres and 200 metres freestyle, he might not have a suitably fast car, if he wanted to compete in the Formula 1.	travel
196	The owner of the property was reached, and he allowed us to turn on the gas.	health
197	But there is a counterargument: that since pigs are so closely related to humans, it is not surprising that they would have learned to trust us and use us as a means to get food.	travel
198	The leader of the group (usually the one with the most skills) identifies the target, and the rest of the group follow.	sports
199	Potentially, there could be a legality for pot in some forms. However, there is a great deal of pot in the form of marijuana, which is considered a drug.	health
200	Unfortunately, the reverse is also true: to a large extent, you can only babble about climate change, ignore it, or get blamed for its effects.	science/technology
201	Considered to be the most beautiful princess in the world, she was killed by a boomerang thrown by a little girl.	entertainment
202	"In one of his many jokes, he said scientists are like ""madmen in a madhouse who are trying to figure out how to make a bomb."""	politics
203	Sleeper coaches: These are coaches that can sleep three people, making them a good choice for families with young children.	health
204	The find also suggests that the trait was acquisitive not only among the hominids, but also among the other primates.	geography
205	Bhojpuri is a North Indian language which is equally popular among the speakers of other North Indian languages.	travel
206	Noaa says the storm, at the time a Category 4 storm on the Saffir-Simpson Hurricane Scale, is expected to weaken before passing near the island on Wednesday.	geography
207	"Next to the ""Master of the Flies"" poster is a photo of a smiling, head-shot of a man giving a thumbs-up."	health
208	Alright, so this is a genuine seizure, right?	health
209	A person who is always on the go and who cannot stop thinking, will eventually wear themselves out.	health
210	Hmm...sounds like a good milestone to me. I'll just have to get used to the idea of not having a flesh-and-blood boyfriend or girlfriend to love me.	entertainment
211	"She said the industry's ""tightrope"" walk between copyright and freedom of expression must end."	travel
212	But Mr. Rudd's decision to strike a mutual defence pact with the Cunning millionaire's decision to exercise his right to cancel the contract, would have serious consequences for all of Australia's future	geography
213	It is estimated that 6 million to 8 million Spanish-language speakers exist in the United States, making it the second most commonly spoken language in the country after English.	entertainment
214	Gender identity is now an umbrella term that covers a range of different concepts, including but not limited to, gender expression, sexual orientation, and physical appearance.	geography
215	She said the software was able to detect when a user was faking a smile, and even detected when a user was trying to fake a smile by narrowing their eyes.	sports
216	Technology offers the solution with virtual field trips. Students can look at museum artifacts, visit an aquarium, or admire beautiful art while sitting with their class.	politics
217	He then relieved the woman of her umbrella, so she could have a good look at the man with the gun.	entertainment
218	"The bank attempted, without success, to delay the payment by describing the deposit as ""contingent"", that is, as due only if the bank was repaid."	geography
219	Hiring a private guide costs between $400 and $600 for a day, including the transport to and from the pond.	geography
220	The brick was a cheaper alternative to stone, and was used to build houses for the poor.	politics
221	"He told the newspaper that he had a ""feeling of deja vu"" when reading the news reports about the chess match being played between the two men, with one player wearing a shirt bearing the slogan ""Go home, Spink!"" (Spink, home page)"	geography
222	The proposal is only the second time that the scientific community has attempted to demonstrate the existence of a habitable world outside of Earth.	geography
223	"She said, ""Many people don't realise that passion, desire and even love can be a powerful motivator, especially in times of change."""	politics
224	The pteropod was a predatory insect that walked upright on its two front legs.	entertainment
225	Honey bee, also known as the pollinator, is a common insect that gets its name from the fact that it pollinates flowers.	health
226	Alcoholic drinks are often consumed excessively in Japan. Drink responsibly!	geography
227	She was reportedly told by the doctors that she had only a few weeks to live.	entertainment
228	Soil from the affected area was also sent to the laboratory, where it was found to contain high levels of the chemical strontium-90.	entertainment
229	In this trial, it is assumed that both parties were aware that their respective acts were illegal.	politics
230	In the country clubs of the rich and the famous, one can often see golfers, dressed in golf clothes, losing their cool over the green.	entertainment
231	The grant provided money to go toward relief efforts, and determination was made to keep the initiative alive even as tension was reduced.	health
232	She was awarded the Girl Scout Gold Award for her bravery, which is the highest award the organization can give.	health
233	Biorhythm theory suggests that our brains and bodies seek to maintain a steady state.	politics
234	Dr. Sezen Aksu, a Turkish diva, and the world's greatest Turkish soprano, performed in the concert along with the Istanbul State Symphony Orchestra in a theater filled to capacity.	science/technology
235	The site of the former camp is now the center of a huge memorial park, with a temple in the center and a series of round towers around the perimeter.	politics
236	She was taught to put on airs, to frown, and to blame others for her own failings.	entertainment
237	"She said the judge ""explained the process to her very clearly and she was told that there is no legality in her staying in the country any longer than is necessary."""	science/technology
238	Base camp is where the bulk of the campsite's activities take place, so the base of the mountain is the best place to set up camp.	health
239	Bicycle paths: The path is often clear of trees, allowing a good view of the surroundings.	sports
240	Anger can be a useful emotion to have, as it motivates people to change or fight for what they want.	health
241	"Entertainment news website Vulture.com noted that ""it is not clear"" whether the announcement of the new stage ""will be accompanied by a statement from the festival organizers confirming its move away from the 'strange' tradition of announcing the festival lineup in full on the same day of the event."""	health
242	Red Cross and Red Crescent marks are visible on the sides of relief organizations' vans, trucks, and boats in order to ensure that the right supplies reach the right people.	geography
243	She alerted the authorities, who found the girl unconscious in the back seat of a taxi, apparently under the influence of drugs.	travel
244	In the wake of the disaster, a number of government measures were taken to help the affected area.	politics
245	"""They (the coaches) teach you很多关于 patience, perseverance and how to deal with failure in a positive way."""	entertainment
246	I'm not sure about you, but I find it pretty hard to imagine a food chain that doesn't include bread, potatoes, milk, and eggs.	geography
247	However, be aware that the butterfly's nest may be unpleasant to look at, and some nests are located in very high places.	travel
248	Since there is no central government, and states are not bound by any kind of national law, taxes are often not enforced, or enforced inconsistently.	geography
249	However, there is a debate about whether the tomato, which is a plant that originated in South America, was really brought to Europe by the conquistadors or whether it already existed there before them.	entertainment
250	The airport's small plane base was forced to close today after the stove on one of the planes caught fire.	politics
251	The museum hopes to make the struggle to save the dinosaur more visible by means of a new exhibition called Dinosaur's Fight for Survival.	geography
252	Finally, there was a stop schedule for the vicious cycle of violence between the two sides, which fortune favored to end their struggle.	politics
253	Although you're probably used to eating plain yogurt at home, in India it is a seriously flavored dish, often served with a variety of sweet and sour dipping ingredients.	travel
254	Overindulgence at parties, where food is served in excess, can lead to overeating and obesity, both of which can be savage realities for travelers trying to maintain a diet.	politics
255	"However, it should be noted that the turtle does not actually mean ""old friend"" in English; the word ""turtle"" is actually a metonym, meaning the shell of the old friend."	science/technology
256	Alright, so here's the deal. Temple of Doom is not a very big temple, so chances are pretty good that you'll be able to visit it on your own.	geography
257	The bonnet of a car is the part that gets damaged the most when you hit a bump in the back of the car, so this is the part that most often gets damaged in a crash.	entertainment
258	The ship was being focused on because it was so aggressive in grabbing the topic of the ship, grabbing the attention of everyone.	travel
259	For example, one might say that the American dream is that of having a “freedom” to choose from a wide variety of possible paths to success, but this freedom is often conditioned on meeting certain standards of behavior.	sports
260	Documentary film can be a costly enterprise, and a film crew may need to be sent out to remote locations to film an event.	geography
261	As the northwestern frontier of the Black Sea, along with the Caucasus Range as its northern limit, the region is fascinatingly set between two oceans and two continents.	health
262	Many a tourist has been spoilt for choice since the introduction of monorails, cable cars and other modes of transport that allow visitors to get to places of interest without having to get on the ground.	politics
263	"The father, who is five feet nine inches tall, said he felt ""nervous"" about sharing a photo of himself with the court, as he was afraid his son's height would be revealed."	travel
264	The pit is made to look like the eye, and the rest of the pumpkin is covered in shredded paper, making it look like a scary face.	politics
265	A cursory glance at the phone book will show how many different languages are being used to call this place: Spanish, but also French and German.	politics
266	She appreciates the desire in some people to climb on top of the car, to look out, or to adjust the car.	sports
267	For example, one might say that the plumber is the worst customer a business can have, because plumbing problems are always the most inconvenient and cause the most miserable waiting.	sports
268	The wedding, which was attended by thousands of people, marked the union of two people who were understood to have been engaged for a long time.	politics
269	"The operation is called ""flocking,"" and the birds fly in a formation called a ""pile."""	geography
270	They describe how the food traditions of these regions have evolved to suit the fundamental needs of the local food chain.	politics
271	However, don't rely on just having mascara to make your lashes look longer.	health
272	Fortunately, cars are now very safe, and the death rate due to car accidents has decreased dramatically over the past few decades.	health
273	The coming of age celebration is a big event in the life of a young person, marking the passage from childhood to adulthood.	geography
274	Both Hershey and Chase used phages, or viruses, to implant their own DNA into a bacterium.	science/technology
275	In the winter, enjoy some of the best skiing in the region, and in the summer try some authentic mountain biking.	travel
276	His research led him to conclude that DNA was a genetic material that was both necessary and sufficient for the formation of all living organisms.	geography
277	The rise of the modern sport of fencing is associated with the requirement to protect the blade, which must rise above the level of the rest of the arm.	geography
278	Leaders' behavior often reflects that of the most popular member of the team. So, if the team is not performing as it should, the leader must look at himself/herself first.	sports
279	The park authority said that a squirrel, identified as a redbacked squirrel, was showing signs of interest in reproduction and might be causing a population increase of the common woodpecker.	entertainment
280	I'm therefore recommending that parents with young children consider making a pause and playing area in the desert.	science/technology
281	Bacteria, fungi, and viruses are all types of microbes. The things that cause diseases are called pathogens.	politics
282	In some sensibly-priced all-inclusive resorts, food and drink are included in the price.	geography
283	The doll, which appears to be about 6 inches high, is being celebrated along with other toys that appeared in the film Goong.	entertainment
284	"Relatively speaking, then, the 18th century was a ""peaceful"" century for Europe, although it was not a ""resting"" century."	health
285	The battle for the soul of insurance pricing and underwriting will be fought out in the open, on the battlefield of finance.	entertainment
286	The results of the biorhythm study, which was performed over a thirteen-day period, showed that the group that was put on a regular schedule behaved most consistently.	science/technology
287	He is not the first coach to leave a team in crisis to go and coach another team in a higher profile.	entertainment
288	Although the results of square feet of space, and not numbers of rooms, determine the size of the visa.	health
289	The father, who is also a soccer coach, threatened the players with disowning them if they did not play well.	sports
290	The main thing to remember when shopping for antiques is that there is always the possibility that something could be sold as an antique, even if it's not.	health
291	Kraft Foods, the company behind the Cheerios brand of cereals, has said it will not be returning to the Super Bowl, which is being held this weekend.	entertainment
292	I'm here to tell you that your nation, your government, does not have the right to sleep through your people, your citizens, your future.	sports
293	Our daily lives are increasingly dependent on technology that makes it possible for things like remote surgery.	science/technology
294	Yeah, children, it's time to learn about the spirit of Christmas. Let's accept the spirit of Christmas.	entertainment
295	Eventually, the baby kittens grow up and become ready to mate.	entertainment
