id	text	category
104	However , nu sia should n't nyateƒea enye tsi wò dzitsitsi , elabena often afi ma lɔlɔ̃nu enye an do agbogbo of pardoning nuxexlẽ eli for femaxe le the agbo .	travel
107	Squash , a sport eme nu ka players zã a racket yi lᴐ balls ɖe eme holes , le esi gained popularity eme the United States kple eme geɖewo bubu countries .	sports
108	This enye becoming gawu kple gawu di a lé - 22 . To appease the greenpeace activists , the hã dze be fifia tso nyame ɖe yi yi le ŋgɔ kple tu the tɔnye alo ɖe kuku .	politics
112	Someone ate ŋu dze anyi dɔ alɔ̃ le esime the sinii , eyata enye ka ɖe edzi yi gblᴐ ame aɖe afi ka wò enye yina kple nu ka wò 're yina yi wɔ .	entertainment
115	Casey 's LoyaltyPoints : $ 600,000 fetu for numeɖeɖe leading yi the arrest kple conviction of the culprit(s ) eme the shooting of etɔ̃ amewo kple wounding asiɛkɛ others .	politics
116	Danger : This enye a dziŋᴐ teƒe yi ƒutsi , kã emegbe a ahom , elabena the tsi ate ŋu zu ŋtᴐ ƒlatsa .	travel
118	Ao nu nu ka the ɖasɛɖigbalẽ says , wɔ o ka ɖe edzi the nuŋutigbalẽ edzi the megbe of the nutredzesi . It enye ko gɔme nye yi ɖo kpe edzi the seller .	science/technology
126	Drinking alcoholic beverages eme si tsi edzi ate ŋu nugbegblẽ the aklã , nu ka ate ŋu nɔ ŋgɔ yi aklã nugbegblẽ kple hã aklã madzedzi .	health
127	It enye o advisable yi fia nu ɖeviwo ku ɖe sex eme a mᴐ nu ma ate ŋu promote不当的欲望 .	travel
135	Retired nuwo di ping pong tables kple ga chairs enye nu bɔbɔ spoilers , kã eme the gawu nyanyɛ nuwɔnawo di skydiving , bungee jumping , kple dzo fishing .	sports
136	The ŋutsuvi 's tᴐ , ame ka enye asiɛkɛ afᴐwo kᴐkᴐ , flipped to eta the ŋutsuvi 's aba .	health
142	The dziɖuɖu hã announced nu ma e lɔlɔ̃nu de ga dɔwɔna me £ 2.35 akpeakpe yi renovate the railway ʋuɖoƒe eme gbeɖeɖe yi wɔ e gawu accessible for amewo kple disabilities .	politics
149	Music edzi nu siawo devices enye zi geɖe encoded le a kɔ bitrate yi kpᴐ egbᴐ be enyo nyonyo gbeɖiɖi hã ɣe ka ɣi played megbe to eta kpuie distances .	science/technology
152	Thankfully , drivers tea ŋu yi wɔ nyuie wo dome a reasonably to mɔ ɖeka dzi kekeme ; eya ta , trafik streams tea ŋu yi le esi ɖe le susu nu mɔ ɖeka toto kple ate ŋu enye lɔƒo represented mathematically .	travel
154	The metsonu enye nu ma mí ate ŋu confidently gblɔ nya ɖi nu ma ɖe tsᴐ si gbᴐna nuƒoƒu of events lɔlɔ̃nu wɔ the organism gawu si ate ŋu adzɔ yi tsi agbe kple reproduce . We yᴐ nu sia nuwᴐna tɔtrɔ .	science/technology
164	It enye o a nyateƒe nudzraɖoƒe , gake a nuƒoƒu of documents wo dzi eme digital format .	science/technology
167	But afi ma enye a vovototo titina a afɔdzi kple a sculpture : o katã sculptures kpᴐ di wo wonye toiletted .	science/technology
170	Ao ɖeka knows for ka ɖe edzi , gake e ate ŋu le esi breathed eme a dukɔ of si dzi woɖo asi animation for a ʋee days .	health
171	In nu si le eteƒe , afi ma enye no kakaɖedzi nu ma aɖe vɔsa lɔlɔ̃nu enye accepted . The Queen , e enye nyateƒe , ɣe sia ɣi grants requests wᴐ eme amedome .	politics
175	The alɔdze gblᴐ the yɛye discovery adds yi the asiɛkɛ previously si wonya exoplanets - planets gota míaƒe solar mɔnu - nu ma enye believed yi enye rocky .	science/technology
185	The nuvɔ asixᴐxᴐ enye bɔbɔ eme the dzomeŋɔli elabena afi ma enye gawu tourists , gake nu sia ate ŋu metsonu eme gawu boisterous parties , kã eme the tsi megbe zã .	travel
187	The dzudzɔ tso the dzudzɔti of the burning buildings ate ŋu enye kpɔ for miles le wo dome .	science/technology
188	A dukplɔla si wozã yi enye elected ɖe sia ɖe adẽ ƒewo , gake esi wònye ɣe ma ɣi elections le esi nye lé ɖe asi ɖe sia ɖe eve ƒewo , kple the fifia dukplɔla nye elected eme 2008 .	politics
193	Forget ku ɖe sunburn . In the ɣedzedze , ɖo ŋku edzi yi le aɖe asi an ŋku edzi wò ɖeviwo , abe wo ate ŋu enye tempted yi susu nɔ nu ɖeka ŋuti ko edzi the nukoko of tsiƒuƒu .	travel
196	Phrase do ƒome yi lãmesẽ : Excessive drinking ate ŋu wᴐe be drunkenness , a nᴐnᴐme eme nu ka the ame experiencing the ƒe dᴐwᴐna becomes mate ŋui o yi dziɖuɖu woƒe actions .	health
205	Thanks yi eƒe keke gɔglɔƒe of nukpɔkpɔ , the ame ŋku enye te ŋu yi nu kpɔkpɔ edzi objects si gbᴐ didi na .	science/technology
208	A bua tame kple bui be - provoking blog , Soup yi Nuts , enye focused edzi susᴐsrɔ̃ kple modzakaɖeɖe .	entertainment
209	Rarely wɔ nyɔnuwo ƒu du for dɔwɔƒe , kple ɣe ka ɣi wo wɔ , wo enye unlikely yi ɖu dzi .	politics
210	The kaƒomɔ enye wᴐ of eve nu kakɛwo . The dzi nu kakɛ enye the motherboard afi ka the electronics enye located .	science/technology
212	Waiting eme fli ate ŋu enye the si gblẽ wu akpa of zɔ̃ mᴐ , for ɖeviwo alo adults . To wɔ le lalam eme fli gawu bearable , tsɔe vɛ a agbalẽ , fe fefe a hoʋiʋli , alo kpɔ a sinii .	travel
216	Finally , the ɣeyiɣi ame sia ame le esi nye le lalam for - the ɖoe anyi of Sugar Rush !	entertainment
225	But o katã dzɔdzɔmeŋutinunyalawo enye ƒoe ɖe enu nu ma a dinosaur feasted edzi nu sia koklozi . Some dzɔdzɔmeŋutinunyalawo bu tame nu ma nu siawo eggs wonye nu ma of a amedzɔtsu xe of xeƒonu ƒe nuɖuɖu ( a dinosaur ) nu ma ɖo aba eƒe eggs manᴐmee a atɔ .	science/technology
230	In the megbetɔ , the aƒetɔ of the mɔ would ɖo eteƒe the bu akpa kple nu ka e te ŋu xɔ lee of , often a wooden kpakpɛ tso a gbã ata .	science/technology
231	The na nuɖuɖu , eme ma , enye si wonya le wo dome the xexeame for eƒe translucent , na - covered akpɔnɔ .	entertainment
237	Obesity enye gbadzaa bu eŋu a dᴐléle nu ma enye caused by a nuƒoƒu of genetic kple environmental factors .	health
244	A ʋee weeks si va yi , a nutsotso eme The Times si woɖe ɖe go nu ma susᴐsrɔ̃ minister DfE wonye expecting hundreds of thousands of pounds ' xɔ asi of dedzii suku buses .	politics
245	"She gblᴐ the dziɖuɖu nye "" le dɔwɔm sesẽ "" yi dzrae ɖo the "" Reserve Bank of Australia "" ( RBA ) tso le esi yi lã didi rates , nu ka would "" sᴐgbᴐ di a punch eme the mo for the Australians . """	politics
247	Mention hã needs yi enye wᴐ of the ha , nu ka enye the kekiake nu bɔbɔ agble lã eme geɖewo parts of the xexeame .	health
253	Born eme 1954 , Sakai nye kple seselelãme ku ɖe karate esi wònye e nye nye ɖevi kple dze egɔme hehe le the ƒe of 5 .	sports
258	He le esi ɣeaɖewoɣi cancelled events nu ma nᴐ esi nye scheduled do ŋgɔ , gake nu sia enye the gbã ɣeyiɣi e le esi cancelled a tsaɖiɖi .	entertainment
259	The saltwater intrusion , nu ka edziedzi exposes a warty dzato edzi the dzi of the sandy ƒuta , enye a dzesi of the devastation caused by the ahom .	geography
260	But afi ma enye a kpɔtsɔtsɔ eme eƒe thinking , kple e enye a ŋutɔŋutɔ ɖeka . He assumes nu ma katã animals enye wo dzi le ŋudzᴐ yi nɔ agbe eme the le gbe me .	science/technology
265	"Tuberculosis ( TB ) enye a dᴐléle caused by the bacterium Mycobacterium tuberculosis , kple enye hã yᴐ "" tuberculosis "" ."	health
269	Wormholes enye bui be yi enye routes to eme teƒe gbadza - ɣeyiɣi nu ma ɖe asi le eŋu objects yi zɔ̃ mᴐ tso ɖeka teƒe yi bubu .	science/technology
275	The si me nu geɖe le le esi a xexlẽdzesi of hotels occupying to vovo buildings , katã of nu ka le esi a panoramic nuɖuƒe kple views to eta the abɔ .	travel
285	"She gblᴐ ɖevinyenye illnesses abe abe meningitis , pneumonia , kple dɔmetɔtrɔ nᴐ esi nye "" eradicated "" tso the dukᴐ gake fifia "" ɖeviwo enye le kukum tso nuwo di malaria kple tuberculosis . """	health
297	The zɔ̃ mᴐ dɔla enye di a zɔ̃ mᴐ dɔla ame ka organizes trips yi nyati parks , gake kple a vovototo : The asisi ( the traveller ) wᴐa n't zi geɖe kadodo the zɔ̃ mᴐ dɔla directly , gake boŋ chooses kple orders the mᴐzɔ̃zᴐ to eme a website .	travel
299	"Deleted : "" Reading a enyo agbalẽ "" enye a nu bɔbɔ mᴐ yi to eme the ɣeyiɣi , kã ɣe ka ɣi traveling , a mᴐ yi si tso the gbe sia gbe gbe sia gbe nuwɔna ."	travel
301	The de axa islands of Cayo Coco kple Cayo Guillermo na sue beaches kple restaurants , gake ko a ʋee of wo kokooko le esi mɔnukpɔkpɔ tɔxɛ yi nᴐ anyi le zã .	travel
302	The nudzᴐdzᴐ enye sponsored by the hã nu ma makes chewing gum , Goo Gone , kple enye si wowɔ na yi do ɖe ŋgɔ nyatakaka titina amewo ame ka enye tokunɔ alo sesẽ of hearing kple the dzudzᴐ of the amedome .	entertainment
304	Cliff - le zɔzɔm enye a nᴐnᴐme of outdoor nuwɔna nu ka consists eme le zɔzɔm edzi cliffs , often requiring a seŋu ɖokuitsᴐtsᴐna yi ŋutilã fitness .	travel
306	Similarly , a nᴐ ame ka breastfeeds eƒe vidzĩ eme the kaba days emegbe birth le esi sᴐgbᴐ do le eme kuxi le exɔm megbe yi dᴐ alɔ̃ nenye be e experiences dᴐ alɔ̃ kuxi .	health
307	Vandalism , alo intentional nugbegblẽ yi amedome alo ame ŋutᴐ ƒe nunᴐamesi , enye often a nᴐnᴐme of protest nu ma enye accompanied by nyahehe of the authorities wᴐ nuteƒe .	politics
309	"But , abe the papa sisiblisi says , "" afi ma enye no gbegblẽ reviews , ko gbegblẽ pictures . """	entertainment
311	Architecture enye tsᴐ ɖe le eme kple the aɖaŋudɔ kple xɔtutu of buildings . The xɔtata of a teƒe enye often a tourist nuhehe eme eƒe le esi nyui .	travel
313	A srɔ̃ nu published eme Dzove eme the journal Diabetes Care tested the hypothesis nu ma bosrã ink te ŋu ɖe edzi the levels of a hormone yᴐ glucagon , nu ka causes the ŋutilã yi fiase glucose , for zã abe ŋusẽ .	health
321	Internationally , afi ma enye vie ko 200 akpeakpe le dɔwɔm bloggers .	entertainment
322	Congratulations enye eme gbeɖeɖe , elabena wò ate ŋu fifia spout tsi ku ɖe wò sidzedze of iŋlisi grammar manᴐmee vᴐvɔ̃ of nu gbagbe yᴐ edzi e .	travel
328	A si me nu geɖe le kadodo of tunnels kple caverns allows the dzẽ adɔ yi wɔ didi didiƒe trips .	science/technology
329	"Phrases abe abe "" putting the cart do ŋgɔ the sɔ̃ "" kple "" overhauling "" le esi political meanings kple enye si wozã by politicians yi egɔmee nye changing the constitution , manᴐmee a vote , for the taɖodzi of gaining ŋusẽ ."	politics
335	Crime enye bᴐbᴐ eme nusɔnu kple bubu tsi ɖe edzi countries ; gake la , New York City kokooko le esi a kɔ asixᴐxᴐ of nuvɔ compared yi bubu lolo cities .	travel
345	Given alekee si me nu geɖe le sport ate ŋu enye , e enye no si do le kpome nu ma afi ma enye amewo ame ka dze agbagba yi wɔ ga by gambling kple e .	sports
346	Late zã TV shows enye zi geɖe the ones nu ma bu viewers , elabena viewers no longer le esi ɣeyiɣi yi kpɔ dekɔnu nu programming .	entertainment
348	"The gbedeasi edzi the coin enye "" 11th Month , 2004 - Happy Bumrah "" , referring yi the Indian xɔ asi minister 's dzigbe ."	entertainment
351	Although e ate ŋu dze ame counterintuitive , selling wò nutredzesi nuƒoƒu ate ŋu enye a nyo ŋutɔ mᴐ yi ƒle souvenirs for aƒeme .	travel
353	The agbasasã enye bui be yi enye the extraodinary teƒe yi ɖu azã holidays kple events kple a gbogbo of lights kple hadzidzi .	entertainment
354	"Wooden planks nu ma dze anyi yi do go the requirements of the dzidzenu enye yᴐ "" checkers "" . Wooden planks nu ma wɔ o do go the requirements of nu sia dzidzenu enye yᴐ "" checkers "" ."	science/technology
358	The nuwɔna enye primarily played eme a srɔ̃tɔwo of directions , ɖeka player standing eme ɖe sia ɖe dzogoe of the le fefem gbadzaƒe , the bubu players standing eme the titina .	sports
359	Sorani ( 2006 ) le nyateƒe me kpᴐe nu ma blaene percent of the students e surveyed nᴐ esi le nyateƒe me wᴐ ŋgᴐyiyi eme nuŋɔŋlɔ togbɔ le esi da ahe grammatical kple spelling nɔnɔmewo .	science/technology
363	Although kekiake tickets enye le enu for aɖe ŋkeke titina June kple September , ɖe tickets enye le enu ko for si dzi wotᴐ asi dates .	travel
367	Fifteen of the wuienyi deaths wonye eme patients ame ka wonye amegaxoxo alo nᴐ esi bubu dɔyɔyɔ nɔnɔme .	health
371	A nu bɔbɔ misconception enye nu ma katã protesting enye wɔe vɔ eme the streets . In nu si le eteƒe , protest ate ŋu tsɔ geɖewo forms , abe abe picketing , nu ka enye simply stopping ame aɖe tso yina yi dɔ .	politics
376	Nearly 200 akpeakpe amewo le wo dome the xexeame ƒo nu Russian , kple the gbegbᴐgblᴐ enye hã widely studied abe a evelia alo etɔ̃lia gbegbᴐgblᴐ .	science/technology
381	Lady Gaga ne esɔ ko the musical accompaniment for the nudzᴐdzᴐ , nu ka nye attended by thousands of amewo kple nye nyakaka nɔ agbe edzi television .	entertainment
389	"She gblᴐ the fifia nogo of asitsatsa negotiations , nu ka dze egɔme eme June , nᴐ esi nye "" ŋtᴐ disappointing "" elabena of the manᴐanyi of ŋgᴐyiyi eme reducing tariffs ."	politics
397	It 's si me kᴐ nu ma a dɔwɔha cannot ate ŋu aƒle yi enye eme disarray , eyata the dzikpɔkpɔ dze be wɔ decisions nu ma lɔlɔ̃nu inevitably dziku ɖe of the fans .	sports
403	He wᴐe , gake la , bui dɔdeasi for the madzedzi yi tsɔ yi the promised klosalo kple sika medals for the Olympic Games , nu ka wonye bui be yi enye a memanu eme promoting Japan 's trᴐ gbᴐ yi duta nu ŋutifafa .	sports
406	Maithili enye a Dravidian gbegbᴐgblᴐ kple enye sᴐ yi bubu South Indian languages .	science/technology
416	The nuʋuʋu enye wᴐ nuteƒe for providing ɖoɖo recommendations yi the dziɖuɖu edzi katã matters relating yi the azãɖuɖu .	politics
429	The nyadɔdzɔgbalẽ enye published bimonthly kple enye distributed femaxe of febubu eme katã of Vienna 's subway stations , le eŋu kple na hehe kple ʋugã stops .	travel
439	"The hadziha nye si wowɔ na yi enye the gbã hadziha yi mli the "" ahliha kple mli "" ƒomevi , a atsyiã nu ma va zu widely nyanyɛ eme the 1950s ."	entertainment
443	Poverty kple the hiã yi na for ɖeka 's ƒome tutu nye ɖevi amewo ɖe eme the sex asitsatsa .	travel
445	The shark tank episode , nu ka featured the shark - propaganda - yɔ ƒutsi dɔwɔha ɖe fia , nye the dɔwɔha 's ko episode yi xᴐ a si menyo o dzro eme .	entertainment
451	Your si li fia zɔ̃ mᴐ ŋkeke (s ) ate ŋu enye affected by aɖe delays yi wò dzodzo .	travel
456	However , afi ma enye a ŋɔdzi nu ma the ŋgɔnɔla , ame ka enye a yearling , lɔlɔ̃nu enye competing yi mᴐnu the breeding lãha kple lɔlɔ̃nu eya ta hiã yi enye trained yi nuɖoɖo kple nu sia messiness .	travel
458	Most circuses wɔ a ekɔ home of nuwɔwɔ dɔ , yi do go the gagbegblẽ of traveling kple maintaining the animals .	travel
463	"The nyadɔdzɔgbalẽ enye si wotsᴐ na yi "" outdoor "" nuwɔnawo , kple ŋutinuwo articles ku ɖe zɔ̃ mᴐ , camping , kple fishing ."	entertainment
472	"Yesterday the dziɖuɖu announced a siwo kplɔ wo nɔewo ɖo of dzidzenuwo yi "" ɖoe eteƒe gbeɖeɖe "" yi the protest zɔzɔ̃ . One of nu siawo dzidzenuwo enye the gbeɖoɖi of a tᴐxɛ prosecutor yi ku nu me alleged violations of the se by protest leaders ."	politics
474	He nye dzi gbã nu ma no ŋuɖoɖo nye kpᴐe eme the takpekpe titina the eve leaders edzi alekee yi ɖo eŋu the kuxi of North Korea 's nuclear weapons program .	politics
477	A ruthless politics of exclusion , afi ka the ʋee viɖe le the expense of the geɖewo , enye le the dzi of nu sia mɔnu .	politics
478	The men's standing nusrɔ̃ƒe , afi ka the competitors tso edzi woƒe afᴐwo , le esi nye akpa of the Games esi wònye woƒe inception eme 1900 .	sports
489	Konkani enye a blibo 听觉性语言 , gɔmeɖeɖe nu ma afi ma enye no nukpɔkpɔ signal for nya dzesidede .	science/technology
490	Our tsaɖiɖi enye blibo guided , nu ka gᴐme nye wò wɔ n't le esi yi dzitsitsi ku ɖe finding wò le esi ʋuɖoɖo yi kple tso the mɛli .	travel
492	Yellow Pages enye a si wotsᴐ na megbedede dɔ for hotels , restaurants , kple bubu businesses .	travel
493	The eve sides enye scheduled yi do go ake eme November for a final hoʋiʋli nu ma lɔlɔ̃nu tso nyame nu ka dɔwɔha lɔlɔ̃nu fe fefe the winner of the Super Bowl 50 hoʋiʋli .	sports
494	This dodo le eme dzɔna elabena the ga atoms zu eyata strongly attracted yi ɖeka bubu nu ma the hydrogen atoms enye forced do do of the mᴐ .	science/technology
495	Ao nu alekee sᴐgbᴐ e ate ŋu dze agbagba , gake la , e lɔlɔ̃nu gbɛɖɛ ɖu dzi the nu si le eteƒe nu ma e enye o wo di edzi the bɔl dɔwɔha .	sports
498	"The poster shows a foto of a dzẽ seƒoƒo , representing equality , kple the nyawo "" Discrimination Ends With Equality "" ."	entertainment
517	"The nua ŋutɔ nuŋlɔla of the srɔ̃ nu , Dr. Visualisation , alo "" seeing "" eme the hɔhɔ̃ , nye ɖeka of the topics studied ."	science/technology
518	A etɔ̃lia of katã political prisoners enye lé ɖe asi eme prisons eme Saudi Arabia , afi ka the jailing kple dodokpᴐ of citizens enye believed yi enye si gbᴐ didi gawu kple ŋusẽ wu eme geɖewo bubu countries .	politics
522	Nye 'm o ka ɖe edzi nenye be wò kpɔe be e alo o , gake kekiake amewo ame ka va yi Hawaii for mᴐkeke nuwuwu dzi me forgetting ku ɖe alekee dze tugbe the dukɔ enye , kple alekee kpɔ aklama wo enye yi le esi e .	travel
528	It enye a sport eme nu ka eve players zã rackets yi lᴐ a bɔl ɖe eme the anyigbã , kple the player ame ka hits the bɔl kple the racket yi wɔ e yi farther wins .	sports
532	In a ŋutilã me copy of the agbalẽ , the asinu dzesi of the dɔwɔla dze be enye legible , abe well abe the dɔwɔla 's ID .	politics
534	Turkey enye ɖoe yi do go the si woda ɖi hoʋiʋli requirement by le fefem a hoʋiʋli tsi tsitre ɖe eŋu the tsralɛ si wodina Australia .	sports
539	The si li fia ƒu of the mɔ enye a kpuie ga kpo kple a ƒu le the nuwuwu . The kpo enye embedded eme the anyigbã egbᴐ the mɔ door , eyata the ha dze be zɔ̃ to eta e yi xɔ yi the mɔ .	science/technology
546	Famine , alo , gawu formally , nuɖuɖu mademade , enye ɣe ka ɣi the eli nuɖuɖu enye o ede yi do go the needs of katã ame ka enye nuɖuɖu - kpɔ gome .	health
547	Think of the skiing touring abe of eƒe counterpart : the skiing mɔ abe of a to lialia mɔ .	sports
553	Apple 's didi enye yi wɔ the iPhone abe lɛe abe ate ŋu adzᴐ esi me maintaining sẽ durability .	science/technology
556	Unfortunately , the ŋutete of the ŋutasẽla yi xɔ abi others enye o ɣe sia ɣi recognized .	health
557	A le ŋgɔ dzɔdzɔmeŋutinunyala , wo dome others , e le esi argued nu ma the na trɔ nu gbagbe caused enye o si li yi ame nuwɔna gake enye akpa of a dzɔdzɔme nu si yina gagbɔna .	science/technology
559	"The kekiake nu bɔbɔ ŋku abixɔxɔ eme sport enye nu ka enye si wonya abe a "" ŋku of the kpɔ̃ "" , nu ka enye caused by a shattering of the intra-ocular lens ( the glassy akpa of the ŋku ) si li yi tẽe wᴐ dᴐ ɖe nu dzi kple the sporting nu ."	sports
561	Dinner should enye a dzidzeme , togbɔ o luxurious , nuɖuɖu .	entertainment
562	"Alastair Campbell , a xoxo dziɖuɖu adviser , gblᴐ "" e enye hopelessly cumbersome kple wasteful "" le enu the expenditure of taxpayers ' ga yi le aɖe asi the tsitsi mɔnu eme teƒe ."	politics
566	Science nyakpakpa often deals kple nu sia quandary : alekee wɔ wò zɔ̃ mᴐ to eme ɣeyiɣi ? How wɔ wò wɔ the tsã ?	entertainment
567	"Following the hoʋiʋli , the captain of the dɔwɔha , Sachin Tendulkar , described the batting gbeɖeɖe abe the "" lolo ŋutᴐ "" nu nu ma the dɔwɔha nᴐ esi yi nuɖoɖo kple ."	sports
568	Some restaurants subɔ femaxe WiFi , esi me others na internet mᴐnu for a fe .	travel
571	The tsyɔ̃ procession , kple eƒe hearse kple escort of cars , insisted edzi the ɖagbuie kple dekɔnu nu ɖoɖome of carrying the ŋutilã yi the tsyɔ̃ teƒe , yi the cemetery .	entertainment
573	"However , e gblᴐ , "" afi ma enye no klosalo bullet "" , gɔmeɖeɖe nu ma afi ma enye no ɖeka ŋuɖoɖo yi ɖo eŋu katã of Africa 's problems ."	science/technology
577	The agalã ( genus Cancer ) enye the ko lã nu ma ate ŋu ŋe eƒe megbe legs megbe le eŋu the ŋutilã .	science/technology
579	The ƒome of atɔ̃ nᴐ esi yi wɔ ɖɔɖɔɖo yi nɔ agbe ɖekae , wo gblᴐ , kple the nᴐ nᴐ esi yi pressurise eƒe ɖeviwo yi ɖu the snacks nu ma the dzudzᴐ of the ƒome disliked .	entertainment
580	So , le exɔm a afa - ƒuƒlu atukpa of tsi ( atɔ̃ liters ) for eve dollars dze abe nya kpɔ enyo , wᴐa n't e ?	science/technology
587	The amedzrodzeƒe enye located eme the ŋgᴐyiyi zone , nu ka gᴐme nye nu ma wò lɔlɔ̃nu o enye hã si gbᴐ didi tso the nuwɔwɔ , gake wò lɔlɔ̃nu hã enye si gbᴐ didi tso the ʋuʋudedi .	travel
600	Given nu ma the political ɣeyiɣi ate ŋu enye unpredictable eme Indonesia , e enye nyuietᴐ yi na the authorities ɖe egɔme the ɖoƒe of the coverage ɣe ka ɣi wò wɔ wò plans .	politics
602	Her gbã nye the wᴐ nuku Phosphorus alo Balloon , a sculpture wᴐ of thousands of kekeli bulbs nu ma yi dzi me eme a nukpɔla ɖeɖe fia of kekeli kple gbeɖiɖi .	science/technology
610	Madagascar enye by si gbᴐ didi the biggest , kple a landmass eme eƒe le esi nyui .	geography
623	It enye hã été the dome nu ma the passangers ŋlᴐ woƒe wishes alo messages edzi a lolo chalkboard egɔme the agbasasã .	science/technology
627	Global Research 's founders wonye charged kple funding a aƒe dunyaheha nu ma nye alleged yi le esi asixᴐxᴐ thousands of dollars .	politics
629	Huhne kple Pryce wonye wo ame eve la cleared of charges of misconduct eme amedome dɔwɔƒe , gake Mr Pryce nye emegbe convicted of etɔ̃ charges of rape .	politics
632	"Despite the nuɣaɣla nu siwo ƒo xlã eƒe demise , e enye si wonya nu ma shortly emegbe the aʋa dze egɔme , the French branded ɖe sia ɖe mɛli eme woƒe navy , si ha le eme the yɛye , "" mɛli of the fli "" , abe "" Indomptable "" ."	politics
