id	text	category
42	India has since then proceeded to extend the deadline several times, the latest being in March this year.	politics
43	Summer is the best time to visit if you want to enjoy the beach, and there are many ways to distinguish one beach from the other.	entertainment
44	In the more rural areas, doctors may not be available even though the hospital may have a good medical service.	geography
45	The experimenter then smacked the driver in the face with the back of the handbag, causing the driver to lose his balance and he fell off the vehicle.	entertainment
46	Worthwhile visiting is the huge temple of deity Bó Xīn (Born), the temple courtyard with its frighteningly large dragon and turtle stone sculptures, and the lounge where the emperor used to sit for banquets.	politics
47	"Drink only alcoholic drinks that are marked ""safe"". In other words, do not drink alcoholic drinks that are out-of-date."	health
48	"She did not mean to be a famous dish ""but"" dumplings became famous after her."	entertainment
49	He did, however, confirm that riot police had used pepper spray to break up the protest, which was billed as the largest demonstration yet against the government.	politics
50	She also said the teacher, who is nearly 50 years old, was the aggressor and not the student.	politics
51	Retired professor John Nash, who was known for his mathematical prowess, died at the age of 94.	entertainment
52	Photojournalist Steve Wolf reported from the scene that the main runway at La Guardia Airport was closed due to a plane crash.	politics
53	It's a common practice for newlyweds to celebrate their wedding with a party, called a nuptial feast, after the wedding ceremony.	travel
54	The fan folly is a fast growing grassland plant, which grows to a height of 1.5 m (5 ft) with a spread of 1 m (3 ft).	geography
55	The husband was asked to give a blood test to confirm his identity, as he had been suspected of murdering his wife at the scene.	sports
56	The bride's family usually makes a feast to celebrate the marriage of the daughter.	travel
57	But there's more to this feast than just food. The idea of a temple feast was to celebrate the abundance of the harvest, and to think of the temple as a sacral place where this abundance could be shared.	politics
58	The band, which consists of nine musicians and a choir, has decided to cancel the tour after the concert in San Diego.	travel
59	Plumbers are people who work with pipes, and they may be asked to fix problems with these systems.	health
60	Contrast this with the more stable but less comfortable ride of a full-size SUV.	entertainment
61	She was rushed to a hospital where she later died. Her boyfriend was arrested and charged with manslaughter.	entertainment
62	He was accused of murdering three people by bludgeoning them to death with a garage door opener.	travel
63	The lesson for the author is that although peer pressure is to continue making friends with all the boys who interest her.	health
64	Pilots often take advantage of the right to cancel flight plans due to bad weather, which may free up seats for those needing to change or cancel their travel plans.	health
65	The famine, which was also the worst ever, reflect the fact that the agricultural system was unable to provide enough food for a growing population.	politics
66	Quechua is the official language of Bolivia, but Spanish is also widely used.	travel
67	The main festival is celebrated at the temple's temple square, and is attended by thousands of people, especially on the last day of the festival.	geography
68	She was accused of initial decline in form, which some had blamed on the costuming sequence in The Winter's Tale.	politics
69	A tenderloin is the most tender part of a beef roast, so this is the part of the beef to choose if you want to cook it rare.	geography
70	Think of the music player as the computer, the song is always on the disc.	science/technology
71	Dogri is the smallest of the 48 districts in青海, and it has the lowest population of all青海 districts.	travel
72	For example, you may hear that politics is about choosing which of two or more options is best. In reality, politics is how we make all decisions that affect us.	politics
73	The first mutual aid group was formed in August of this year.	sports
74	In the warm climate of the Middle East, the house was not so important.	entertainment
75	Attendance at the festival is expected to exceed 1.2 million people, making it the world's largest gathering of people who love to dance.	travel
76	The abandonment of the terraces by the farmers who migrated from the mountains for the rice fields caused a diversity of microclimates, which have contributed to the richness of the plant world.	travel
77	Hurricane Ivan is the tenth named storm of the 2005 Atlantic hurricane season.	sports
78	Travel writing may provide a means to fund travel, a passion of many writers.	travel
79	Eventually, however, all the silver was used up and the kings of England had to order a new bunch of silver coins to be made.	science/technology
80	The event is celebrated as the holiest of the Hindu festivals, known as Deepavali, and is marked by a spectacular light and sound display.	science/technology
81	Meanwhile, the Exposed_ goalkeeper, Johnathan Exposed_, was arrested for allegedly chasing and hitting a police officer with his glove after the police flooded the stands at the game against the Atlanta Thrashers.	science/technology
82	Across the country, people are cooking and eating soups made with roasted barley, a food tradition that goes back as far as 5000 BC.	geography
83	However, there is a risk that the existing window of opportunity may disappear if profit making drugs are made available on a wider basis.	sports
84	An angel is a spirit or soul that is sent to help or protect someone.	sports
85	Huhne and Pryce were both barred from leaving the country while their trial continues.	geography
86	"He said he now hears ""voices"" in his head that he used to hear as a child when he was undergoing treatment for cancer."	science/technology
87	Breakfast may be the only meal that is common to all cultures and classes of people.	travel
88	He did, however, turn down the conservative's call for a public discussion of the government's plan to merge the health and welfare systems.	travel
89	Wow! was the expression on many faces as the parcel, containing the first batch of new stamps, was unwrapped.	travel
90	Salmon, trout, and many other fish are in season during the summer.	travel
91	Aymara is the official language of Bolivia, but Spanish is also widely used.	travel
92	Even though it may seem counterintuitive, sleeping on a plane can actually make you more tired.	science/technology
93	"However, the manager of the ski resort, Christian Schmid, says: ""They [skiers] are all in good condition and I don't think any of them will be disappointed to have missed the run."""	sports
94	Sometimes the same tour operator will offer a different set of hotels to a similar trip at a later date. In this case, the tour operator will normally try to match the client's original booking.	science/technology
95	The film explains how the food chain is maintained, and how plants and animals survive within a ecosystem.	health
96	Regardless of whether you call it a garden, a farm, or a simple pot, something is for sure: a hydroponic system uses water, so it needs to be put in a place where it gets a lot of attention.	geography
97	Immediately following the crash, the pilot was rescued and transported to a hospital where he later died.	sports
98	In the future, when people look back on tonight's event, they will think of how the circus came to be.	health
99	Drunkenness impairs judgement, and the drunk driver on the road is one of the most dangerous drivers on the road.	politics
100	These requirements are designed to ensure that passengers have a reasonable expectation of privacy and dignity while they are travelling, and that no unlawful expectation of privacy is created.	health
101	The project is aimed at explaining two major geological events that shaped the surface of the Earth: the formation of the continents and the frequent geologic activity that led to the formation of mountains and valleys.	geography
102	Recently, there has been a trend to overbook flights, especially to Asia, where the whole family may need to fly together.	geography
103	I'm sorry to break it to you, but your ancestors didn't live in cages, they lived in the wild.	health
104	However, this shouldn't really be off your concern, because often there will be an abundance of pardoning reading available for free at the gate.	travel
105	Everything from the mass transportation systems to the hotels where the athletes stay, is thought of by the organizers to make the athletes as comfortable as possible in their home city.	health
106	He immediately granted permission for the construction of the garage, which was supposed to take place on the site of the old debate grounds.	science/technology
107	Squash, a sport in which players use a racket to hit balls into holes, has gained popularity in the United States and in many other countries.	sports
108	This is becoming more and more like a catch-22. To appease the greenpeace activists, the company must now decide whether to go ahead and build the mine or apologize.	politics
109	For a time, she lived in the remote district of Mfu'ufhedzi, near the border with Zimbabwe, but later moved to Maseru, the capital.	geography
110	Fatigue is a common symptom among those affected, but it can have many different causes in those who are not fatigued.	travel
111	Our pilot informs us that Oromo rebels have shot down a plane further up the river.	travel
112	Someone may fall asleep during the film, so be sure to tell someone where you are going and what you're going to do.	entertainment
113	Shearwater has a tradition of hiring women and minority candidates who fail to get hired by other firms in the Software as a Service market.	science/technology
114	The general suggestion for visitors is to leave the poncho at home, as there are many opportunities to get wet in the different waterfalls.	sports
115	Casey's LoyaltyPoints: $600,000 reward for information leading to the arrest and conviction of the culprit(s) in the shooting of three people and wounding nine others.	politics
116	Danger: This is a dangerous place to swim, especially after a storm, because the water can become very rough.	travel
117	However, he cautioned that the annualised rate of destruction of the Sphinx's stone cannot be compared with the rate of destruction of the pyramids of Giza.	sports
118	No matter what the certificate says, do not trust the label on the back of the stamp. It is only meant to verify the seller.	science/technology
119	Google's Temporary Searches service allows users to search the web while maintaining privacy.	geography
120	Well, the first thing we do when we get out of the shower is to put on our clothes.	entertainment
121	Therefore, the tourist attraction should be considered when planning to document the region.	politics
122	The temple's sacred trees, ancient ruins and the view over the lake can be enjoyed from the temple's hilltop.	health
123	Airport authorities said the woman, who entered the country as a tourist, was spiking feverishly and was required to be quarantined, or isolated, to prevent the spread of a disease.	geography
124	Her estranged husband, David Hicks, a former U.S. senator from Austalia, has been accused of heresy and heresy-related crimes.	travel
125	Grief is a normal and appropriate response to the loss of a loved one, but depression is a disorder that can pull people away from their normal routines.	science/technology
126	Drinking alcoholic beverages in excess can damage the liver, which can lead to liver damage and even liver failure.	health
127	It is not advisable to teach children about sex in a way that may promote不当的欲望.	travel
128	The oil on the wheel eventually made it to the ground, where it was caught by a row of oil barrels, and a fire was started to clear the area.	travel
129	True, professional cooks may disagree, but I think we all agree that the first kisses of love were probably on a hot, sweaty baseball field.	geography
130	Expect to find yourself participating in and teaching debriefings after each event.	health
131	The 2012 Summer Olympics took place from 24 August to 12 September.	science/technology
132	Curiously, he kept the title of King of the Road until July 16, when he was overtaken by John Surtees in the first of two straight races.	geography
133	Nail polish remover is the most common product used to remove stickers, but it can also remove paint, paper, plastic and even metal.	politics
134	The movement started with a small group of students protesting against the meeting of the university's board of governors in October.	entertainment
135	Retired things like ping pong tables and metal chairs are common spoilers, especially in the more popular activities like skydiving, bungee jumping, and fly fishing.	sports
136	The boy's father, who is nine feet tall, flipped over the boy's bed.	health
137	January is usually the month when the first vaccinations are administered, to ensure that the children have a healthy new year.	geography
138	The video game, which is based on the comic book series of the same name, is being released by Nintendo on March 5.	science/technology
139	Yeast is a naturally-occurring single-celled fungus that is part of the normal human or animal diet.	health
140	In fact, the first true digital camera was a device that took photographs in blue-white film.	entertainment
141	The meeting of the minds, or meeting of the columns, as it is sometimes called, is when two groups of people who speak different languages meet and try to communicate with each other.	sports
142	The government also announced that it will invest £2.35 million to renovate the railway station in order to make it more accessible for people with disabilities.	politics
143	Leaders of previous generations may have been unable to anticipate all the consequences of the revolution in consumerism that was occurring.	travel
144	"""However, the doctor's warning, that 'this could very well be the last straw for the government, to finally design a policy that will decease the growing number of illegal immigrants."""	geography
145	The deer (called a capercaillie in Scotland) are not inherently aggressive, but will defend themselves if they perceive a threat.	geography
146	"Interesting fact: the first known use of the phrase ""hit the headlines"" was in the sport of boxing. A referee was needed in order to stop the fighting, so he used the phrase ""to hit the canvas"" to stop the fight, meaning to knock the fighter out."	entertainment
147	Tomato juice is a common way to preserve tomatoes, but you can also use a sincere apology and a handshake if you want to choke the other person with a tomato.	entertainment
148	Basil is often used in cooking, but it has a strong smell that many people find unpleasant.	geography
149	Music on these devices is usually encoded at a high bitrate to ensure good quality sound even when played back over short distances.	science/technology
150	The plum blossom, also called a cherry blossom, is the national flower of Japan.	health
151	"Dr. Gupta said the country was heading for a ""severe"" health crisis, as the number of patients with the virus per 100,000 people was heading towards India."	science/technology
152	Thankfully, drivers tend to behave within a reasonably consistent range; thus, traffic streams tend to have some reasonable consistency and can be roughly represented mathematically.	travel
153	January is usually the warmest month on the Transantarctic Range, so the chances of snow are very low.	travel
154	The result is that we can confidently predict that some future combination of events will make the organism more likely to survive and reproduce. We call this process evolution.	science/technology
155	"Tuesday was the 17th day of the protest and was called ""Operation Rubber Band""."	sports
156	Friends and family try to cheer the person up by offering their support and love.	sports
157	Fires, often started by humans to clear land for agriculture or to build new homes, are often the cause of forest fires.	health
158	Danger! This document may contain information on a drug that is illegal in the country you live in.	science/technology
159	"Hmm, that makes sense, because I hear no sample of a voice saying, ""Right, here's the plan: You take the sample from the bottom of the bottle, right?"""	entertainment
160	Traveling to a developing country for the first time – or even going back to a new place – is not without its own set of challenges.	politics
161	"However, there is still some debate as to whether the Chaco rainforest was really a ""greenhouse"", a term used to refer to a biome that is not typical but rather a savanna that has survived in a more or less stable state."	sports
162	"She said, ""When I was a young girl, I used to worry about fairness issues and wanting to make sure that girls like me got the chance to succeed."""	sports
163	Vautier, who won the Oscar for Best Director in 2001, was among the judges for this year's Best Film category.	science/technology
164	It is not a true archive, but a collection of documents born in digital format.	science/technology
165	Mizo recognition of the need for arrangement was not only for the benefit of the warlords who were willing to pay the Mizo leaders to keep their arrangement in place.	entertainment
166	Today's most popular sport is probably something that every child learns to love: playing football, basketball, or whatever else their friends are playing.	travel
167	But there is a difference between a toilet and a sculpture: not all sculptures look like they were toiletted.	science/technology
168	Hmm, let me think...what's the next logical class to take? Visual Communications, perhaps?	politics
169	Guilty or not guilty, that is a question for the jury, but it is clear to me that no one but a demented person would hold together a story so full of holes.	geography
170	No one knows for sure, but it may have breathed in a state of suspended animation for a few days.	health
171	In fact, there is no guarantee that any sacrifice will be accepted. The Queen, it is true, always grants requests made in public.	politics
172	Alcoholic beverages may increase your risk for liver damage. In the territories where blood alcohol content is legal, drinking and driving is illegal.	politics
173	Anyways, here is the guarantee that you will hear about this party a lot: The main stage will be set by the bands that want to be at the top of the music charts.	geography
174	The result was a spate of remakes, most notably a series of T-shirts that generate revenue for the cause and are adorned with the logo of the spoiled child.	sports
175	The agency said the new discovery adds to the nine previously known exoplanets - planets outside our solar system - that are believed to be rocky.	science/technology
176	The coats of arms on the bottom of some coins are visible, and eight different types of metal are used to create the different coin values.	travel
177	Curly hairstyles are very popular right now, and many celebrities are seen with wavy, loose curls in the media.	politics
178	Autumn foliage, or leaf peeping, is when the trees are covered in colourful autumn leaves.	health
179	Priestley, over-arching the court case, argued that he had drawn inspiration from the fact that a fellow student had been imprisoned for smoking in a public place.	science/technology
180	Bachmann, who won the exit poll votes in August, decided to end her campaign.	travel
181	Meanwhile, in another part of the country, a stranger sitting at a table eating dinner, might suddenly be impaled on a fork.	science/technology
182	The flight of the eagle (and other raptors) is considered a symbol of power and courage in many cultures.	entertainment
183	The ultimate expression of this society is seen in the competition between teams of athletes to see who can travel the greatest distance or lift the heaviest weight.	geography
184	Dehydration is the risk anytime you're out in the sun, but it is especially dangerous for athletes who are already undergoing a medical regimen.	science/technology
185	The crime rate is lower in the summer because there are more tourists, but this can result in more boisterous parties, especially in the late night.	travel
186	The target of this game is to knock the ball into the other end of the room, so that it hits the target, called the cup, or kids' toys that make noise when hit.	sports
187	The smoke from the chimneys of the burning buildings can be seen for miles around.	science/technology
188	A president used to be elected every six years, but since then elections have been held every two years, and the current president was elected in 2008.	politics
189	The main bathroom has a form-fitting shower over the bath, and the rest of the rooms have charming vintage showers.	health
190	MeeGo is a Linux-based open-source operating system that is being developed by the Nvidia Corporation and several other organizations.	geography
191	"He then made the pledge to one of his supervisors, who was standing by, ""now get a move on and do us all a favor and burn in hell."""	geography
192	This is becoming more and more like a truism, but to put it bluntly, space travel is like going to space: You are going to be alone, and there is a good chance that something will go wrong.	politics
193	Forget about sunburn. In the sunshine, remember to keep an eye on your children, as they may be tempted to concentrate only on the fun of swimming.	travel
194	Saturday's event was billed as the first of a series of live concerts by the band on tour.	travel
195	Matter is everything in the Universe. All matter is made of tiny particles called atoms.	travel
196	Phrase related to health: Excessive drinking can cause drunkenness, a condition in which the person experiencing the effect becomes unable to control their actions.	health
197	It's no longer necessary to run out and buy a new camera when the one you have runs out of memory.	geography
198	The company's policy is to terminate employment relationships with employees who are caught selling company secrets, even if the secret is sold to a competitor.	health
199	The array of specialties on offer, however, gives the visitor a wide range of opportunities to find something that suits his or her tastes and interests.	sports
200	The event is themed to coincide with the annual festival of the temple's presiding deity held in the second week of February.	sports
201	"She received widespread criticism for her initial response to the disaster, which she described as ""just another case of kids getting together and making a movie."""	geography
202	The event is designed to expose the public to science and science fiction concepts in a fun and exciting way.	sports
203	Unfortunately, it is not uncommon for police to represent the need for a gap in the security product cycle by requiring a formal complaint process for every little change.	travel
204	Dying back to nature is the ultimate rest stop for many travelers, to walk, bike, or swim, depending on the destination.	sports
205	Thanks to its wide angle of vision, the human eye is able to focus on objects far away.	science/technology
206	The dream state is a state in which the subject experiences clear, conscious awareness of time while in a state of suspended animation.	geography
207	She suffered a knee injury during the 2009 season, which forced her to end her season early.	science/technology
208	A thoughtful and thought-provoking blog, Soup to Nuts, is focused on education and entertainment.	entertainment
209	Rarely do women run for office, and when they do, they are unlikely to win.	politics
210	The phone is made of two pieces. The top piece is the motherboard where the electronics are located.	science/technology
211	Sanskirt is the oldest still in use modern day language. It was established around 1500 BCE.	health
212	Waiting in line can be the worst part of travel, for kids or adults. To make waiting in line more bearable, bring a book, play a game, or watch a movie.	travel
213	Vendor stands will be set up by the city to help with that. However, you are welcome to bring your own sturdy cup to hold your drink.	health
214	"Rarely do you hear a native speaker of English say, ""love to"" or ""seeing"" or ""EXhibit"" or ""arts"" or ""visit""."	health
215	The bikini top, which became popular in the 1960s, remains one of the most popular tops for women.	health
216	Finally, the moment everyone has been waiting for - the launch of Sugar Rush!	entertainment
217	The woman took the baby to her chest and tried to comfort it, just as the dog had done with the woman in platform number 9.	travel
218	Although she was young, Queen Mary II tried to convince the parliament to pass a law to allow women to take part in the political process.	travel
219	Most boomerangs available on the market are return to home boomerangs that are designed to return to the hand of the thrower after a certain amount of flight.	entertainment
220	Pink sand beaches and mountain landscapes are just some of the attractions of this recently discovered country.	travel
221	"She said the society must ""provide an essential service"" of nursing ""where there is a real need""."	travel
222	Generally speaking, it is not safe for women to travel to a country that is culturally different from their own. Even though you may feel comfortable, there are many things you cannot bring that you may be banned from bringing in.	sports
223	Yes, there are many cheap ways to travel, but few give as much fun or challenge for the money as a backpacking trip.	health
224	Costume drama is theatre in which the players take on roles that are different from their everyday lives.	health
225	But not all scientists are convinced that a dinosaur feasted on this egg. Some scientists think that these eggs were that of a giant bird of prey (a dinosaur) that laid its eggs without a nest.	science/technology
226	"The release of the military dictatorship, he said, was just as much a release from a ""lockdown"" as from the former ""point of no return""."	entertainment
227	Darling's Dinosaur Bed is a collection of dinosaur bones and feathers discovered in particular bed of plant remains, called a tephra, at the foot of a volcano in New Zealand.	travel
228	The sport is primarily played in a duel format, one fencer dueling another.	entertainment
229	Vomiting and diarrhea are the most common complications of traveling to a new place, but there are other problems that can occur.	travel
230	In the latter, the lord of the castle would replace the missing part with what he could get hold of, often a wooden slice from a broken leg.	science/technology
231	The strawberry dish, in particular, is known around the world for its translucent, strawberry-covered cake.	entertainment
232	Happy few! It is possible to buy land in Costa Rica for less than US$100 a square meter, and build a home there.	health
233	Meanwhile, Brown, who was born in Nigeria, has said he wants to become the first black US senator to ever represent California.	entertainment
234	"Butt's ""statement"", as he called it, marked the first time that any chimpanzee has been filmed interacting with man, in a setting other than a research station."	entertainment
235	"Perhaps the most common form of internal communication is that of the ""soothing statement""."	sports
236	The number of dead is likely to rise, as doctors are struggling to treat the dozens of victims of the fire.	geography
237	Obesity is generally considered a disease that is caused by a combination of genetic and environmental factors.	health
238	Most hotels have a policy of charging a fee to change or cancel your reservation. Check with the hotel directly to confirm this policy.	science/technology
239	The music on the disc must be deleted and a new copy must be created in order to change the language of the audio.	sports
240	A traveller with piles of money might consider a round the world flight, broken up with stays in many of these hotels.	science/technology
241	"For example, if someone says ""Let me buy you a drink"", you might say ""No, I'm fine, thanks."" (This is especially useful if you're on the fence about buying something.)"	entertainment
242	"A porridge called ""hangi"" is often served as a main course at dinner parties in Finland."	politics
243	After hours of negotiation, the savage beast was finally subdued by the mighty Mr. No.	entertainment
244	A few weeks ago, a report in The Times revealed that education minister DfE were expecting hundreds of thousands of pounds' worth of extra school buses.	politics
245	"She said the government was ""working hard"" to save the ""Reserve Bank of Australia"" (RBA) from having to cut interest rates, which would ""much like a punch in the face for the Australians."""	politics
246	Konkani is a closely related but separate language from the Hindi language.	politics
247	Mention also needs to be made of the pig, which is the most common farm animal in many parts of the world.	health
248	Bhopuri is the official language of Bihar and Jharkhand states respectively, but it is spoken as a second language in many other places.	politics
249	Caring for a baby while traveling is a way of sharing responsibility with a family or community that can offer you a home, food, and safety.	geography
250	They eat the leaves of the plant, so they need to strain through the leaves to get to the wire mesh.	health
251	White supremacist and hate group members have stalked and threatened the diner, which is dedicated to serving delicious diner food in a non-racist, anti-racist, anti-homophobic, and trans-friendly environment.	entertainment
252	Cycling is a relatively inexpensive activity; thus, it is a good way to use a credit card on a long-haul flight, or to give a gift of cycling.	health
253	Born in 1954, Sakai was passionate about karate since he was young and began training at the age of 5.	sports
254	"However, the use of the term ""runner's high"" is sometimes misleading, because the actual feeling is not like being high on drugs, but more like being very tired."	sports
255	He or she will almost certainly replace the original writer of the letter, making grammatical and spelling corrections, but will also add their own flavour.	politics
256	Determinism is a term that refers to the idea that human actions have an inherent tendency to lead to certain outcomes, which in turn drive the repeated occurrence of particular events.	sports
257	The sport is primarily played in a duel format, one fencer dueling another.	geography
258	He has occasionally cancelled events that had been scheduled before, but this is the first time he has cancelled a tour.	entertainment
259	The saltwater intrusion, which frequently exposes a warty shell on the top of the sandy beach, is a sign of the devastation caused by the storm.	geography
260	But there is a flaw in his thinking, and it is a major one. He assumes that all animals are born ready to live in the wild.	science/technology
261	Every morning, the president announces the names of the recipients of the day's awards, at the presidential palace, right in the center of the city.	politics
262	He or she must ensure that the mission of the spacecraft is adjusted to meet any changes made by the space agency.	politics
263	The pool is open to swimming from 6am to 10pm. There is a lifeguard on duty from 10pm to 6am.	geography
264	Finally, a decision was made to roll out the vaccination, which will be done in a generous manner, to all 150 million people of Peru.	politics
265	"Tuberculosis (TB) is a disease caused by the bacterium Mycobacterium tuberculosis, and is also called ""tuberculosis""."	health
266	Misery, or more properly Monstrous, is a 2008 science fiction drama film starring Jennifer Lawrence.	politics
267	She said the shopkeeper, who is married and has children, was not able to understand why the commission was necessary for a purchase like that.	health
268	The more vertical and horizontal space there is in the design, the more comfortable the user will feel.	health
269	Wormholes are supposed to be routes through space-time that allow objects to travel from one location to another.	science/technology
270	Kelaallisut is the only community college in the U.S. that offers a degree in all four of the sports: fencing, ice dancing, roller sports, and cycling.	politics
271	Unhelpfully, there is a growing trend among travel agents to charge a major commission even though the travel agent is responsible for selling the travel product.	sports
272	Excessive drinking can be fatal, so it is vital that you never drink and drive.	science/technology
273	Curious to see what was behind the scenes at the zoo, I asked a guard to let me take a photo of me with the cactus ring.	science/technology
274	The chess game is played on a square grid, with each square representing a separate piece.	health
275	The complex has a number of hotels occupying different buildings, all of which have a panoramic restaurant with views over the garden.	travel
276	Consider the activity as a whole, not just the dance part.	travel
277	She was frustrated that there was no immediate relief for the thousands of students who were left without a home after the university's decision to cancel the spring semester.	geography
278	This is when two people who are romantically interested in each other declare their interest by sending each other gifts, cards, and flowers to express their feelings.	science/technology
279	Otherwise, the kitten must be shown to the veterinarian as soon as possible, as he or she will need to determine the stability of the kitten's condition.	geography
280	Maintenance of the school, which means keeping it clean, lighting the school grounds, and so on, is to a large extent responsibility of the parents.	entertainment
281	Aymara is the official language of Bolivia, but Spanish is also widely used.	sports
282	At the birth, a baby's feet and ankles are wrapped in placenta, which keeps the body warm.	politics
283	Poetry is often said to be the highest form of art, because it requires the greatest amount of creativity, concentration, and skill.	science/technology
284	Although the temperature rarely goes below zero, the wind and humidity combine to make the feeling of cold much more intense than what the thermometer says.	sports
285	"She said childhood illnesses such as meningitis, pneumonia, and diarrhea had been ""eradicated"" from the country but now ""children are dying from things like malaria and tuberculosis."""	health
286	Parsley (or any other green plant) is a good source of vitamin A, a nutrient required for healthy vision.	politics
287	Factsheet: A fact sheet on the campaign to replace the 30-year-old ban on same-sex marriage was released on Wednesday.	geography
288	This is despite the fact that the magazine has a comment section where readers can comment on both printed and online editions.	geography
289	However, you shouldn't expect too much from the poor quality translations available for free.	entertainment
290	"However, it should be noted that the beach, although it is called ""public"", actually involves a variety of private property surrounding it."	travel
291	Batteries have become much smaller and more powerful. Today's batteries can last for a long time and provide a lot of power.	travel
292	Technology may one day lead to robots taking over tasks that require human interaction.	geography
293	Working from home can be a great way to balance work and life, but it can also be a source of confusion, particularly when it comes to time spent working and time spent relaxing.	politics
294	Almost all (42) of the schools affected had classrooms that were not in use due to the lack of a roof.	science/technology
295	He was the engineer who designed the Golden Gate Bridge, which he built to ease the overcrowding on the railway.	science/technology
296	But the activity of the snake on the pavement was not a rendering of the snake being a slow moving blurry image.	travel
297	The travel agent is like a travel agent who organizes trips to theme parks, but with a difference: The customer (the traveller) doesn't usually contact the travel agent directly, but rather chooses and orders the trip through a website.	travel
298	Eagles (the bird of prey that involves the most complex social structure, with a breeding population of more than 1,000 silent individuals) typically draw no more than one-third of their food from predatory attacks.	entertainment
299	"Deleted: ""Reading a good book"" is a common way to pass the time, especially when traveling, a way to escape from the daily routine."	travel
300	The story goes that one day a young boy was walking along the beach and found a lamb that had been abandoned by its mother. He took the lamb with him and brought it to the cave, where the mother sheep came looking for her lamb.	travel
301	The adjacent islands of Cayo Coco and Cayo Guillermo offer small beaches and restaurants, but only a few of them still have privilege to stay at night.	travel
302	The event is sponsored by the company that makes chewing gum, Goo Gone, and is intended to promote communication between people who are deaf or hard of hearing and the rest of the public.	entertainment
