id	text	category
28	Nowadays, there are columns of sandwitch bars that come out of the ground. In the olden days, this was cause for great excitement, because it was the signal that a battle was about to begin.	politics
29	The funeral for the victims was held today, and will be followed by a memorial service tomorrow.	entertainment
30	The resident of the pig's nest, which is the largest of its kind in South America, demands no more than a room with a door and a window that give on a south-facing wall.	geography
31	She said the first benefits will be to check the lizards', which are nidicolous (live in nests) - meaning they live in nests - of the poisonous snakes.	entertainment
32	Lockdowns are sometimes imposed to prevent one or more sports from being played due to safety concerns.	travel
33	"The second sentence, which states ""clouds may bring a second chance at a rescue attempt on Thursday"", has caused some excitement among those hoping for a rescue of the 12 still missing."	health
34	Science now indicates that this mass extinction event was caused by a change in the climate of the Earth.	health
35	"Chief Executive Officer David Goldberg said, ""During the past two weeks, we have been acutely aware of the growing concern among some of our members about the future of the festival."""	sports
36	But, if you live in a country where snakes are not considered dangerous, then you can eat the snake without fear.	politics
37	Wednesday's announcement that a draft pick in the third round of the 2011 NHL Entry Draft, Ovechkin, is headed to the Washington Capitals, has the Capitals fans excited.	sports
38	Chess, or more formally chess, is a game in which two players use pieces to move and attack each other's pieces.	geography
39	Freaky: This is when someone acts out in a way that is clearly beyond their normal range of behavior, and is usually the result of trying to get attention, approval, or to make someone else feel bad.	politics
40	Admission to the park is charged as normal park admission, but there is a special concession for those who are aged 65 or over, and for those who are disabled.	travel
41	"She said that, ""though time and again the tide has turned, however, the United States has not only failed but has actively sought to undermine the rule of law in the Middle East."""	politics
42	But maybe there's a game in you, a game that wants to be played on the small screen.	science/technology
43	Curiously, he lost weight recently; he was recorded weighing 6ft 1inches at 192lbs.	science/technology
44	Obviously, there will be little or no interest in bicycles if they are not available for sale. So the next step is to find a way to get the bike repaired if it ever breaks.	sports
45	The temporary sacking of the manager, Jose Mourinho, had only served to highlight the problems in the dressing room, which had gone from bad to worse since the final whistle of the match against Schalke.	sports
46	Two of the places that we visited on our budget travel day were the Orange County Theme Park and Discovery Cove.	sports
47	The government also announced it will borrow money to pay for the project on Thursday.	entertainment
48	He was arrested on Saturday after officials found illegal campaign posters with his image on them stuck to walls in the village of Structures, 25 km (16 miles) from La Paz.	politics
49	They provide a place to rest for the feet and a sense of continuity for routes that are often bumpy, steep and, in some cases, dangerous.	travel
50	Some events have a pavilion where the main focus is on one particular industry, like fashion, beauty, food, etc.	entertainment
51	But Assamের এই নতুন আইন, চর্চা, এবং  গানে, চারণাকারীদের এক ঐতিহ্যবাহী দল, যারা নিয়মিতভাবে ছোটো ছোটো অনুষ্ঠান করে, তাদের জন্য একটি উন্মুক্ত স্থানে গান গাওয়ার সুযোগ দেয়।	entertainment
52	For the first time, females were required to wear a skirt covering the knees.	science/technology
53	Each of the three wolf packs had a leader, who was responsible for leading the pack in search of food and mates.	science/technology
54	Initially the show was only presented in the specialty theatre group, The Grey Goose.	entertainment
55	In both cases, the speaker's intention was to make fun, by alluding to a current event or popular figure.	travel
56	It was apparently the first time that scientists were able to observe the nucleus of a dead cell crawling.	health
57	However, this shouldn't really be looked upon as a cause for concern, as often butterscotch flavoured ice creams are being made to look for the trend.	health
58	Suppose that you were driving down a rural road when, all of a sudden, a parcel falls from the sky onto the road.	entertainment
59	He is best known for his discovery of the chemical elements silicon and sulfur. He was one of the first scientists to observe that waste products cause crystals to form in the urine.	health
60	"She states that ""it is not uncommon for the parents to commit to the philosophy of the school, but then to have a different mindset when it comes to implementing the policies."""	science/technology
61	Vautier, who won the Nobel Prize in Literature in 2006, is known for his extreme films on the margins of society.	sports
62	Curious, he tried boiling water on the raven, but it didn't get away from him.	politics
63	Sepedi is the official language of South Africa, but Dutch is also widely used.	health
64	"No, really. There is no such thing as a ""good"" trash can. The one that works for one person may not work for another."	entertainment
65	The council's report will be presented to the full council in September.	geography
66	Other topics covered may be your store's location in relation to competitors, customer service, and the quality of products or services.	entertainment
67	Obviously, there are far better skiers and snowboarders in the world, but for those starting out these rules should serve as a good general guide.	travel
68	She felt that the accident had been a wise move, as it had interrupted her training to prepare for the 100 metre freestyle, in which she had intended to compete.	health
69	Bike sharing is a system where members rent a bike from a station, usually a bike stand, and use it for a short period of time, usually for a few minutes.	health
70	Sorani (2006) argues that there is a need for a new generation of models to forecast the behaviour of the consumer.	sports
71	Almost every visit to a temple sets the stage for a full day of worship, with morning rituals followed by noon and evening celebrations.	entertainment
72	She won the title of Miss USA 2016, beating other sixteen finalists to win.	geography
73	Videos show the fireworks explode across the sky.	travel
74	Accused of murdering three people and attempting to kill five more, she has been charged with morality murder and five other counts.	geography
75	The sandbar is immediately behind the moonpool, so the best place to start is at the end of the moonpool left.	science/technology
76	Women: It is recommended that any women travellers say that they are married, regardless of actual marital status.	health
77	The crowned headbug is the largest butterfly in Costa Rica, with some specimens measuring 17 mm in length.	geography
78	Drink alcoholic drinks with moderation. Alcohol affects everyone differently, and knowing your limit is very important.	travel
79	Death of the host organism followed by the uptake of its resources is the basic mechanism of parasitism.	science/technology
80	"The use of the phrase ""independence"" in the document, though it was printed in all lowercase, was intentionally left ambiguous so as to allow for the possibility of the phrase being interpreted in different ways."	politics
81	Yeah, but back in July they were proving that they could sweet talk the crew to get a raise.	health
82	"She said the accent ""wasn't funny"" and ""it wasn't a fluke"" that she was told to ""back off"" by Sepedi-speaking organisers of the hike."	sports
83	"Tweety, the acronym for ""treasure map"", was created by Jimmy John's on Tuesday, in reference to the new ad campaign of the fast food restaurant."	entertainment
84	In the warm climate of the Middle East, a walking tour of the desert is a sure way to get a thorough workout, without the risk of overheating.	health
85	Carry out funerals (and other events) for small pets in a way that makes them a small part of the funeral for the owner.	travel
86	Although she is younger than many of the other leaders, Michelle Bachelet has already demonstrated a commitment to compromise.	politics
87	Female: Toilet paper, or other products to help with menstrual hygiene, are also items women often travel with and find useful.	health
88	The absence of summer foliage means that there is no visual distraction from the mountains.	geography
89	The sport is primarily played in a duel format, one fencer dueling another.	travel
90	"""Wow"" was the most common response to the question what they found most comforting about the hike."	science/technology
91	Tomorrow's news broadcasts might well be in the form of long, uninterrupted segments of video recorded at the news site.	science/technology
92	The study, which was taught at the Stanford University, taught a combination of signals from different sensors to predict when a person is about to sleep.	health
94	Knee (thigh) injuries are quite common in athletes who participate in activities that require jumping or turning. To prevent such injuries, it is important to get a professional evaluation before beginning any new exercise program.	sports
95	Your first thought may be family or friends who can help, but they may not be able to help as much as you think.	science/technology
96	The official, who was named as Consul General Jonny Allen Lock, 60, was found dead in his office late on Tuesday.	science/technology
97	Wicked (play) is a witty and sometimes wrenching look at the machinations within a dysfunctional family as the members try to put on a play for their school.	entertainment
98	The demand was granted on the condition that the grant money could not be used to fund abortions.	sports
99	"The ad reads, ""Here is the proof, here is the receipt,"" referring to the claim that Barack Obama won the presidential election of November 2010 despite widespread fraud."	geography
100	"Director of science at Interaction Design Group, Simon Billing, said ""the effect is not a promise of future action, but rather a statement of the interaction between two existing phenomena."""	health
101	Fortunately, driving on the island is mostly unproblematic, but you should keep an eye on the windy conditions.	sports
102	U.S. Cycling's (USOC's) Vision for Bicycling is to see a bicycle that is safe, reliable, and comfortable enough for all Americans to use to extend their daily selfless, sustainable transportation choices.	geography
103	The chaser, a Boeing 737, was on its way to Pangkalan Bun to pick up passengers for a flight to Surabaya.	geography
104	Such behavioural patterns often result in the insertional or phrasal verb being used by the person being scolded.	geography
105	Technology can also be used to help students learn in different ways and at different speeds.	politics
106	Traveling by bus can be a cheap way to travel, especially for those who can afford to take a bus for several days.	travel
107	Cancel policy: Some travel agents are more flexible with cancellations than others, so check with the agent directly to get a precise policy.	travel
108	She was invited to give a speech at the Stanford University Graduate School of Business, but she skipped the event to marry.	sports
109	Interactionism is a theory that argues that all human activity is shaped by relationships with other people and the objects in the environment.	entertainment
110	Despite its name, the taiga is not a single giant forest, but a group of forests of different sizes that make up the vast majority of the territory.	health
111	The market for such software is expected to grow rapidly, as more and more organizations adopt the practice of document management.	entertainment
112	The deal was reportedly struck in exchange for pardons for political prisoners, including the leader of the faction, Juan Guaidó, who was declared the legitimate president by a group of opposition politicians.	politics
113	The toothpaste also acts as a stain remover, so rely on it to remove those pesky blue stains from your skin, hair, or clothing.	science/technology
114	This is because the water vapour in the air becomes superheated when it gets close to the hot surface of the rock.	health
115	Ilokano is an ancient language; it is not a modern day living language. However, there are some willing speakers, especially among the younger generation.	travel
116	Shibuya is the shopping district for young people in the evening, with many restaurants and bars, and a large-screen cinema called Excel on the third floor.	sports
117	Writing in the journal, Dr. Deborah Lee, from the University of Kansas, described the double-threat catastrophe: the emergence of new species with new abilities to adapt and compete.	politics
118	It's due to this that professional athletes, and even some amateurs, wear helmets when cycling.	travel
119	The snake charmer (also called a snake handler, snake doctor, or show snake) brings a live snake to a public gathering.	sports
120	A form of critical thinking that many teachers encourage is reasoning, making inferences, and analyzing data.	geography
121	The prize is worth £20,000 and will be awarded to the student who presents the best thesis on transport issues.	travel
122	Though it may not have the same iconic status as New York City or London, Paris is known for having a pleasant bike culture.	travel
123	"These plants are often referred to as ""houseplant"" because they are easy to care for and provide a nice looking display."	entertainment
124	"Parents could easily pry a child from a playful ""battery pack"" of cars if they so desired."	entertainment
125	"Someone might notice a pattern here; currency manipulation is a way of saying ""we'll pay you to not notice""."	politics
126	It's not whether or not you believe in ghosts that makes the streetwalker standing outside your door at night.	health
127	Finally, there is the provision of childcare/playground time for children, a service many parents find indispensable.	politics
128	Lingua Franca, or French is the official language of Gabon and the second most commonly spoken language.	sports
129	"""However, he is one of a number of scientists who are concerned that this form of communication, though seemingly ""love"" between a parent and child, may in fact be a form of ""play"" for the parents."	politics
130	"She said the ""common"" phrase ""helps out the elderly and the infirm"" was ""very American"" and ""concentrated on convenience rather than real travel."""	entertainment
131	"The snack, which includes apricots, prunes, peaches, plums, and cherries, is popular among those pronouncing the word ""fruity"" with a heavy aspiration."	entertainment
132	She was put in a holding cell until April 6 when she was put on trial and denied bail.	travel
133	Unfortunately, the Spanish language was also determined by the Spanish-speaking colonizers to be the language to be used by the colonized. Thus, English language distribution was limited.	geography
134	She said the two friends quarreled over who should pay for the stunningly expensive dinner, with the hostess telling the story later.	travel
135	The clock on the tower is supposed to be the first to signal the new year, when it folds back into the shape of a new year’s card at midnight.	travel
136	Biorhythm, or the science of regulating one’s physiology to match a period of 24 hours, has been used as a basis for many time-based health practices.	science/technology
137	Each episode of the show would focus on a theme in a specific museum and then explore that theme through artwork on display.	travel
138	Hello! I'm Dr. Danielle Lantagne, medical director of the Temporary Care Center for Immigrants.	politics
139	It's common for airlines to charge a fee to extend your stay, so check with your airline and the destination city you wish to visit to see if there are any restrictions.	health
140	But it's not just topography that makes this mountain worthy of admiration.	geography
141	For those wishing to take part in the celebrations throughout the country, there are many celebrations of the new year's eve event being hosted by different organizations.	sports
142	The hotel's restaurant, which offers à la carte breakfasts, serves American and International cuisine.	travel
143	Lies are cheap, and two and two make four.	politics
144	Recently, there has been much debate about whether or not the sugar supplementations used to enhance sport performance should be banned.	geography
145	Consider the pencil as another tool that can serve to inspire creativity.	travel
146	Private jets are often used by the rich and famous for travel, for business or for pleasure.	travel
147	Finally, the Fulaw were defeated and driven out, but not before a tortuous struggle for power had been waged between the various Fulaw clans.	entertainment
148	"Chubby, the international cricket board's new spokesperson, says the organization is trying to make the game as ""safe as possible for the players""."	travel
149	Forget about pennies - the entire street is filled with beggars asking for money with strange names, like 'boomer', 'spectacle', 'cry', etc.	politics
150	"Bachmann, who won the 2012 Republican Party presidential primary fight, pledged to end the ""Tour de France"" of presidential debates."	politics
151	Friday was supposed to be the final day of the festival, with the main stage set to be attended by the headliners Waka Waka (This Is It) and Fifty One.	science/technology
152	He scored 2,000 or more points nine times, and his 2,001th point was a senior record during the 2005–06 season.	geography
153	However, he cautions that no matter how good the depression is, there will always be a risk of the compound going into the environment.	geography
154	But, they can also be a loophole, allowing a future government to engage in a never-ending war of attrition with the current one.	sports
155	Agent: The agent is the person you contact to book your travel.	health
156	However, don't expect to see many people wearing them. Wearing a headset is indeed a sort of status symbol among some folks.	politics
157	Her failure to make the final qualifying round resulted in a difference of only one point, securing her place in the final twelve.	sports
158	Kim Kardashian West paid $425,000 for legal fees and $300,000 in damages against the man who allegedly shared a screenshot of her private conversation with her daughter, without her consent.	entertainment
159	Famous examples include the acquisition of the patents for the telephone by Alexander Graham Bell in 1876, and the patent for the motion picture camera by Charles Frye in 1895.	entertainment
160	Because travel agents work on commission, they will try to sell you a travel package that is over your budget.	science/technology
161	Drunkenness impairs judgement, and the presence of drugs makes every driver's ability to drive safely questionable.	travel
162	Carrot juice is a common home remedy for a runny nose.	sports
163	A short vacation at a theme park may be the vacation many children wait for – a chance to spend time with friends and enjoy popular attractions.	politics
164	Congratulations are in order for the athlete, who is capable of going through with such a windy and rainy condition.	entertainment
165	His government has contributed millions of dollars to research into brain damage, and he has funded the construction of a castle in history class to teach his son about the war.	politics
166	Finally, they received permission to fly yellow ribbons across the bridge to symbolize that the tunnel was officially open to the public.	entertainment
167	Konkani is a closely related but separate language from the Hindi language.	science/technology
168	However, they do indicate that dinner time food production was significantly cheaper, allowing the effort to be focused on gathering the significant amount of protein required for a two-person meal.	sports
169	"""However, don't expect to see much help from plants that look like those in Figure 1 . These plants produce nectar to attract insects that serve as their food source."""	entertainment
170	Despite its name, the smart-phone doesn't replace the camera. We still take pictures, but now we take them a lot more.	entertainment
171	However, there is one drawback to this mode of travel: food must be brought with you (or purchased on the spot).	science/technology
172	The password must be changed immediately, as this is how the slave owners used to gain access to the panic buttons on the slave's clothing.	politics
173	The wine country is a major tourist attraction, and there are many hotels, restaurants, and other facilities to accommodate the growing number of visitors.	health
174	He became known for editing the book Bigger and Better, a collection of essays by the former U.S. president that were published after his retirement in 2009.	sports
175	She said her father taught her about the value of hard work.	entertainment
176	Fifteen of the eighteen deaths were caused by burns, and three were due to asphyxia from smoke.	politics
177	Thanks to the warm climate of the tropics, pests have been able to develop a fast growth and a wide range of adaptations.	entertainment
178	It's seen as a form of superior cuisine, a kind of culinary adventure.	science/technology
179	"The phrase ""born and bred"" is used to describe a person who is born and raised in a particular place."	travel
180	"However, don't forget that even though you're searching for ""mountain"" in a travel agent, this doesn't mean that they will offer trips to the mountains of Europe, but rather to the mountains of the particular destination."	travel
181	It was reported that Mr. Idot won the award for the largest share of the vote, defeating Mr. Sison who received 2,250,000 votes.	geography
182	The graduate from the sold-out concert was the Brazilian band Blaze of Glory, who continued their sold-out tour.	entertainment
183	Eggplants are a favourite vegetable in many Mediterranean countries, and can be found in most markets throughout the summer.	entertainment
184	Madagascar is by far the biggest, and a continent on its own when it comes to wildlife.	health
185	Traditionally, the heir to the throne would go to war to become a famous warrior, who would then return home to take the throne from his or her father.	politics
186	This is when everyones favorite uncle or aunt goes off and buys a bunch of useless stocks to put their money into.	politics
187	Cancel policies vary, but in general you won't lose your money if you cancel your trip due to coronavirus.	geography
188	The eggplant was found in South America but was not introduced to Europe until the 16th century.	geography
189	Saturday's event was the first of a series of events that will define the future of travel, according to the organizers.	science/technology
190	"The artist's statement said the sculpture was ""aimed at questioning how we, as a society, represent the elderly and the needy in the media."""	sports
191	A complexion is the collection of colors in the visual system that recognizes the visual features of the object, such as its edges and colors.	geography
192	Lion prides act as the packs of wolves or dogs, animals that are naturally grégaires (able to live in groups), and which stalk and eat their prey.	entertainment
193	Late in the afternoon of August 6, the first of the fireworks trials was fired to celebrate.	geography
194	The other, more developed, version of this theory is that the Sun consists of a core of burning gases and dust, with the outer layers much thinner.	geography
195	He allegedly kept a secret diary in which he wrote down details of his sexual relationships with young girls, which he later on kept in a file.	politics
196	A clerk at a discount store is the first person you should contact to ask for help avoiding a fashion faux pas.	health
197	Then there is the problem of translation. While children may be able to understand some basic translation, they cannot handle a translation that is too complex for their age.	entertainment
198	However, a separate certificate of attendance, for those who may be unable to attend in person, is available on request.	sports
199	Tuition fees for these schools are usually high, and there is no school system in the United States that guarantees funding for students who attend these schools outside of the normal school year.	entertainment
200	Donate your old cell phone to a street child, and get a new phone card loaded with money for a new phone.	sports
201	Whoa! Don't get your soft drinks out just yet. This page is about the painting of rocks, not the beach.	travel
202	However, there is some controversy as to whether he actually hopped or just stood on one foot and twerked.	sports
203	But the real danger isn't that you will be embarrassed by your lack of knowledge; the real danger is that you will take medication to mask the symptoms without asking your doctor.	geography
204	Eagles (Aquila) fly in large groups called nests, which are led by a single breeding eagle.	sports
205	It has been speculated that he will replace Kim Jong-il, the current leader of the North Korea, who is believed to be ill and passing the power to his son.	politics
206	These hotels were where the rich and the famous of the day would stay, and often had fine dining and nightlife.	geography
207	MeitY says it has asked for and received guarantees from the governments of Austria, Belgium, Germany, Italy, the Netherlands and Switzerland that travellers entering or leaving those countries will not be required to quarantine.	health
208	In other words, they must choose between adapting and being adapted.	science/technology
209	In case you miss the flight, and want to change or cancel your reservation, you will have to go through the airline's desk, instead of the travel agent.	sports
210	Sunlight can be safely exposed to for a very long time, without risk of damage.	geography
211	Professional wrestling is a profession where many people pursue, and the aesthetic of many professional wrestling events is focused on creating a visual spectacle for the audience.	entertainment
212	"""However, it should not be forgotten that this is also the paradise of the hipster, the younger and more adventurous traveler, who is looking for a place to escape the conventional hipster scene."""	entertainment
213	The project is aimed at repairing the damage to the ozone layer caused by the emission of chemicals into the atmosphere by the burning of fossil fuels.	sports
214	"Mr. Smyth paid tribute to the ""good natured"" people of Zimbabwe, saying that ""their spirit has been shattered"" but that the country must still go through with the election."	geography
215	Quilters use the term to refer to a group of small squares or patches that are sewn together to make a larger pattern.	geography
216	Fourteen students were hospitalized, four of them in a serious condition, but were expected to recover.	entertainment
217	Yeah, but the tea is terrible, and the fairy dust is going to make your stuffing scary, so don't even think of tricking anyone.	health
218	Ewes are tamed by humans since the early days of agriculture. Sheep are the most common livestock kept, and are often the first animal that is tamed by a child.	sports
219	Lamb's tail can be eaten, and it is said to be tasty and exotic.	science/technology
220	In the past, people have sacrificed animals such as goats, sheep, and even cats and dogs to the gods.	travel
221	Yeah, the shoes lead to the tread, but the tread came first. It was there that the trail, extended by the brave men and women of the U.S. Army, extended.	entertainment
222	Singer Shankar, who recently completed a series of concerts to celebrate his 60th birthday, was forced to cancel the remaining shows after suffering a health crisis on the day of the concert in Mumbai.	entertainment
223	The actual detection of radio waves by radar was first demonstrated in the late 19th century.	science/technology
224	A daily newspaper is the best source of information for a traveller wanting to get a sense of the political situation in the host country.	politics
225	In other cases, only those who are actively seeking may find what they are looking for.	geography
226	A lizard man (also called a hominid) is a class of primate that includes both humans and their close relative, the chimpanzee.	politics
227	The customer service, when in operation, should be able to solve any problems the customer may have.	geography
228	The walk is a serious adventure, which requires meeting a severe physical demand and taking a risk of spoiling your fitness before you meet your goal.	sports
229	"Mr. Braveheart did not mean to offend any people who might feel offended by the use of the word ""brave"", he said."	politics
230	"The hoodie has become a symbol of the anti-crime movement, with hoodies bearing the slogan ""Stand with us"" being worn by many."	entertainment
231	The film reveals how doping, once a marginal practice in cycling, has become part of a global sport business.	sports
232	For example, the idea that man must pay a price for his extravagance means that the wealthy must pay more for their luxuries.	geography
233	Oh no! We have a crash here! meanwhile, evolves into a new	politics
234	Calmly competing against the clock, the athlete must constantly balance effort and rest in order to remain on the course.	geography
235	"He joked that he had ""sold"" his girlfriend, who was standing by, by promising her a date on the first class section."	travel
236	"She said the advertisement ""emphasizes the need to change the way we think about beauty, and how fitness is linked to perfection."""	entertainment
237	Fourteen years of age or older are required to sign a waiver, but minors can still swim with supervision.	travel
238	The moon is completely exposed to the view of the public, so any geologic activity on the surface will be visible.	geography
239	President Trump's announcement of a travel ban on citizens from seven Muslim-majority countries was met with criticism from many politicians and civil rights groups who argued that the ban was too broad a scope and would unfairly restrict travel and entry into the United States.	politics
240	The cell is the basic unit of all living things, and all organisms are composed of one or more cells.	sports
241	The result is that you can see the stars much clearer than you can see them with the naked eye.	science/technology
242	Dreadlocks were a fashionable trend for employees of established businesses, as it was impossible for them to afford to dye their hair.	entertainment
243	Hierarchies are also used to explain how power is distributed among members of a group. In a group, everyone participates in some way to make the group work.	sports
244	Her colourful wardrobe of traditional clothes, however, does not hide the fact that she is the victim of a toxic mix of drugs.	health
245	Other food items on the menu that were reportedly not served in a timely manner were a cheese soufflé and a manicotti dish.	politics
246	"Recent events have shown that the response of the government to the protest, though it was called a ""summit"", was in fact to push back the protest to the next stage - the ""summit"" of the protest was to be in Delhi on November 16."	politics
247	In this way, the language of conversation is often very simple, since most words are used in everyday life.	geography
248	Konkani is a South Indian language and is closely related to the Kannada language.	politics
249	"Prisons are not only places of detention for convicted criminals; they are often the setting for the resentment of the wider population towards those who have failed to fit the stereotypical image of the ""good"" prisoner."	geography
250	She did, however, owe a debt of gratitude to the Soap Opera, which at the time was in its active phase, and which granted her a debut role.	geography
251	During the night, the sky over the cave will be exposed to low light levels, providing a good opportunity to observe the Milky Way.	science/technology
252	Two dyes, red and yellow, are used to reveal the two-part paint's composition, with one part of the composition dying red and the other yellow.	politics
253	A nutritious breakfast should include grains, fruits or vegetables that are either starchy, rich in vitamins and minerals.	geography
254	Curse of the Pharaoh's Ring - Ring of Power (original English title).	health
255	In the heat wave(s) this year, one of the most memorable events was the time when the thermometer fell below 90 degrees F.	entertainment
256	The storm, which occurred frequently at the bottom of a trough, was accompanied by sustained winds of 83 km/h (51 mph).	sports
257	Garlic also contains compounds that act as anti-inflammatory agents, which can help to reduce pain and swelling caused by many ailments.	health
258	"The umbrella term ""water sports"" refers to a variety of activities involving the use of water, including:"	entertainment
259	Balls of wool, sand or salt are often cast into the river to render the banks, boats and especially watercraft unusable.	sports
260	A prime example of this is the breeding behavior of many birds.	geography
261	Nuts are a popular snack, and almonds, hazelnuts, and cashews are often found in processed foods.	sports
262	"His characteristically boastful comments reached a fever pitch last week when he threatened to ""chop off"" the heads of officials who failed to deliver the promised improvements to the race."	sports
263	Despite the higher price, some students say the school's reputation for substance over style made the price worthwhile.	entertainment
264	Attendance at certain events, such as those involving professional athletes or teams, may attract a large audience and generate revenue for the venue.	sports
265	The topic of the conversation may shift to weather, or maybe to the latest news that caught the eye of the listener or viewer.	sports
266	Virgin Galactic (formerly Space X) is the company that has been authorized to fly tourists to space, and it has already launched a tourist spaceflight.	science/technology
267	Aymara is the official language of Bolivia, but Spanish is also widely used.	sports
268	He asked scientists to be patient, and to wait for the result of a calculation that would determine the stability of the new compound.	science/technology
269	King of the Hill is a game in which two players try to move their pieces to the end of the board first by fending off attacks from their opponent.	health
270	She said the doctor advised her to rest and to take it easy, as the pain was making it difficult for her to walk.	health
271	Lady Gaga served as the opening act for the concert, which was streamed live on the internet.	science/technology
272	Drivers may feel that they are obligated to give a generous gratuity to avoid unpleasant consequences.	entertainment
273	Successful hunters are those who can best exploit the available resources, at the same time competing successfully for space and resources with other animals.	sports
274	Meiteilo, 30, was killed in the clash with the police after refusing to give his identity card when he was stopped on Monday.	science/technology
275	Madam President, I would like to begin by comparing the situation in our Parliament to that in some other parliaments.	politics
276	Alcoholic beverages are consumed widely in Nepal, but its intakes can cause problems for those who are new to the region.	travel
277	The recipe calls for simultaneously cooking two different types of pasta, one of which is a peeled and shelled egg.	sports
278	The holiday is celebrated as a reunion event, with friends and family gathering to celebrate and share meals.	science/technology
279	The uniqueness of the plateau's geography provides a range of opportunities for all kinds of delicate plant and animal life.	sports
280	Boating is a national pastime in Finland, with a boat to every seven or eight people.	entertainment
281	Turkey has also agreed to take on additional transportation responsibilities to meet the increased demand for fish.	travel
282	Today's popular hobby is collecting stamps, which is a hobby that has inspired people for centuries.	health
283	However, this does not seem to be a very popular option with airlines, who still charge very high prices for one-way tickets from point A to point B, even if you are allowed to change your flight.	travel
284	On the roadside: hot chocolate, milkshake, and other sweet treats wait for the tired traveler.	health
285	Science magazine Science sent a team of scientists to the moon to study the surface in detail and to send back pictures and data.	science/technology
286	The logbook is used to record information on all trips made by the boss, so that he can check the validity of the subsidy.	politics
287	"He said the crowd of curious onlookers was like ""a thousand angry people"" and that he was ""very, very grateful"" that the police were there to protect him."	travel
288	A crop circle is a round formation of plant matter, often found in fields or other open areas.	politics
289	Consent must be freely given, and no one may force a person to consent to sex reassignment surgery, or to any other procedure.	health
290	The event is intended to be a small celebration to celebrate the return of the sunny weather after the recent gloomy weather.	science/technology
291	Uniforms, once the privilege of the elite, are now commonplace among soldiers. Thus, hunger and thirst are seldom a concern, as there will often be food and water available.	entertainment
292	Biorhythm-based sleep apnea is a condition in which your body's natural sleep-wake cycle is disrupted, causing you to wake up and start breathing again.	geography
293	A cheerleader's job is to interpret the wishes of the leader, and to make sure that the rest of the crew understands those wishes.	health
294	"Writing about sport has often been described as the ""job of a lifetime"", with many potential writers looking to become involved at a young age."	sports
295	The insurance company must agree to pay for the repairs; otherwise, you will have to pay for them yourself.	sports
296	She was warned previously that the pillow could cause a safety hazard as she sleeps with her head in the pillow.	entertainment
297	"""Air India Express flies to 50 destinations in 39 countries as of 2014."	politics
298	While you may not think of your pet dog as a precious cargo, pet dogs can become a danger in many countries.	travel
299	One of the most frequent causes of accidents in the marinas is the failure to heed the warning signs.	health
300	The video game is based on the 2007 novel series by Michael Grant.	entertainment
