id	text	category
34	Profiting from the newness of things, some schools have programs that allow students to sign up for a month of vacation, with the intention of paying off the cost of the program.	travel
35	"However, the 5-a-side, or ""field hockey"", as it is more formally called, is played much the same way as ice hockey, with the only difference being that the players use smaller balls."	sports
36	Besides avoiding the appointment queue, you will also avoid the wait in the negative photo area of the passport control checkpoints.	geography
37	In some countries drinking alcoholic drinks is prohibited on public transport or in certain venues.	travel
38	Costume drama is theatre in which the players take on roles that are different from their real lives.	geography
39	"Moisture-retentive soils are not uncommon, but the presence of a true ""layer of frost"" is not."	science/technology
40	Shotton, who was arrested on suspicion of murdering his girlfriend, has denied the rape and attempted murder of the journalist.	health
41	"Bury was billed as the ""supergroup"" featuring the members of Black Sabbath, Heavenly Sweetness, and Bury your head between your legs."	sports
42	Aymara is the first language of 90 percent of the Aymara people, who live in the highlands of the Andes.	entertainment
43	He was last seen on May 6 as he went to visit his girlfriend in Shijiazhuang, capital of the Nei Mongolian Autonomy Region.	geography
44	Bambara is a purposely complex and richly inflected language, which was created to set a working system of standardization across a wide range of speakers.	health
45	Sir Ian Macdonald, who offered to pay for the funeral if needed, was warmly received aside from his party, who decided to cancel the millionaire's campaign.	travel
46	The commentator, who is reported to have been in his 30s, was not injured in the crash, but was hospitalised for smoke inhalation.	sports
47	The game is based on the concept that you must eat the food that is thrown at you to grow bigger.	entertainment
48	The next time you hear someone yawning, think of all the people who are sighing and snoring.	travel
49	Personality disorders are disorders in the way the person perceives, feels, and acts, which have a significant effect on the person's ability to function in normal relationships, work, and play.	entertainment
50	Steam trains: Steam train travel is a passion for many, offering a chance to hear the whistle of the steam engine, see the sights, and feel the excitement of being in a fast moving train.	travel
51	Since then, the ruling party, Zanu-PF, has consistently won elections, though with a decreasing margin.	politics
52	Miss Assam (wins the Miss India competition in 1998) says she was forced to break the glass barrier “because of the many failures of the women”.	geography
53	Foster care is supposed to provide all the necessities the animal did not get at home, like food, water, and a warm place to sleep.	science/technology
54	Aymara is the official language of Bolivia and the second most commonly spoken language in Peru, after Spanish.	science/technology
55	Madagascar is by far the biggest, and a continent on its own when it comes to wildlife.	travel
56	When it comes to choosing a travel bag, there are two main factors that should be taken into consideration: portability, and durability.	geography
57	The classifications are based on a system of ranks whereby the fittest competitors are granted privileges to rise up the rankings.	entertainment
58	Interpreter services are provided to help those who may have a disability to communicate with visitors who are unable to understand their language.	entertainment
59	The sister station of FM 99.9, is CBXR, a community radio station dedicated to providing music from the comfort of your car.	travel
60	Former commonwealth games swimming champion, Dustin Poirier congratulated the winner in a statement released by the organization.	health
61	However, don't forget that even though you're standing on the half-mile, you're still standing on a dam. So, don't hesitate to put your shoes on.	sports
62	Then there is the crime of profanity, which is when someone uses a word that is considered offensive to most people in most circumstances.	science/technology
63	Fake news is another word for propaganda, which is just another way of saying politics through entertainment.	sports
64	Besides the usual mess of getting your hair all tangled up, you are risking getting it in the doorway if you don't behave.	travel
65	"The ad shows the words ""Congratulations! You're getting a chemistry test!"" on test-taking chemistry textbooks."	sports
66	Madagascar is by far the biggest, and a continent on its own when it comes to wildlife.	sports
67	Hopefully, the next time you hear of a prank call, you will notice it was not a random phone call, but someone trying to scam you.	entertainment
68	The nightlife of this small town is centered around the two main bars of the town, one on each side of the street.	sports
69	Faith in God (or, more strictly, in a deity) is the primary motivation for most religious practices.	science/technology
70	Madagascar is by far the biggest, and a continent on its own when it comes to wildlife.	sports
71	Heywood, who is blind in one eye, has not been able to convince many people that he was the real thing, despite his attempts to portray himself as Mr. Mystery.	science/technology
72	However, this shouldn't really be off your concern, as you may as well start to feel like you're in home when you're in the midst of a crowd of people celebrating.	travel
73	The constant need to maintain a fighting force has resulted in the development of a very particular type of army, the professional soldier.	geography
74	Chubby the penguin is the mascot of the Antarctic Treaty Organization (ATO), the organization responsible for managing the Antarctic Treaty System.	science/technology
75	Guaraní was the most significant indigenous group inhabiting what is now eastern Paraguay and northern Argentina.	geography
76	September 11, 2001, attacks, and the subsequent security measures, have led to changes in the way travel is being planned and conducted.	science/technology
77	However, a new bird flu strain that is highly fatal to birds has been discovered in Asia.	geography
78	Perhaps the most surprising finding of the study was that depression, fear and catastrophising mediated the relationship between pain and disability in lower back pain sufferers.	science/technology
79	"She said the government was ""very close"" to an agreement to allow foreign spouses of Canadian citizens to automatically gain Canadian citizenship."	health
80	Anger is a sacred and normal emotion, but it must not control us.	health
81	Quit trying to control things that are out of your control.	travel
82	Capitalism's main feature is that the ownership of the means of production is privately owned.	geography
83	Rarely do concertgoers decide to brave the rain, the cold, the poor transportation, and the sometimes-dangerous atmosphere of a live music concert to sit and watch a band that they have little or no interest in seeing.	entertainment
84	Exposed are almost all of the muscles in the body, so any movement beyond a straight line from the head to the feet requires a coordinated action of many muscles.	geography
85	"She did, however, abandon the strongholds label (she was labeled a ""strong woman"" by the Sepedi campaign group)."	science/technology
86	Having met the 2006 budget with fireworks, the government of Prime Minister John Howard has since been keen to meet the rock-bottom budget created by his predecessor.	politics
87	Vautier, who won the modicum of popularity he did after the 2006 rape and murder of filmmaker Daphne Caruana Galizia, was once a target of the media.	health
88	Conflict over water resources is one of the many potential conflicts over a scarce resource in arid and semi-arid regions.	geography
89	The article discusses the detection of the chemical marker 6-hydroxydopamine (6-HDA) in the urine of the catecholamine-accumulating mutant (CAV) mouse, a model for studying Parkinson's disease.	health
90	The absence of a clear winner in the battle for the hearts and minds of African voters will certainly be seeding thoughts for future campaigns.	health
91	It seems to me to recall a genre of game called password, where you have to find a word to unlock a screen.	health
92	"Negative space (also called ""empty space"") - the area in a design that is left uncovered - can serve to divide elements or groups of elements."	science/technology
93	"She said the ""avalanche"" of comments sent to her by men as they entered puberty ""freaked her out""."	entertainment
94	For those wishing to take a break from the beach, the temple is a significant stop.	geography
95	Police said the gathering was topped out at 1,500 people, when the maximum number allowed is 1,000.	science/technology
96	The winner of the trophy, awarded for the player who scores the most number of goals in a match, was Lionel Messi, for his part in the 5-3 victory over Barcelona.	travel
97	Guaraní was the first group of people to live in what is now Paraguay, and they lived in semi-nomadic herding practices, contributing to the Guaraní-Santiago River basin.	travel
98	Cycling is a fun activity to do once you get used to the idea of riding a bike, but it is not a way to compete.	geography
99	Mention of the goat, a stray goat that became established in the bioregion of the Andes, is thought to have led to the formation of the desire in humans to domesticate the goats.	entertainment
100	"She said the meeting of the commission was ""one of the most important"" she has had since she took office as prime minister in November."	travel
101	Bachmann, who won the Ames Straw Poll in August, has been pushing to gather funds for a campaign to challenge Republican presidential nominee John McCain.	entertainment
102	"Yes, it is true: the airport does have a gingerly-walking, postmodern sculpture of a man in a suit standing next to a sign that says ""Obsolete: This airport is no longer in use."""	science/technology
103	"However, there is confusion over whether the 80's styled haircut must be retained, as some officials mean the Orange Order's reference to the ""meaning"" of the uniform."	geography
104	Dr. Thabane said the study found that the vaccine, when combined with regular treatment, could reduce death from malaria by up to a third in the most at-risk groups.	politics
105	The temple festival is one of the most important festivals of the Hindu calendar and is celebrated as a grand event by the temple management committee.	politics
106	It is not uncommon for dentists to recommend that braces be removed after age eighteen because the teeth will not move in an adult pattern.	sports
107	"His use of the phrase ""dirty tricks"" to describe the use of illegal tactics by some competitors led to him being banned from all sport for a period of time."	sports
108	Maithili is a South Asian language similar to Hindi. The video was posted on Facebook and has been viewed thousands of times.	politics
109	Aymara is the official language of Bolivia and the second most commonly spoken language in Bolivia.	sports
110	Oh no! You have discovered that you're not allowed to bring that substance in, so there goes your vacation plan.	sports
111	"""Recent studies suggest that the Mitochondrial DNA (mtDNA) of the honey bee, Apis mellifera, has undergone rapid evolution and diversifiaction, resulting in a high level of genetic variation among and within populations."""	geography
112	"The article's title may seem confusing, because ""phage"", or ""virus"", is also the name of the tiny living things that cause diseases."	health
113	Twelve months of the year, there are skiers and snowboarders from all over the world, coming to the mountains to enjoy the sport, and to make new friends.	sports
114	The burst of energy causes the formation of a bubble, which can take the form of a nucleus that can receive and store energy for a while.	science/technology
115	Meiteilon, the national flag of Malta, is made up of a purple stripe between two red stripes.	travel
116	Either way, yesterday's news dropped the grip that worshipers had on the missing person case.	entertainment
117	Formally the Cabinet is the lowest ranking official in the government, after the prime minister.	health
118	Following the accident, safety checks were carried out on the plant and it was found to have a leak.	politics
119	For those willing to sacrifice comfort, time and predictability to push expenses down close to zero, see minimum budget travel.	travel
120	Stations that broadcast to the entire continent typically have a very wide bandwith, allowing for high quality audio and video transmission.	science/technology
121	The concept is that all members of a particular group share a particular trait. In this case, the common trait is that all members are trying to look after themselves.	politics
122	"Rival brands of bottled water compete to provide the ""healthiest"" water, but which one you should choose can be a confusing topic."	science/technology
123	A food allergy is a response to a substance that is considered harmful by the body, because of its sensitivity or intolerance to a particular ingredient.	sports
124	The thief is probably stealing a frame that has been generated by a lab, and copying the exact generation that was done in it.	science/technology
125	"However, the chasing of the financially rewarding ""second"" moon mission has been met with criticism from some who argue that money should be invested in saving the first moon mission, Phallus, which is scheduled to expire in 2016."	science/technology
126	This is especially true of pollution in the form of garbage, which can cause problems for both marine life and tourist attractions.	politics
127	Eighteen of the fifty-three (43 percent) counties in Georgia report no cases of the coronavirus, as of May 6.	health
128	Mrs. West, 56, won the 2006 Pulitzer Prize for reporting from the war zone.	science/technology
129	Pollution from lights affects just as much the viewing of the night sky as the viewing of the moon or stars.	politics
130	The compound is a medium for the exchange of information between cells, and without it, life would not be possible.	travel
131	English proficiency is now a requirement for most jobs in the civil service, and employers will often demand that candidates have completed a certain amount of English training before offering them a job.	science/technology
132	For the more adventurous spirit, a trek up the Sea to Sky corridor is essential.	geography
133	The egg may have been a convenient carrier for the route, as the eggshell is very hard and can withstand a long journey.	science/technology
134	Authorities maintain the announcement of the new tax is just to pave the way for a bigger tax hike scheduled for 2017.	science/technology
135	In this way, the bank acts as a depository institution, keeping the cash on deposit for the sole purpose of paying out the inflation-protected bonds.	entertainment
136	The population density of the islands is among the lowest in the world, and you can often find a wide-open space between the buildings.	sports
137	The story goes that one day, while walking along the beach, Dahulhi found a shell that belonged to a prehistoric fish. He brought the shell home and showed it to his family, who were amazed to learn that a fish that big could have lived in the sea.	politics
138	For example, one might say that the stone age was the first stage of the industrial age, because the main cause of the industrial age is the fast development of the steam engine.	health
139	Tension between the two countries has been growing since India refused to allow the release of the arrested sailors, who were accused of piracy.	politics
140	DreamWorks Animation SKG (DWSK.N: NYSE) announced today that it has filed to sell its subsidiary DreamWorks Animation Inc.	entertainment
141	Monkeys are the only animals that share our ability to walk on hands and feet.	geography
142	Next to the “Save the Last Dance” ad, the campaign poster features the words “Save the Baby, Not the Party”.	health
143	Scientists are inspired by comets, because they are the source of many of the ingredients that make up the earth, including sand, salt, and rock.	health
144	Hospitals are places where sick people are cared for. As a result, hospitals often have a bad reputation, and the sight of patients and their families is often unpleasant.	travel
145	Meanwhile, authorities are trying to determine how the crash of a vehicle on the moon will affect the planned mission to land humans on the moon.	geography
146	However, there is one word of caution: though the caribbean may be caribbean, it is no longer all about caribbean.	travel
147	"Congratulations are in order for those who stumble upon the policy of the wine bar: ""Angus beef,"" ""cattle from the Scottish highlands,"" ""arealty"" (sic), ""but"", ""just""."	geography
148	Full-crewed yachts are usually ships designed to accommodate a large crew of up to 20 people.	politics
149	Private health insurance: Some travel insurance will even cover the cost of private medical care, if needed, for things like maternity care, surgery, or treatment for a broken leg.	politics
150	There is a tradition that the bride's family should provide the wedding banquet.	geography
151	In addition to the usual business cards, bring a copy for your wallet or bag to verify your visit.	sports
152	Virtual Scaffolds are programs that automate some of the tasks that would otherwise take human beings.	entertainment
153	Yes, it does have a random peak load, which is the amount of data that a particular point in time will handle.	science/technology
154	However, you should not actually expect to see a difference in the quality of image that you see on a regular thumbprint scanner.	travel
155	Shockingly, they found that eight out of ten commercial drones flown in the United States are illegal and should not be flying near people.	sports
156	Properly balancing these factors one against the other results in the tea being called “sheng” (香, “fragrance”) or “teng” (味, “flavor”).	entertainment
157	In this strategy, airlines work with airlines that serve the same routes to offer discounted Fare Booking Frequent Flyer air travel.	health
158	However, you should be careful not to want to collect too many cool items, as this could fill up your bag and make it difficult for you to carry everything you want.	sports
159	Friday was the last day to submit nominations for the arts and entertainment categories.	politics
160	In the summer, also receive the greeting of the salmon as they return to the river to spawn.	travel
161	But the discovery of new activities (such as sleeping in a different position from what they were used to in the wild) don't necessarily mean that they have new needs.	politics
162	Tsonga, who married a U.S. citizen, must vacate the U.S. and return to South Africa, where he is expected to face trial.	science/technology
163	The recent emphasis on execution rather than production has led to a change in the boot, becoming much stiffer and emphasising speed rather than flexibility.	sports
164	The tradition of giving a present of fruit at the birthday celebration is from the olden time of seeding the seeds to be a sign of hope that the fruit will grow.	geography
165	The symbol for the time period is the same one that is used for the date, just with different letters.	entertainment
166	Butterflies and moths are attracted to light, and many insects, including dragonflies and mayflies, use light to guide them during migration.	entertainment
167	Tutors are often a source of advice for students who are struggling with a particular topic in class.	geography
168	"She did, however, open the door for a possible future for the DUP's, saying ""there is no doubt"" about the party having a ""bunch of singletons"" in its bunch of 34 seats."	politics
169	The most important thing to remember when trying to cheat is to give yourself as little reason as possible.	science/technology
170	The couple may decide to make an official wedding celebration, with a large party, after the baby is born.	sports
171	"The management of the band's website states that they are ""thrilled"" to be contributing to the ""conversation about race and racism""."	politics
172	A fast-paced, one-dayer game in which players alternate shooting from a fixed position.	politics
173	Google's parent company, Alphabet, reported earnings today, and CEO Sundar Pichai shared details about the company's growth strategy.	politics
174	Fulfulde is a language which is closely related to English but which has developed its own unique path.	sports
175	Turkey's president, Recep Tayyip Erdoğan, announced the discovery during a speech to the nation on Wednesday.	politics
176	She lives in the south of the city and goes to school in the morning. In the afternoon and evening, she practices judo, a sport in which she competes.	sports
177	Singer-songwriter Rihanna was among the first celebrities to congratulate the winner in a statement released through her company, RCA Records.	health
178	The true meaning of Christmas is the love.	entertainment
179	However, there is a risk that the writer may be confused by a too generous use of pronouns, which may include the reader.	sports
180	Hundreds of thousands of volunteers contribute their time and resources to help organize, promote, and run these events.	science/technology
181	Its presence is defined by a set of exclusive rights, which determine what media a company can publish and when.	politics
182	If you miss the bus, you will be very frustrated and may even decide to jump off or fight to get on.	geography
183	The photograph of the man leaning over the border to pass through the gap in the fence has gone viral, and has been shared thousands of times.	geography
184	Internment was a form of punishment used by many governments, including the U.S. government, to force detainees to live in isolation from the rest of the population.	travel
185	TRUE (Turing-Emmy) is a computer program that can play checkers perfectly, according to the rules of the game.	travel
186	The tide pool is a natural harbour created by the tide going in and out of the reef.	science/technology
187	A mentor is someone who guides the younger generation. A mentor has the privilege of reflecting on the work of the older generation.	health
188	Aim for a magazine that covers topics that interest you, but be aware that there will be many pages on military history for those who demand the most detail.	sports
189	"The official of the race, John Simpson, said the competitors ""were all very brave"" and ""their determination was very much appreciated""."	science/technology
190	Curiosity (the desire to know) drives human behavior. The desire to satisfy this desire drives us to do many things, including exploring and learning.	travel
191	"Typical mission statements for these organizations are: ""to develop"", ""support"" or ""extend"" the user base of a particular program or activity."	sports
192	Alcoa, the world's largest aluminium producer, said on Tuesday it was exploring options to spare some of its grey ore, which is a cheaper form of aluminium.	science/technology
193	He was recommended for the agent's position by the previous government, but was replaced by a cabinet minister who is also a former cabinet colleague of Mr. Suprit.	science/technology
194	Vaginal dryness, also known as vaginitis, is a very common reason for female sexual dysfunction.	health
195	Cheating is a very common practice in sport, and the management of almost every sport allows some form of cheating.	entertainment
196	The priest would then try to restore order by performing the necessary rituals and purifications.	sports
197	Parsley is one of the most curious plants because it grows best when it is ignored.	travel
198	It's near the end of the track, so you won't miss it if you turn right from the bridge.	health
199	He was unconsciously referring to the crowd of people who were left unconscious, some of them for days, by the reckless and irresponsible acts of a few.	travel
200	Imagine being able to predict what will happen in a complex system like the world economy and then to influence those predictions.	science/technology
201	However, since there is no single language that is spoken by all, there is a chance that you will be able to interact with most people if you choose the right language to lift.	travel
202	The bathroom, although small, is worth a mention, as is the upper deck with its views over the river.	sports
203	"She wrote on Twitter that she was ""very disappointed and upset"" that the venue had ""emphasised the money-making potential of this [concert] rather than putting on a quality show for the fans."""	entertainment
204	The burden of proof lies with the claimant, who must show that the loss was due to a single cause and not to several factors.	travel
205	"The advertisement states that the product is ""the first and only fighting cream on the market that dominates, not only one specific fighter, but all others as well."""	health
206	Granted, there may be a few thousand blogs out there, but they are the blogs that collect a readership.	geography
207	Instant coffee is easily accessible, but it is something of a mystery to many how it is made.	science/technology
208	Biorhythm-based vacations are holidays that are designed to coincide with the body's natural rhythm to promote rest and recovery.	entertainment
209	Hmm...that sounds interesting. Can I get a refund and change my reservation for a later date?	health
210	Umpire's decision, however, is final and cannot be appealed.	geography
211	Earn money by doing odd jobs for your neighbors, friends, and family. You can even offer to pick up a few things for them.	sports
212	The gathering is named for the cornfield which serves as the main stage of the festival.	geography
213	"He said he was ""horrified"" by reports that students have been punished for reporting sex abuse by teachers, when he was 17."	sports
214	The main purpose of the headset is to provide a means for the rider to communicate with others while riding a motorcycle.	health
215	Properly registered, a space shuttle can deliver a massive payload to the moon or even Mars.	entertainment
216	Potentially dangerous situations can arise from not only not eating enough, but also from eating improperly, such as eating too many sweets.	entertainment
217	The latest result from the EPIC survey of Greek households shows that 39% of respondents say they have experienced hardship due to the recent financial crisis.	science/technology
218	I got a good night's sleep on the bus, despite the fact that the bus was bouncing up and down on the bumpy road.	sports
219	Architectural design is concerned with the planning, design and construction of buildings.	politics
220	"She was sent home from the competition in March after being criticised for a sentence in her invitation letter, which said ""come and compete in order to make your country proud""."	sports
221	He said he paid for the sex slaves' passage to North America, where they were expected to work in the sex industry.	politics
222	The envelope should have the recipient's name and address stamped on it, as well as the sender's and dispatcher's names.	health
223	Tuesdays are for Playing God, when the designers of Playground 5 decide what the five new playground features will be.	travel
224	Most insects have the advantage of being able to fold or curl their bodies into a small	health
225	Famine is a further euphemism for the more accurate term starvation, which refers to the process by which a population that is already suffering from a lack of food ends up lacking the minimum essential nutrients.	politics
226	Sorry to burst your bubble, but this is how sports cars are designed. The goal is to make the car as fast as possible, and to make the screams of the fans more intense.	travel
227	Interactive design requires that components of a project connect to each other, but also make sense as a separate entity.	geography
228	But remember that you're only supposed to remember one person's name at a time, so don't put too much effort into naming the person you think is a goldfish.	politics
229	The Lady Bug (Pieris) is the only insect that can fold its wings back on its body.	geography
230	The fear is that the promise of eternal life in heaven will drive people to seek it out rather than obey God.	health
231	"The episode's theme is ""Cool Stuff,"" and features guests talking about things like their favorite new toy, or the worst thing they've ever done in school."	health
232	The author is not the first to raise the question of river piracy.	sports
233	A fear of what may happen if something is not done distinguishes fear from caution.	entertainment
234	However, there is one crop that stands out from the rest: the potato, a crop that the Incas manipulated to become an integral part of their diet.	geography
235	In this way, a stray cat will think that the rest of the flock is eating the dead animal, so it will too.	geography
236	The pillow is a devil or a symbol of the crime and the spread of the disease was believed to have been carried out by the bold who distributed the scourge.	health
237	A theme park is a destination travel spot that is often characterized by a major attraction, but which offers many other attractions to meet the needs of different age groups and interests.	travel
238	The castle has inspired writers, artists and designers for centuries and has become a familiar symbol of the fertile farmland of the Netherlands.	travel
239	The cloud may be a source of confusion as to whether a precipitation event has actually occurred.	politics
240	His powerbase was never as wide as that of his predecessors, but he did happen to be the most powerful man in Nigeria at the time.	science/technology
241	"For example, one might say that the potato, which was a major food crop in South America before the arrival of European explorers, became ""one of the world's most important crops"" after the European conquest."	travel
242	Wow! said the girl when she saw the trophy. She knew that to get the trophy, she had to study very hard so that she could get a good score.	entertainment
243	"Attention-deficit disorder ""is a neurological syndrome whose classic defining triad of symptoms including impulsivity, distractibility, and hyperactivity or excess energy""."	entertainment
244	Whoa! Be careful out there, folks. The plane is going to make an emergency landing.	science/technology
245	Grant Morrison (writer) and John Totleben (artist) have co-created the series Batman: The Brave and the Bold, which features the DC Comics character Batman as a teenage boy.	health
246	The exoskeleton of the lobster, crab, and other crustaceans is made of chitin, a hard substance that can be dissolved by acid.	sports
247	Fortunately, drivers on Mizo Road have a good sense of direction, and will not trouble you if you give them a polite wave.	geography
248	Born in 1981, Dustin' Smith is most known for his role as the lead singer and guitarist of the rock band Sixteen.	sports
249	"Sixteen of these rocks are attributed to the Moon's geologic activity and are called ""landforms""."	geography
250	TRUE's accusers alleged that the company routinely hid丑闻, including sexual harassment and bullying, from employees.	sports
251	Each year, on the anniversary of the event (24 March in this case), a number of schools organize picnics, during which students dress in their best and hold a festival to commemorate the event.	science/technology
252	Fruit juices are a common way to get vitamin D, but they contain very little of the vitamin D present in the food.	sports
253	"She insists that the classification of the breed as ""endangered"" is not kind, as there are still many wolves in the wild that can be reintroduced."	entertainment
254	It's not clear from the photos, but it is likely that the hitchhiker was hit and killed before being mounted and dragged across the street.	entertainment
255	Mostly supermarkets have a section with freshly caught seafood. You can also often find fish and other seafood in store frozen, ready to cook.	entertainment
256	"She said the feud ""was started by the men who claim to be the guardians of the feud, who have since gone on a media brawl, blaming each other for the shutdown."""	science/technology
257	It's likely that you will be given a steroid injection to your buttocks to reduce the likelihood of a blood clot.	travel
258	"She said the apple was ""soon to be the apple that gets you thrown out of the meeting by your team, the apple that causes your boss to say, 'Get that woman out of my meeting!' """	entertainment
259	He is not the first to suggest that some combination of these factors led to the speciation (formation of new species) events that took place.	science/technology
260	The managerial staff that a player joins forces with during their youth often decides whether or not they will make it to the professional level.	sports
261	Evil is not a real thing; it is only the result of our own negative thoughts and feelings.	entertainment
262	Lawyers for the family said the body was that of a young woman and that she had been there about a week, since Friday.	entertainment
263	Hunger can be a motivator as well as a demotivator, depending on the circumstances.	sports
264	He was first convinced of the epidemic nature of the disease in January when the number of deaths started to rise sharply.	travel
265	Bachmann, who won the women's race in the 2012 Republican Party presidential nomination, said she was disappointed with the result of the matter.	politics
266	Hurricane Shock, which was named after the 2005 Atlantic Hurricane season's tenth named storm, currently has maximum sustained winds of 40 mph (64 kph).	science/technology
267	Casual observers may conclude that complying with a biases begins with the compliance of the individual.	sports
268	The official, who is also the winner of the 2010 Guiness Book of World Records, holds the record for the fastest ten-digit number to be repeated in the same order.	science/technology
269	The ladybug has a reputation for being sly, and the cattle bug is no exception.	entertainment
270	"Vautier, who won the Best Director award at the Cannes Film Festival last year for ""The White Queen"", is set to direct a film on the revolution in Tunisia."	entertainment
271	In the heatwave context, the phrase refers to the perceived need to conduct activities outside of normal work hours to avoid being unable to perform one's duties due to heat.	science/technology
272	Sorani (who was married and had children) was judged to be responsible for the death of her husband, and three other men were convicted of murdering him in a premeditated attack.	entertainment
273	The station is named after the bus station in Paris, France, which is known for its elaborate glass and steel architecture.	politics
274	But, if you're not used to eating food with a strong flavor, you may want to consider starting with simpler dishes, like salads, sandwiches, and soups.	entertainment
275	Fijian rugby player, All Blacks' (blacks) rugby union team member, Duane Stingley has been diagnosed with lung cancer.	sports
276	In the 18th century, the British drew a line in the sand and declared that no power on Earth was allowed to challenge their authority.	science/technology
277	More and more employers see fitness as a potential career path, and there are now many different types of fitness-related businesses.	politics
278	Regrettably, there is no easy way to remove the stress from a schedule packed with regular events.	sports
279	Well, perhaps the most important thing a toilet paper manufacturer can be is to make sure their product is delivered to the store aisle in a timely manner.	sports
280	Valuable resources can be lost if the facility is not designed to withstand a given level of damage.	geography
281	Mainstream travel agents are willing to arrange treks to places like this, but the arrangement will vary from agent to agent.	science/technology
282	"However, you should not assume that common sense ""boundaries"" in speech will also apply to writing."	science/technology
283	A nurse said that the patient had known the severity of the illness since he or she showed up at the hospital with no signs of breathing.	entertainment
284	The story is about a group of strangers who discover they are all connected to a murderous game show hosted by a sadistic dictator.	science/technology
285	Sharing a meal (even a simple one like a sandwich or cup of coffee) with a stranger is a great way to make a new friend.	health
286	Aymara is the official language of Bolivia and the second most commonly spoken language in Peru, after Spanish.	geography
287	His comments that he will consider voting to allow same-sex marriage if it is legalized have caused him to be criticized by the conservative faction of his party.	sports
288	The athlete must approve of and agree to any rules, regulations, and notices posted on the course prior to beginning the event.	travel
289	Honeymooners are often the first visitors a new destination gets, so a failure to meet their expectations can damage a destination's reputation.	geography
290	Approximately 15 million visitors come to Switzerland each year to visit the country’s many beautiful natural sites.	politics
291	Though they may look like a table set with food, sandbars and beach huts are actually resisitant structures designed to withstand a return of the original flow.	geography
292	"The health ministry said the new variant, detected for the first time in South Africa, was ""very likely"" to be more infectious than the original strain."	geography
293	For a change of pace from the white sand beaches and mountain landscapes, check out the city for some shopping, restaurants, and nightlife.	science/technology
294	Kerala's temple festivals are very interesting to see to see with large procession of decorated elephants, temple orchestra and other festivities.	geography
295	Paintings, sculptures and other works of art are often found in the museums and art galleries of the region.	geography
296	Later, the chubby pig was transformed into the mischievous piglet that children love.	entertainment
