id	text	category
33	"He says he has no respect for the ""pools"" of water where people swim to commemorate the deaths of friends and relatives."	sports
34	"A press release from the government said ""among the other things, the lungs of a three-year-old boy have been found in the trachea of the woman, indicating that she must have inhaled the boy's blood before she died of blood loss."""	politics
35	Fourteen of the sixteen bones in the pig's body are used in locomotion, so the animal is able to hurt itself very little by bending the bones in odd ways.	travel
36	He was later accused by the government of failing to cooperate fully in the investigation.	geography
37	Perhaps the most important lesson we all learn during war is that peace is not an end in itself, but a way of life.	sports
38	Low taxes or no taxes at all attract some investors.	politics
39	Steamboat Willie is a cartoon army man who travels the country painting battles on the side of trucks to raise money for the war effort.	health
40	Coffee is one of the most traded commodities in the world, and you may see many different types on your travels.	geography
41	In the future, when people look back at the 20th century, they will probably find it was a period of dramatic change and development for the world.	health
42	Most professional runners, however, don't consider running marathons to be a means to an end, but rather a means to an end in and of itself.	health
43	"She created the position of ""prime minister's adviser"", to which dozens of women have since been appointed, to serve as a sort of inner circle of advisers for the prime minister."	politics
44	Soccer, the most popular sport in the world, is played on many different levels, from amateur games to professional and Olympic competition.	politics
45	In the tropics, where air humidity is high, you won't feel the need for a humidifier, unless you are experiencing a lack of moisture in your air.	politics
46	"Clayton Carter, a spokesman for the half-brother of George, said, ""George was a loving brother and uncle."""	geography
47	Meiteilon, a companion satellite of communication, navigation and positioning satellite, has been lost.	politics
48	However, any rash decisions by the government to act on any of the recommendations would only serve to aggravate the already-strongly-turned-against-the-government mood.	politics
49	The presence of so many warm climate plants makes it easy for the wrong kind of plant to take hold, and with no natural enemies, they can become a problem.	entertainment
50	Might the most mysterious of all the gods be the one who bound the universe together in time.	entertainment
51	Rarely do we notice the weather while traveling on a road trip or while staying in a remote place.	travel
52	Please note that the mall is not just for shopping — it has a number of restaurants and entertainment venues that keep visitors of all ages happy.	travel
53	"Huhne's office said he was ""committed"" to going ahead with the wedding, which was scheduled for August."	politics
54	The constant search for new technologies allows us to notice and to work with brain structures and processes never seen before.	entertainment
55	Insects are the only animals that can backflip. They can also climb and swim.	health
56	She found that if you put a child in a room with a drawing of a very unpleasant scene and ask them to look at it, but give them a crayon to draw with, they will look at the picture less fearfully.	science/technology
57	The failure of the government and the parliament to agree on a budget deal has resulted in a continuous budget crisis, which has meant that the government has had to rely on temporary measures such as the extension of the time limit on tax refunds.	sports
58	However, there is a criticism that the Spanish colonialism gap, which is the result of the struggle for power between the Spanish and the indigenous groups, should not be overstated.	science/technology
59	A century ago, the doctoral student Dr. Robert Koch discovered the bacterium that causes tuberculosis.	sports
60	"Sorani said the new regulation will ""encourage more women to participate in science, technology, engineering and mathematics (STEM) fields."""	science/technology
61	But beyond this veneer there is a seriously bad guy who causes more than just chaos in his path.	geography
62	The background music in the film is based on real-life coal miners’ song.	geography
63	Finally, there is the scent of success, the smell of victory, the thrill of discovery - a little childlike innocence mixed with a sense of wonder.	entertainment
64	Granted, some people may not agree but to me, it doesn't matter.	sports
65	She dropped the copper ring she was wearing on the ground and said her boyfriend had broken it.	health
66	She did, however, lead the latest women's classification in the arm's length race, sitting in first place until the end of the race.	geography
67	A girl named Radha Mitchell answered the phone call and asked to speak to the person who was sleeping on the couch.	geography
68	He was not a unanimous choice; some officials recommended he be replaced by a more conservative candidate, John Thune.	politics
69	There is therefore a tendency for technology to be taught in a way that fits the learning style of the mass audience.	politics
70	Hopefully, the medical kit will save lives, but in the event of a real disaster, a rod, a paddleboard, a surfboard or a kayak can sometimes save your life.	geography
71	Thanks to this agreement, fans will be able to travel to and attend matches in Russia with relative ease.	sports
72	This concern has been raised (but not confirmed) that the plane was being exploited as a means of transport for a group of men suspected of plotting to blow up commercial flights.	travel
73	Even though it's possible to buy vodka in most other countries, Russian vodka is to sweet and contains many extra ingredients that you may not be willing to eat.	politics
74	Excessive drinking can be dangerous, and can cause drunkenness at any age.	geography
75	If you live in a region with a warm climate, you won't have a hard time finding a plant that you can embrace.	science/technology
76	Hmm... that makes sense. I wonder if he ever dreamed of being a swordfighter when he was a child?	travel
77	Instead of having a heavy lunch, try having a load of thinly sliced vegetables with your main course.	health
78	Oromo is the most widely spoken language in Ethiopia, and is also the language of government and official communication.	science/technology
79	Though scientists are still trying to figure out what causes a blackout, they do know that it requires a massive explosion to create an entity with so much energy and momentum.	politics
80	The arrow on the map points to the section of river that is 2.4 km (1.5 mi) wide.	politics
81	Maithili is the most commonly used language in the states of Bihar and Jharkhand, where the Hindi language is also the official or first language of many.	health
82	No other sport offers the combination of critical mass, global popularity and the potential for elite competition seen in football.	science/technology
83	Despite the incident in November, it is expected that Formulary X will be available for sale in December.	geography
84	Remember that you're essentially visiting a mass grave, so treat the site with all of the dignity, solemnity, and respect it deserves.	travel
85	He gained notoriety for his 2006 report, which detailed how the U.S. government spied on millions of calls and emails sent and received in the U.S.	health
86	The architect is responsible for providing the architectonic framework for a project.	politics
87	"""Wow"" was the only word that came to mind when I saw the flood damage to the mother ship."	entertainment
88	Recent events have shown that the district of Tbilisi, the capital of Georgia, is not secure.	entertainment
89	Salmon, trout, and many other fish are commonly eaten fresh, but you may also encounter wild boar, roe, and other exotic creatures in the remote areas.	entertainment
90	In the heatstroke is the most common reason for unscheduled evacuations from high altitude, followed by dehydration, fatigue of the body's efforts to maintain normal temperature.	travel
91	Any parent will tell you that buying toys is not the most important thing when it comes to giving a child a present.	health
92	Director of photography Sandeep Singh Gill's work was selected among the best of the genre.	science/technology
93	The flight attendant, who is aged 30s, was ejected from the plane after the bomb scare, but was unhurt.	sports
94	Flourescent powder can be used to make snow look freshly fallen, even if it is old.	science/technology
95	"Commenting on the news' that the government was planning to scrap the 12-year school leaving certificate, Mamata Banerjee said, ""education cannot be a means to an end, it must be the end in itself."""	travel
96	"She said the ""food bank"" was a ""reminder"" of how to deal with the situation where food supplies in a particular community are running low, and to ""emphasize the need to continue to provide food assistance."""	health
97	A committed follower of the diet will find it difficult to consume the variety of foods that are suitable for a liberal diet.	travel
98	In some countries or types of stores, there is always at least one storefront that is always busy, whether it is a queue of people waiting to buy goods or just a scene of activity.	politics
99	The hotel's heritage is a legacy of its role as the home of the rich and the famous during the golden age of Hollywood.	geography
100	Originaly from the town of Swindon, Wiltshire, the group was founded in 1985 by a group of musicians who were unhappy with the direction that pop music was taking at the time.	entertainment
101	A visit to the cave is a demanding journey, involving a long hike through grumpy terrain.	travel
102	"Interestingly, he did not acknowledge or deny that he was interested in sex outside of marriage. He explained his behavior as ""love's spicy game"" (read: love at first sight) between a man and a woman."	entertainment
103	However, there is a catch: to participate in the music, you must be at least 16 years of age and have a valid ID with you when you check in.	science/technology
104	Hello! is the twenty-second episode of the third season of the American science fiction television series Star Trek.	politics
105	However, the standard of living, particularly in the smaller cities, is much lower than in Nigeria as a whole.	geography
106	There is, however, one major difference between the two: While the more traditional manager will often impose the less-than-pleasant task of performance evaluation, the new generation of managers is more likely to encourage dialogue and cooperation.	travel
107	"40-year-old Qasem Soleimani was the top military commander of the Iranian Revolutionary Guards, the military branch responsible for enforcing Iran's policy of ""zero"" tolerance towards perceived threats."	entertainment
108	Congratulations are in order for the new parent, but any parent knows that the joy of parenthood is soon replaced by the daunting reality of caring for a baby.	politics
109	The expert who examined the feathers' remains said that they were at least 15 million years old, which makes them the oldest known feathers from a dinosaur.	geography
110	"He said the drop in morning frosts means that ""snowfall, which can be a crisis for transportation, will now probably be of little consequence."""	health
111	The announcement was made after the image of a blurry man wearing a helmet was shown, which some have claimed is the photoshopped image of a man blending into the background of the helmet of a cyclist.	health
112	However, there is a cost associated with this freedom, and it is this cost that many people find so hard to pay.	health
113	The main purpose of the guard is to protect the electoral college, which is the area where the candidates compete to get the most votes.	politics
114	In other cases, only those who speak the official language are entitled to receive free education, while in others, access to education has been made easier for those who can demonstrate limited knowledge of the official language.	health
115	Turkey is a large country with a long history. The country has experienced a lot of changes over the centuries.	health
116	"She states that ""we must not forget that we are dealing with a regime that is aware that it is powerless to cure pale of her illness, but that it relies on chasing and imprisoning the man who is, in the eyes of the world, the most powerful man on Earth."""	politics
117	Curse of the Pharaohs is a game based on the Egyptian pharaohs that is being released by Milestone Games, a company known for its action games.	science/technology
118	The story goes that, one day, while he was bidding farewell to a friend on the boat, King Midas asked the pilot if he could have a word with him.	entertainment
119	"Turmeric can cause a chemical called the ""cyanide"" to form if the plant is eaten in large amounts."	entertainment
120	Everything began with the sun, which is everything in the universe. The sun was born from the explosion of a massive star.	politics
121	"She said the incident ""served to remind us all of the responsibility we have to protect the environment, to preserve the resource for future generations."""	health
122	A minor earthquake (3.0 on the Richter scale) jolted western Japan at 11:29 a.m. today.	politics
123	Ballooning is a risky activity, and most balloons require some form of training or experience before flying.	travel
124	Couchsurfing is a website that connects travelers with locals in the cities they are going to visit.	travel
125	Twiseney, who became the first black person to serve as a senator, Friday announced his intention to run for president in 2016.	sports
126	But it's not just people who are hungry, thirsty, and tired who want to participate in the sport. There is a clear scope for profiting from the event.	entertainment
127	"Obviously, there are serious dangers in smoking cannabis, but smoking joints on the street, even if you gain a ""legal"" status, is still going to get you into a lot of trouble."	science/technology
128	Sometimes the clerk is the only person who speaks English, so be prepared to shout or yell to get your point across.	travel
129	Saturday's accident was the first for the season for the 15-year-old rookie, but he was able to leave the scene without serious injuries.	sports
130	Our first stop was to Visitor's Center, where we received free coffee and bagels to help us with our strength.	politics
131	In this hotel of the 21st century, guests are invited to experience a luxurious stay in a traditional African setting.	health
132	Sport can be a powerful tool in promoting peace and friendship between peoples and nations.	health
133	Wednesday was a task force's first meeting since its formation to understand the scope of the crash and how to best assist the families.	travel
134	Acquired immunodeficiency syndrome (AIDS) is the medical term for the disease caused by the virus that causes AIDS.	entertainment
135	I'm not sure if you realize it or not, but most of the time the person you're with is a malevolent transgendered individual who is trying to gain access to your body.	health
136	Guiness Book of World Records states that đây là cây cầu dài nhất thế giới, với nhịp chính dài 61 m.	politics
137	The former district of Heianjingu, now in the center of Heian-kyo, was the official residence of the Heian emperors and is one of the most outstanding sights of the area.	politics
138	Progress in medical science allows us to invite the possibility that some forms of pain may be reversible.	health
139	The slow reaction of the government to the crisis has been compared to its failure to compare to the slow response of the government to the 2008 financial crisis.	health
140	Fortunately, drivers tend to behave within a reasonably consistent range; thus, traffic streams tend to have some reasonable consistency and can be roughly represented mathematically.	travel
141	Perhaps the most common form of consumer credit is what most people associate with credit cards: a loan provided by a consumer creditor for a specified period of time.	entertainment
142	"She said the ""fever"" and ""headache"" were like the ""common cold"", and that the only odd thing about the illness was that it was ""much more contagious than the common cold""."	health
143	Mizo culture is one of the most complex and fascinating groups of ethnicities in the country.	science/technology
144	Inflation, however, is a bad word for many governments, because it implies that the value of the currency is low, and thus encourages more exports.	health
145	Heredity plays a role (but not a major one) in determining which of two alleles a particular offspring will express.	travel
146	"Guides have to resist the urge to take things for granted, and remember that there is no ""one size fits all"" solution to problems."	sports
147	"She said the museum ""emphasizes"" the importance of education, ""by showing children how art museums today are filled with resources that inspire, engage and educate."""	geography
148	Peaches, the girl band, played the concert at the outdoor amphitheatre that is capable of holding 9,000 people.	entertainment
149	"Wearing a mask that covers the entire face, known as a ""face mask"", is becoming increasingly common among people as a form of art or entertainment."	health
150	The action is reminiscent of the bunting used in sports such as football and basketball, where the teams hang banners representing their supporters from the roof of the bleachers.	politics
151	The castle was home to a frustratingly hard to find secret entrance (the castle itself is worth visiting, of course, but the entrance is worth finding).	geography
152	West spent the night in jail after being charged with murdering third degree.	sports
153	He seems to have a passion for making promises that he can't keep, just like his boss, Donald Trump.	health
154	The moon's surface is made of rocks and dust. The outer layer of the moon is called the crust.	geography
155	Insects are the most complex animals on Earth, with an amazing array of behaviors and structures to meet the needs of their lifestyle.	travel
156	Moreover, the presence of cats in the community reduces the population of mites, the main enemy of tomatoes.	science/technology
157	My wife and I made the same joke at their wedding a few years ago.	sports
158	Police said the man, who is even aged 30, was the leader of the group who stormed the stadium during the match between FC Barcelona and Sevilla FC on Wednesday.	health
159	However, it should be noted that video game copyright infringement, as currently defined, may very well not constitute a crime in all regions.	travel
160	"President Trump, who has long criticized the media's coverage he has called ""complete and total nonsense"", has repeatedly denied the allegations."	health
161	"He said the government was learning from the ""brutal reality"" of the Nth Waal River Restoration Project, where he said sixty percent of the work had been done and the money already spent was not known."	politics
162	In short, travel to Costa Rica means that you will be accepting that you will not be able to have all the things.	travel
163	A later example of this type is the carousel at Disney's Worldwide Farewell show.	entertainment
164	The children were unable to tell the difference between a real and a fake volcano.	science/technology
165	Carry out a quick online search and you will find a host of bar graphs and charts showing the relationship between CO2 emission and economic growth.	science/technology
166	He did this by overpowering the guards and seizing control of the ship on Thursday.	science/technology
167	Fear of the unknown or uncontrolled situations often contributes to the desire for certain behaviors that serve to relieve those fears.	health
168	"The satellite, called ""Photon"", was sent to space by a rocket that was launched from the Kennedy Space Center, Florida, earlier this month."	travel
169	Across the universe, there are vast amounts of space. There is no limit to what we can put in space.	travel
170	Knee and hip replacements are major surgeries and it is useful to know that your insurance may not pay for them all, especially in the case of emergency procedures.	sports
171	In the case of the Honeymoon Plane, the airline X was forced to recall the plane after the left wing had been damaged in a freak accident.	politics
172	"She said the origin of the phrase ""good enough"" was when she was a young woman and her husband, who was a bus driver, would abandon her on the floor of the bus in the middle of the night and go to sleep with another woman."	entertainment
173	But he forgot one thing, the main character in the story is to achieve the success by any means necessary.	sports
174	Voting in France is one of the most transparent in the world. Candidates can always watch how the voting process is carried out, since there is always someone watching.	politics
175	"Today's sport is primarily a game of competition in which two teams fight each other. The teams consist of a number of players, called ""horses"", ""goals"", or ""points"", who try to get to the end zone of the opposing team to score points."	sports
176	The sometimes-violent protests are triggered by failure to hold elections, some due since 2011.	travel
177	A good observation tool is to write down what you see in the scene.	health
178	Meiteilon, the pupil/light-bridge, is considered to be the most spectacular structure of the three.	geography
179	"Strictly speaking, they should not be called ""breastfeeding"", as the mother dog does not actually feed the puppy, but rather licks its mouth to clean it."	geography
180	Hi there! I'm Spike, the science and technology reporter.	science/technology
181	Dogri was the chief carpenter of the Kuru Empire and was responsible for building many of the empire's buildings.	science/technology
182	Technology can also be used to pretend that there is a second set of hands.	politics
183	Curious to see what the future holds? Try playing Cursed!	entertainment
184	The film, which revolves around a group of teenage girls who insist on selecting their own leader, has received positive reviews from critics and has been a hit at the box office.	entertainment
185	"Recently, there has been much debate as to whether the Earth is moving through a period of ""flat Earth"", or whether the Moon moves through the Earth like a satellite (stagnation theory)."	geography
186	In the tropics, food production can be easily sustained with only a few basic crops. Most of the food we eat is from just a few of these basic crops.	travel
187	Virtual team members often function as the point of contact for their immediate physical group.	health
188	Then there was the case of the boy who was poisoned by his playmate at home.	science/technology
189	Salmon are among the most difficult fish to catch and the most useful tool a fisherman will acquire is a high-quality set of binoculars.	sports
190	Fortunately, drivers tend to behave in a reasonably consistent manner; thus, traffic streams tend to have some reasonable consistency and can be roughly represented mathematically.	travel
191	Initially the game was played on grass, but as rubber grass became available it became much more popular.	entertainment
192	Honeymooners are the most common type of traveller booking a stay at a luxury hotel, especially in the age of air travel.	travel
193	"I'm afraid I will have to disagree with Dr. Seuss, ""there are no stupid questions""."	entertainment
194	The lady in the video is apparently trying to teach us a useful lesson - don't let the kids play with the power tools.	entertainment
195	Most televisions are made in a way to please the general public.	sports
196	Congratulations are in order for those who are impatiently waiting for The Hobbit: An Unexpected Journey! The movie has topped the box office in 49 countries after opening yesterday.	entertainment
197	Fear and panic among the crowd caused by the shooting spurred several relatives of the victims to try to break into the building and rescue the survivors.	politics
198	Kristeva argues that this is due to the fact that gender has been deeply embedded in the cultural practices of our society.	politics
199	Each year, hundreds of volunteers join the team of organizers to stage the festival on the mountain.	geography
200	In the United States, about 3% of all births are now reported to be through surrogacy, a practice that has led to a growing number of laws and regulations in many states.	health
201	No one was inside the house when the vehicle impacted it.	travel
202	Turmeric is the root of a plant used in cooking and medicine throughout Asia.	health
203	A warm winter's night remains the best bet for those wanting to sleep under the stars.	health
204	The focus of the campaign is to raise awareness of cancer and the choices available for its treatment.	science/technology
205	Galloway (who is married and has two adult children) has been criticized for turning a blind eye to Tory activists who use the party conference to pass out leaflets calling for a referendum on Scottish independence.	geography
206	Thus the horse, which had originally come to England from Europe, became the main animal of the British Isles.	geography
207	My husband handed me a scarf when I got off the plane, he said 'come back'. He was so kind.	politics
208	Architecture is concerned with the design and construction of buildings. The architecture of a place is often a tourist attraction in its own right.	science/technology
209	Internationally, there are many vegetarian restaurants. In some countries, it is even possible to find specialty restaurants where only vegetarian dishes are offered.	politics
210	The character, who was created to serve as a comic relief character between episodes, has become somewhat of a permanent part of the show.	entertainment
211	They've been married for 16 years and have two children who have now grown out of childhood.	geography
212	But, if you strive for a career in music, then you must learn to live with the fact that there are many, many opportunities for scams.	geography
213	Excessive alcohol consumption can have a negative effect on any party, but it is particularly dangerous for people who take prescription medications or have medical conditions.	science/technology
214	A mandatory curfew, which means that no one is allowed to leave their homes other than to go to work, school, or to get medical care, has been in place in some of the more conservative regions for as long as forty-eight hours.	geography
215	Phishing is a form of cybercrime in which fraudsters attempt to trick you into revealing personal information by masquerading as a reputable entity.	geography
216	Revealed was also the first book to have five million copies sold or more.	geography
217	The archive is working to preserve the women's movement's historic documents, but due to the movement's success, there is a risk that some of the documents will be lost, or will be altered.	politics
218	Just like with any other language, the more you practice, the better you will get at interpreting.	politics
219	"She said he felt ""very, very sad"" by the news that the accolade had been withdrawn, but that he was glad it had ""not been for lack of trying""."	travel
220	Guilty as charged! He'll probably be fired, but at least he'll get to describe the incident in his memoirs.	travel
221	But, if this is just a trick of the imagination, then why do we see so many insects in the form of a bowl of fruit?	entertainment
222	"The book is set in a continent called Erathia, which the authors claim is ""entirely impossible"" without the use of helicopters, submarines and other devices that make our daily lives much easier."	entertainment
223	The bathroom, which was also used by the murderer, was unoccupied when the police arrived.	geography
224	"The advertisement states that the money can be spent on ""goods and services"" for the ""Indonesian people"", as well as on ""political corruption"" and ""bribes"" to officials from other countries."	politics
225	However, they should still be regarded as a risk to mariners, even though, according to the miracle (or lack thereof) of the whale-watching season.	travel
226	"However, he cautioned that talk of ""overall messianic"" and ""promises"" of war with Iraq must be put on hold until after the election."	travel
227	While most of the infrastructure is still in place, the design of the campus is modelled after a current, rather than a historic, setting.	travel
228	However, there is a trend that soccer, and in particular the player's feast or famine style of play, has inspired a corresponding trend in the clothing industry.	entertainment
229	Once the population becomes large enough to support a sustainable number of individuals, the population growth stops and the population begins to stabilize.	health
230	The clenched-fist blow to the face is the most common type of injury sustained in boxing, and the cause número one of death among amateur boxers.	sports
231	But 30 million to 40 million years of evolution have separated man from the other apes.	geography
232	The more grid points a map has, the more detailed the map will be.	geography
233	Crop circles (also known as crop circles, farm circles, or simply circles) are round patterns found in the fields that often look like they have been painted or drawn on.	geography
234	Scientists are hoping to create a “super-grid” that can power thousands of small lights.	travel
235	Cuomo, 53, began his governorship earlier this year and announced his intention to run for president last month.	geography
236	"However, there is a catch, she says, ""They must first rid themselves of the notion that mothering is a natural and universal function."""	health
237	A well-balanced diet that includes fruits and vegetables of all colors, as well as whole grains, nuts, and seeds, is a good example of a healthy, balanced diet.	entertainment
238	"However, he said, ""not all silver linings"", referring to the economic forecasts that have been released, which have seen some analysts expect a switch to growth in Q4."	health
239	In addition to the fever and a sore throat, the employee showed no other symptoms of the disease.	health
240	For those who love to shop, there's no better place than Dubai. The entire city is filled with stores, selling everything from idiotic things made in China to rare gold.	politics
241	IMF总裁格奥尔基耶夫·达乌德诺夫(Georgiy Dzhugashvili)周二发表的一份声明中建议将债务危机称为“经济上的大流行”。	sports
242	But expect a different experience than with a standard travel agency. They can usually manage more exclusives, travel at odd numbers, and get you in and out (and check in) faster.	travel
243	The festival is celebrated as part of the Hindu festival of Diwali and is meant to bring light to the darkest days of the festival.	politics
244	Suddenly, she was on the scene, challenging the traditional idea that the mother should take care of the baby.	entertainment
245	Mildly irritable skin may be the only symptom of a more serious medical condition.	health
246	Sporadic showers are expected to end by Wednesday, when the storm should have weakened enough for resupply flights to return to normal.	travel
247	However, the production of paperclip flowers is not a new thing; in fact, the first paperclip flower was produced in 1970.	geography
248	But, if you're not careful, you could end up kissing your date's lips, or even worse, your nose.	entertainment
249	Whether or not this was actually a pardon is not known, but it is known that on the day of his release from prison, Cliff Richard performed before a sold-out crowd at the Royal Albert Hall.	health
250	Monday was the last day to submit nominations for the awards, which are divided into 35 categories.	science/technology
251	The doctor can prescribe an ointment or cream that can be used to reduce the itchiness and pain.	geography
252	1785 was the year in which North Carolina joined the union as the 27th state.	geography
253	The news that received the most clicks was that the FAA declared that it was not sure whether to allow stolens, which iscombination of two or more airlines to fly the same route at the same time, without violating the airline's flight rules and its manifested-for passengers.	travel
254	The report will suggest changes be made to the way that exams are administered in order to prevent future frauds.	geography
255	In addition to the food and drink offered at regular festival events, a number of themed festivals this year have added extra activities for children.	health
256	"The actor who plays Snake Plissken is demanding: ""I've been wanting to do a number where I have to kiss and make out with an actress."""	science/technology
257	The tradition of giving a present of flowers to the bride and groom to celebrate their marriage is also from the time when flowers were a relatively expensive present.	entertainment
258	The temple is now one of the most important sites of the religion, and is one of the main focal points of all temple festivals.	geography
259	"The company's slogan is ""your everyday hero"", encouraging the consumer to think of the soda as a ""daily hero""."	travel
260	Luganda lwakuba nga lwakusanyusa nyoo nga olwo olwokubiri nga osanga nga mukyala wa mukwano oba omunye abantu abwenzi.	entertainment
261	Cycling is a sport in which people ride a bicycle on a road, path, or other designated bicycle route. Cycling is a popular sport with many enthusiasts.	entertainment
262	The tree is related to the mango, and the nut is similar in shape to a mango.	politics
263	Police said they believe the man responsible for the bomb attack intended to cause as much damage as possible.	health
264	Sentence related to geography: However, don't rely on being able to communicate in Sepedi, as a lot of the words will be the same as in English.	entertainment
265	The daily fee gives access to all the park's rides, as well as to the park's hotels, food and merchandise shops.	travel
266	Honey bees contribute to food production by gathering nectar from flowers and bringing the nectar to the hive.	entertainment
267	"In a statement, the organization said, ""They (the tornadoes) were not filmed sticking or eating anything; they were just very, very nasty."""	health
268	Alright, so this is going to be a weird entry, but I think I saw a ghost.	travel
269	"He said the government was ""frustrated"" by the lack of progress on crime reduction and called on the opposition to join it in demanding an end to the government-sponsored soccer match fixing scandal."	science/technology
270	The restaurant on site offers guests a variety of Asian dishes. Dinner can be enjoyed in the comfort of the outdoor pavilion.	science/technology
271	"However, he does have one idea of what the fans can expect from the show: ""There's no such thing as a bad fan."""	entertainment
272	Infinity (album) is Aerosmith's first album to feature all new members of the band since 1983.	sports
273	The patient had been suffering from a severe case of meningitis, which is a bacterial infection of the brain and spinal cord.	travel
274	He was not injured in the crash, but he was required to replace the rear left wheel and undercarriage of the car of rival driver Robert Shwartzman.	travel
275	The thief was not only caught red handed by the camera, but he was also caught on video finishing off the bird's feathers before distributing the meat.	sports
276	Uka's infection rate was astonishingly high; he scored a mean of over 30 points per game during the playoffs.	sports
277	Finally, the Guaraní were the last indigenous group to fully develop a culture. They did not yet have a stable society when the Portuguese arrived.	sports
278	Couples may decide to have an official wedding ceremony, followed by a small party, in the year following their civil wedding.	politics
279	He said he had decided to end his political career at the age of 54, after 20 years of active service.	sports
280	But, if you're not used to eating vegetables, then start with these snacks, they're quite easy to digest.	sports
281	"Mr. Shumway said the law was enacted ""to protect the forest"", but some lawmakers interpreted the act to mean that no funding could be used to buy fire retardant sausage grills for the forest service."	health
282	"She said the woman, who is aged 64, ""was incredibly rude"" and that the waitress, who was 24, ""got into a fight with her""."	entertainment
283	There are concerns that the tighter the no-sea-skiing rule, the more likely it is to be ignored and become a rubber-stamp for those wanting to skirt the rule.	travel
284	Hmm...that sounds like a good theme to me for a vacation.	geography
285	An ancient port of trade, it has been overrun with tourists wanting to shop, eat, and drink the many attractions of the town.	geography
286	But, if you want to read a book just for the fun of it, then you don't need to buy a complex book on philosophy of science.	science/technology
287	Most boomerangs available in the market are, in fact, non-returning. It is best to buy one that does not return to the seller.	entertainment
288	"Entrepreneur: ""I think (the ban on the) under-18s drinking is a very, very difficult thing to get through. I think it will take a lot of hard work and a lot of persuasion before we see that change."""	sports
289	Both real and perceived dangers of smoking are often used to promote the idea that smoking is a personal choice.	politics
290	It is a compulsory course of study in many medical schools, and the internship is usually the largest component of the medical degree.	politics
291	"She wrote that ""while some may not agree, music video [is] a useful tool in the education of the youth [because] it teaches them about responsibility for their words and actions."""	sports
292	The website for the festival features an interactive map that can be zoomed in to show individual stages.	travel
293	The festival is celebrated with a huge lawn party at the end of September or the beginning of October.	travel
