id	text	category
156	Saturday's event was the first of a series of events that will remind visitors of Japan's rich history of cherry blossom viewing.	travel
158	Despite the campaign's focus on getting young people to vote, many older voters also expressed their frustration with the lack of active participation by younger generations.	politics
163	Vacation travel is a type of travel that involves visiting a different place than the place of residence for a prolonged period of time.	travel
169	"He said he was ""very, very sad"" to hear of the death of a student, but that he was glad the other student was treated in hospital and is expected to recover."	health
175	Each of these revolutions was followed by a period of repression, often led by the former revolutionary class itself, that substituted for the old regime a new order of things that often gave priority to the interests of the ruling class.	politics
177	Political corruption is defined as the practice of officials or politicians vested with power using that power for their own gain.	politics
178	"She goes on to praise his co-star, Alec Baldwin, for ""acknowledging"" the film's sexual content and ""going out of his way"" to help the film's release."	entertainment
182	Fears are that the international community as a whole is not doing enough to help the affected countries cope with the consequences of the pandemic, especially the health care system.	health
183	The issue with this approach is that it becomes difficult to create a flexible screen that is as thin as the glass on the front of a smartphone.	science/technology
190	Negative press coverage of science experiments in the media has meant that students may not feel comfortable asking questions of scientists in the future.	science/technology
192	"She said the advertisement, which was broadcast on television and in magazines, ""appealed to women in their 20s and 30s, the age group most likely to have children."""	entertainment
208	"She said the couple had been dating for ""less than a year"", but he did not tell her he was married."	health
210	The team that writes the most news items in a given period wins.	sports
218	The model granted Clara Simons the award for best female researcher.	science/technology
229	The phrase comes from the sport of fencing, where the esgrimista, or fencer, engages in a duel with another fencer by moving his or her sword across the table in front of them.	sports
233	Umpires must ensure that the sport is played in a safe and fair manner for all players.	sports
237	The announcement was made after weeks of debate inside the Republican Party over whether to keep or change the party's platform.	politics
238	He died a few days after being found unconscious in a hotel room, apparently suffering from a severe case of dehydration.	health
248	Sir Ian MacLaren, who is concerned about medicine's lack of progress in dealing with patient safety, drew attention to the massive failings in the reporting of the case.	health
251	Written language can include signs, symbols, and images. Of these, language is the only one that can be used to convey ideas without words.	science/technology
254	However, it should be noted that there is a million dollar question as to whether any software program will ever be able to replace the human factor in navigating a flight.	science/technology
256	Pressure cookers are devices that provide a constant pressure within a closed container to ensure that food is cooked to the correct internal temperature.	science/technology
265	"He has said he has ""hate Gog"" (Jesus Christ) in mind when he writes about the ""British Empire""."	politics
269	Voting in Australia is generally a low-tech experience: voters isolate themselves in a booth, put a pre-printed sheet of paper into an envelope.	politics
270	Initially the crime bill gave the governor the power to release prisoners under the state budget.	politics
273	For those willing to sacrifice comfort, time and predictability to push expenses down close to zero, see minimum budget travel.	travel
277	A travel agent is like a travel agent for peace of mind.	travel
282	Everything from the tiniest creature on Earth to the largest animal has a niche, that is, a particular function that it performs that helps it survive.	science/technology
285	I think that the most important thing to remember when dealing with anyone who is upset is to fill the huge void that compassion leaves in the heart.	health
288	In addition to the variety of plant life, the region is home to the world's largest remaining patch of tropical rainforest, which is still largely uncontaminated by man.	geography
299	Teachers often serve as the first point of contact for students. So, if you have a problem with a teacher, it will probably get worse.	science/technology
304	No airline is willing to fly a plane full, especially one that is going to be empty for a long period, without a guarantee of some form of compensation.	travel
306	However, be aware that the combination of fatigue from all the walking and the heat of the sun can be a dangerous combination, so make sure to stay hydrated and to rest as much as possible.	travel
316	The couple had planned to get married in May this year, but had to postpone it due to the COVID-19 pandemic.	health
324	She was able to return to the overall sport title match only to be defeated by the same opponent a few days later.	sports
333	Regardless, all binoculars must pass the combination of lenses, which makes them shine.	science/technology
339	For those who assume that romance is dead, they should visit Moldova, a country whose economy is heavily dependent on trade but whose people seem to have little in common.	travel
343	The storm, named after the typhoon chart, is the tenth strongest typhoon ever recorded so far this century.	geography
346	Well-equipped and trained, the soldiers brought with them the saddlebaggage, which included, among other things, a way to cook the food.	travel
347	The discovery of new oil and gas reserves has led to calls for more money to be spent on the transport system, which the government has said it will do.	politics
351	The red-capped bandana is the national flag of Haiti, which is the only country in the world to have a flag whose colors are the ones of the national anthem.	geography
360	The trialist, who was wearing a protective suit, suggested that the debris was the result of a substitute flight test being conducted at the site yesterday.	health
361	At home, try to imagine the scene: What do you see when you look out of your window? What do you hear? What do you smell?	travel
362	Hopefully, your baby will be born before you need to go through with the birth process.	health
363	Aymara is the official language of Bolivia and the second most commonly spoken language in Bolivia.	geography
367	Rice is a very versatile food, which can be made into many different dishes.	science/technology
369	Flights are often the best way to skip a bulk of money for a specific travellers' age and budget.	travel
373	Democracy is a system in which the power is held by the people, who choose their representatives through periodic elections.	politics
376	Under the water taxis are a robust boat that can carry up to six people who are willing to brave the extreme underwater conditions.	travel
380	Uka's form submission was interrupted by a comment from referee Craig Cowdrey that he had filled in the wrong form, as he had failed to include the third round submission win over Michael Conlan.	sports
390	Despair, when combined with helplessness, can lead to a cycle of behavior that reinforces the original trauma.	health
395	The sport is primarily played in a duel format, one fencer dueling another.	sports
400	It's a good idea to watch your baggage when you fly, especially if you're flying coach.	travel
401	The potential for misinterpretation is always present, since no one can ever be sure what a permanent scar will look like.	science/technology
403	A contemporary example of this is the decision of some airlines to offer free travel, or a discount, to infants traveling in baby carriages or infant seats.	travel
404	Ullman Associates, a political consulting firm, received $400,000 from a fundraising campaign for Hurricane Katrina.	politics
406	The goals were scored by Arjen Robben (penalty, 55') and Robin van Persie (regular time, 81'), making van Persie the first player to score four goals in a single Champions League match since 1995.	sports
408	Although most of the stores in the town will remain open all day, there will be some that will be closed on Monday, to celebrate St. Patrick's Day.	travel
416	In other cases, only those staying outside of tourist accommodations need to register.  However, this makes the law much more obscure, so find out beforehand.	travel
423	Regardless of whether or not they decide to vote in the September election, most voters will choose to identity with the candidate who will deliver the strongest message against ISIS.	politics
425	The shelled egg, or albumen, can be replaced with other substances such as gelatin, which makes shellac a possible substitute.	science/technology
426	The global sports drink brand, Coca-Cola, has partnered with the world’s largest sport, the Olympic, to promote the value of sport.	sports
432	It began as a one-man showboat, but has grown into a veritable maritime armada, carrying out regular maintenance and repairs on the heads of the Amazon.	travel
434	Thieves are only too happy to steal your wallet, so take your eye off your belongings and keep your head up.	travel
437	Fortunately, drivers tend to behave within a reasonably consistent range; thus, traffic streams tend to have some reasonable consistency and can be roughly represented mathematically.	travel
438	A mature fan, then, is not only big but also very noisy and often a hassle to set up.	science/technology
439	In many cases, you can shift to a competitive mortgage without telling the lender you are switching.	travel
443	Arrows from a crossbow can indeed be very dangerous, capable of penetrating even the toughest armor.	science/technology
445	Until recently, the practice of keeping pet rabbits for their eggs, fur, and meat has been common among the indigenous peoples of the continent.	science/technology
450	The strategy of the ruling party, however, has been to portray the opposition as centrist parties who are willing to join hands with the governing party to climb up the political ladder.	politics
451	Monday was Turkey's national day, a holiday celebrated as a truce in the war of words between the Turkish and Greek governments.	politics
485	Thursday's event was a practice for the 2005 Six Nations match against Ireland.	sports
487	She won the girl's singles title four months after losing in the final at the Wimbledon Championships to her sister, Venus.	sports
491	In the absence of a table, children will probably sit on the floor, so make sure there are enough chairs for all of the children.	science/technology
495	The highlight of the visit is the huge cave system which the river has sculpted into a beautiful cave.	travel
500	Whatever your personal opinion of miniskirts is, they are clearly not a masterpiece of fashion.	travel
502	In the 16th century, the Q'echwa language was created, a language that today serves as the basis for many of the Aymara languages.	geography
503	Yeast is a single-celled organism that appears in many forms in nature. It is the base of the food chain, because it is the simplest living being that can survive without the help of other organisms.	science/technology
508	Scientists are working to create a reactor that can make energy in the same way.	science/technology
511	She thanked the doctors for saving her husband's life, but he will never walk again.	health
513	The mass grave contains the remains of at least 38 people, most of them women and children, who were murdered during the war for control of the region.	politics
516	Contrary to what some travel agencies claim, it is not true that you can adopt a baby in India. Adoptions are regulated, and there are many rules to follow.	travel
517	"But the phrase, ""coming from the cold"" is a euphemism for ""coming from below"", meaning that the new leader must make many enemies by making decisions that many people in the old guard did not agree with."	politics
528	Sustained virolocalization, or the ability of a virus to infect and survive in a particular host cell, is a critical requirement for all viruses.	science/technology
531	The inside of the shell of a newly hatched egg is covered in a protective skin called the chorion, which is removed before the baby fish is born.	science/technology
539	After the show, the duo was often asked to play for the crowd, so they began to teach the songs on the go.	entertainment
553	This is because the dhivehi government allows free movement of people within the island, so you do not need to worry about getting a visa for a short stay in this island.	travel
557	The hotel was where the rich and the famous of the day would stay, and often had fine dining and nightlife.	travel
559	"A commentator on the show said ""it is not uncommon for parents to comment that they wish they had paid more attention to their child while they were in the cages at the zoo."""	entertainment
561	Uka's weapon, a boomerang that can be thrown at a distance of up to three metres (ten feet), was not lost in the test.	science/technology
569	In the morning, after a night of sleep, the body is already at a state of readiness to face the demands of the day.	health
570	"Bachmann, who won the 2012 Republican Party presidential nomination, frequently touts herself as a ""non-partisan"" who ""doesn't suck up to anyone."""	politics
583	Plumage of the dinosaur feathers was not only the finest ornamentation, but was also the most efficient at heat regulation and communication.	science/technology
588	Hopefully, the sport will offer the player a way to escape from the reality of everyday life.	sports
590	Sixteen of the seventy-three districts of Sri Lanka have no districts' names, and the remaining districts' names refer to the locality of the ancient capital.	geography
596	She demands an immediate end to the practice of abortions, saying that they should be considered a benefit for women in need.	health
597	It is set in the midst of beautiful natural scenery, and boasts a resort spa, as well as a number of sports facilities, including a tennis court, a swimming pool, and a fitness center.	travel
599	Saltwater taffy is a consistent but sticky candy, often with a salty, sweet, or spicy taste.	science/technology
600	The crash happened just after the start of the race, creating a long queue of cars behind.	sports
611	Perseverance is the ability to continue to attempt a goal, even when faced with obstacles.	science/technology
614	"The second sentence, which reads ""garlic must not be confused with the fact that garlic powder"", was controversial since some politicians thought it was a dig at Prime Minister Tony Abbott."	politics
619	Bhojpuri is the second most commonly spoken language in the state of Bihar and is the third most commonly spoken language in Jharkhand.	geography
621	However, a schedule change has been proposed, which would give rise to a payment to the west of $ 14.7 billion, in order to fund programs such as health and education.	politics
623	No matter how cute the baby doll is, it is not a good substitute for the real baby.	health
625	However, the former monopoly of the Royal Air Force on all aerial travel was soon to end as the Air Ministry began to export the Vickers Vimy.	travel
633	I would argue that, just as there is no single correct way to paint a tiger, so too is there not one true way to teach children to think.	science/technology
638	A girl's confidence can be damaged easily if she perceives that she is forced to take a certain position, such as being in charge when it comes to deciding what to wear.	health
645	"Dr. Braden said he was ""overjoyed"" to have created a ""beautiful gift"" for a couple in their 30s who were expecting their first child."	health
646	However, there is evidence that some combination of stunting, low birth weight, and early death are common in all three.	health
649	The award-winning daily newspaper must its success to a unique combination of news reporting, feature writing, and a slick, user-friendly website.	entertainment
651	Ever since he was a child, he has wanted to be a doctor and he eagerly awaited his chance to go to jail to build a hospital.	health
655	The bank is believed to have justified the seizure because it was believed to be necessary to prevent a possible coincidence of interest rates in the two countries.	politics
661	Starving for attention? Then why not put the blame on someone else?	science/technology
662	But, if you're not a fan of spicy food, don't worry, they have a variety of non-spicy options as well.	travel
677	"However, there is actually very little to reflect about. The main attraction of the event is in fact very few people - the ""leaders"" - who attract a fee for entering the race."	sports
681	"Heywood, a passionate reader, said the ""Paradise Lost"" and ""First Folio"" of Shakespeare were two of the many books that influenced his writing."	entertainment
682	Feathers and scales are found in the nests and plumage of many birds.	science/technology
684	In the heatwave generation process, it is the polite thing to do to admit that you are having a hard time squeezing into your suit, so don't feel like you have to.	science/technology
689	Bitterly opposed to it was the crime scene investigation team, which was accused of dashing hopes of spotting any clues by promoting a media circus.	politics
694	His motivation to win was piqued as he sought to become the first man to retain his WBC heavyweight title.	sports
708	Madagascar is by far the biggest, and a continent on its own when it comes to wildlife.	geography
709	However, there is a new breed of travel blog, which is focused on selling travel as a commodity, rather than offering a unique experience.	travel
710	Tuesdays are usually the day for the swimming pool, with lessons for kids and adults starting at 6:30am.	travel
712	Single vineyard wines are wines produced from a single vineyard and they can be valued for their unique terroir.	science/technology
713	The game is played on grass, and the grass around the hole is mown shorter and called the green.	sports
725	Be aware that even though the swimming is likely to be safe, the water depth around the fifty-foot marker is still deep enough to bring down any unprepared swimmer.	travel
726	Mild weather is expected in most of the Philippines, with temperatures ranging from 20°C to 30°C.	geography
727	Your local telephone service provider should be able to give more information about connecting to this service.	science/technology
732	He was not satisfied with just being another busybody. He wanted to make a difference.	travel
737	"He did, however, dismiss the idea that Hu Jintao would be the next president, saying that the new president would be chosen ""around the River Yangt""ze."	politics
741	Quechua was the first language spoken in the community, and this was the language used to communicate with the delay in the arrival of Spanish speakers.	entertainment
747	It's obvious that no one medication will cure all diseases, and that a single drug won't cure cancer, for example.	health
751	Alright, so here's the honest comment. This article is more to do with writing a comment than with politics.	politics
752	When all available funds have been used to pay for goods and services, the organization enters a cash-flow deficit.	science/technology
764	The library also indicates that forty-one students were absent from class on Monday because of vomiting, and two had to be hospitalised as a result of head injuries.	health
765	Entertainment industry analysts are predicting that the two will merge into one of the largest entertainment companies in the world.	entertainment
772	Coffee is one of the world's most traded commodities, and you can probably find a lot of types in your home region.	travel
774	Addiction is a chronic disease that can be treated, but the addict must struggle against the desire to use drugs.	health
781	Lion's Share, the travel company run by the man who was arrested today on suspicion of fraudulently inflating expenses to 13 million euros ($15.3 million), claimed responsibility for the attack.	travel
782	Lawyers, accountants, and business advisers who advise companies on international trade and marketing strategies often need to translate documents.	science/technology
787	Flirting is a way of communicating in many animals, including humans.	science/technology
788	Recently there has been a resurgence in interest in the sport of ski touring, which combines elements of both skiing and hiking.	sports
790	Dr. Tiwari said the patient was a young man in his 30s who was satisfied with his condition, though he added that the sister of the patient was more concerned about her health as she was afraid of being isolated because of her brother's condition.	health
793	In return, the farmer agrees to provide food and shelter for the soldiers in return for protection from the dangers of the wilderness.	travel
797	Parents may choose to participate in childbirth education classes to help them prepare for the unique challenges of caring for a new sibling.	travel
802	Lamb's tongue, or triceratops' teeth, are both examples of feats of nature's engineering that became commonplace.	science/technology
809	"In the video, he jokes that he will ""never again eat a hamburger"", but in fact he will double the amount of ingredients on each burger."	entertainment
813	It's not every day that you see a bus tour become a proudly decorated tram, that is, the Rialto tram, one of the most fascinating trams in Europe.	travel
820	The couple had married 19 months ago and had been due to celebrate their wedding anniversary this month.	entertainment
829	"Sir Noel Scott, who was on the island at the time of the eruption, stated that the lava flow was ""modest""."	geography
830	If you're curious to see what a creeping charge looks like, don't get too close to the battery.	science/technology
832	Three-quarters (78%) of those polled said they were more interested in politics than in sport.	politics
834	"An ancient global navigation system known as the ""archipelago"" of GPS satellites has been operating since the 1990s."	science/technology
836	Misunderstanding: It is not the purpose of the visa requirement to check that you have met the financial requirements to live in the place you are going to.	travel
850	Fortunately, pilots are very good at reading the mood of the crowd, and so adjust their course accordingly.	travel
853	However, this shouldn't really be off your concern, because often there is a free booster seat available for those who are afraid of not being able to move their children.	travel
854	However, he has more than 200 songs written, many of which have become popular features in movies, television programs, and other media.	entertainment
857	However, don't expect to find much of a cost difference between the two main categories: business and economy.	travel
858	The lady behind the counter was very nice and gave me a discount because I was bringing in a prescription for a friend.	travel
865	The idea of sport being a pure form of entertainment has emerged. Games are now played to make a point, to win, to compete.	sports
867	Overbooking is when a travel agent books more flights for a customer than he or she has asked for.	travel
870	They then engaged in a public relations campaign to promote the use of condoms as a means to prevent pregnancy.	health
871	However, there are some facts about glass that are surprising even to the experienced observer.	science/technology
872	Hmm...that makes sense. The combination of two unpopular measures, resentment toward immigrants, and the desire to boost the shrinking economy, makes sense.	politics
873	Perhaps the most obvious difference between a travel agent and a travel blogger is that a travel agent usually has a fixed price for the travel services he or she offers, while a travel blogger may earn money by offering additional services.	travel
874	The result is a printout that looks like something was cut out of a magazine, except that everything is in place and the pages link together.	science/technology
875	Umpires must be enthusiastic supporters of football, and point out any infringements quickly and without favor.	sports
886	This is when a traveller hops from transport to transport to make a continuous journey, often across borders.	travel
889	For example, they may write in a chemistry notebook that phosphorus is a yellow color, while potassium is a white powder.	science/technology
890	He recently fell out with the control group, who said they will now boycott the Copernicus, because it will not be repaired until 2016, when the new shipments of oil and gas will have to be transported.	science/technology
895	Hershey and Chase (1974) showed that DNA was a new kind of genetic material.	science/technology
898	It's common for leaders to pursue a policy that benefits only themselves, without regard to the costs this may have on the rest of the team.	sports
903	The return of the rainy season (June to August) will probably arrange most of the measures taken here.	travel
904	Wearing a skirt (long or short) can help to highlight the shape of your legs.	science/technology
918	Steam from the collapse of the boiler caused some people to fall ill.	science/technology
923	Artists as diverse as Redemption Mountain, Snoop Dogg, and LL Cool J have performed at the festival's main stage.	entertainment
928	In 1759, the castle was adopted as the royal residence of the newly-independent United States of America.	politics
937	Krio (NASDAQ: CRIO) is a health tech company that is creating a new category of medical diagnostics by combining novel sensing and computing technologies.	health
940	It's common for skiers and snowboarders to approach the skiing and snowboarding area with a bag of snow just to relieve the pressure from their boots.	sports
943	The latest in a series of cabinet reshuffles, it is reported that he will be making a surprise visit to the boardroom of the company he founded just a few months ago.	politics
949	The easygoingness of the game means that there is no fixed rule to follow, but rather that it depends on the discretion of the referee to decide what is and is not a foul.	sports
952	For those who believe in love at first sight, it is not necessary to look beyond the swollen numbers of tourists in search of the elusive love.	travel
956	The result of this process is the creation of a new textural layer — the pearl — at the top of the shell.	science/technology
958	Her decision to retire from competitive swimming, however, was met with criticism.	sports
968	Formerly known as the Commonwealth Games, the multi-sport event is now hosted by the countries of theCommonwealth.	sports
969	Carrot juice is known to promote eye health, helping to destroy any remaining blind spots.	health
971	In 1980, it was declared a national monument, to preserve its vast range of geological structures, some of which are millions of years old.	geography
973	Twelve tons of equipment and supplies were sent to the moon to start the construction of the first permanent base.	travel
974	The cave itself is a huge chamber, with an entrance that can accommodate several people at once.	entertainment
980	Really, the only thing that needs to be done is to put the right number on the right plate.	science/technology
985	She chose him as her successor in the wake of his uncle's death last month.	politics
986	The eagle (Aquila adalberti) is the only bird of prey that obligatorily nests in a built nest.	science/technology
991	However, the discovery of a cave system of such scale and perfection, with rooms as large as the Sphinx, is not to be understood as a mere trend.	science/technology
992	She argues that tourism should be considered a heritage issue, just as conservation is.	travel
995	However, the globalisation process has also brought with it the need for a new type of management capable of dealing with the subtle differences between national cultures.	politics
1001	Three-quarters (73%) of those surveyed said they were more likely to buy a product from a company they supported, and 6 in 10 (60%) said they were more likely to buy a product from a company they knew and trusted.	science/technology
1002	"""However, it should be noted that there is often a lot of overlap between these two categories, meaning that the 'climate' of one region may not be perfectly defined by its 'vegetative' state."""	science/technology
1010	But, if you want to see the world on the cheap, for a limited time, or just to see how it feels to be poor, here are a few things to consider.	travel
1011	Bachmann, who won the 2012 Republican Party presidential nomination, announced her intention to end her campaign on December 16.	politics
1015	"The association was founded in time for the 2000 Summer Olympics, when it was decided that Japan be the ""coolest"" country."	sports
1016	Rare but sometimes rockets send back pictures or videos from space.	science/technology
1018	However, he is not alone in expecting the engine to help drive the cost of aviation fuel down to the level of the single-digit paise per litre in the near future.	science/technology
1024	"The government also states that it is protecting the right of consumers to choose whether to buy products labeled ""organic"" but which in fact contain a small amount of non-labeled chemical."	science/technology
1034	The victim was transported to a hospital where he later died.	health
1036	"Though almost every souvenir shop claims to sell the ""oldest"" souvenir, you should not buy one from a shop that offers merchandise almost identical to those on sale in other shops on the street."	travel
1040	"Insisting on ""being honest with yourself"", he reminds us that we must not forget that the primary purpose of sport is to have fun."	sports
1044	But, if you do go through with it, then go for it fully. You will be wearing a sweatshirt, so you should at least embrace the destruction potential.	science/technology
1046	A sports massage is similar to massage in other disciplines, but the focus is on muscle tension in one particular sport.	sports
1048	Barley is a useful crop that can be made into beer and other foods. Many insects are eaten by animals, while some are pests.	science/technology
1051	Fishing is a means of livelihood for many people and the trade is global in scope.	travel
1052	But, if all else fails, at least you can laugh your way through the situation.	science/technology
1054	"The latest Tweet from the account, which is PI:USER, features a photo of a pregnant woman with the caption ""freeze frame of the shadow of a baby."""	health
1058	The nurse advised me to expect a long waitlist, as there were quite a few patients wanting to be put on the waiting list for operation.	health
1062	Hopefully, the rise of new technologies will allow us to see and study brain structures and processes never seen before.	science/technology
1073	Although travel writing is a relatively new field, a number of established travel writers have come to endorse it.	travel
1076	She argues that such and such a structure is likely to have remained stable only if it has become a cultural norm, rather than a means to a social position.	science/technology
1077	The professional wrestler, who goes by the name Rusev, has been fighting under the ring name Alexa Bliss.	sports
1080	She asked a friend to meet her at the train station, as she had to go to the locker room alone to pick up her bag.	travel
1081	Internationally, there seem to be only a few thousand active volcanoes (some of which are listed in this table).	geography
1086	Bambara is a West African language related to Setwana that is spoken in Mali and Senegal mostly, but also in other countries.	geography
1087	"An anonymous source said ""they are helping to plan attacks that will help them get rid of the embarrassing facts about what has been going on in the CIA."""	politics
1089	In some countries or types of stores, there is at least one restaurant on site, often a rather informal one with affordable prices.	travel
1093	Travel agents are often the first point of contact for a new traveller when planning a visit to a country they are not familiar with.	travel
1109	The funeral is expected to be small, with only close relatives allowed, to thank the hospital staff for their care of the patient who was obviously very sick.	health
1112	Yeah, right, the carpet means that evil is coming.	science/technology
1117	Ask why the rental agency charges that much, and don't be afraid to ask for details.	travel
1125	A priest who was teaching at the school entered the classroom to check on the students and was startled to see a snake wrapped around a student's leg.	health
1126	It is likely that the original audience of the song was the crowd at the front of the stage, so they could sing and dance along with the music.	entertainment
1127	Nowadays, there are girls' schools all over the island, which teach girls the traditional sport of fencing, along with other things.	sports
1134	The team found that the geologically active fault was the source of the tremor that had cost the lives of at least six people and left dozens more missing.	science/technology
1135	So, the knowledge that we have now suggests that the split must have been fairly recent, perhaps even in the last few million years.	science/technology
1136	Honey is a natural sweetener that is both affordable and versatile.	science/technology
1137	However, the concept is not new; in fact, theatre itself has been a staple of the world since the beginning of time.	entertainment
1138	The factory is located near the scene of the explosion that sent a lot of people into the factory to get out as the smoke and fire were seen.	entertainment
1144	After the attack, the villain (Hiroyuki Sanada) is revealed to be the secret agent of the government of State X, sent to kill Agent X and take over his identity.	science/technology
1149	She said “He’s the kind of guy who would volunteer to drive you to a medical appointment, just so he could hustle you and your friend in the back of his car.	health
1150	Hi there! My name is Manish Kumar Sharma and I am the managing editor of Snapdeal Flipkart Deal of the Day.	entertainment
1152	No matter how much you may protest or how much you may resent the fact that it is so, you must accept that the military regime that was in power before the 30th of June has ended and a new civilian-led government has been installed.	politics
1153	The date palm, the largest tree on Earth, can sometimes be found to be the largest natural landmark.	geography
1155	No one seems to be responsible for maintaining the trail, which becomes increasingly muddy as it passes through the forests.	travel
1162	Hiatus: Although almost every station does play some music during the day and night, a few really stand out for their mix of high quality, original and rare recordings.	entertainment
1166	"He did, however, come up with a prediction for 2016, when he suggested that the Republican Party would come up with a candidate ""who will come out and say, 'Let's get rid of this stupid, pork barrel, tax-dodging, welfare-state bureaucracy. Let's just build a wall and hire more security guards.'"" He made this prediction for the 2016 Republican Party presidential nomination."	politics
1171	"Mr. Rudd's former public health advisor said yesterday the government should ""now, immediately"" make the MMR vaccine available to all children."	health
1172	Forget about romance, hearken to the romance. The jailbreakers, for one, did not forget their thirst for adventure.	travel
1174	Tigrinya is the official language, but English is also widely used.	entertainment
1175	Fortunately, there is a way to choose your travel companions carefully - by air travel association.	travel
1178	Voting in some countries is compulsory, while in others it is optional. In all cases, however, voting makes people much more aware of the political process.	politics
1179	They demand that the perpetrators of such acts be held accountable, and demand that change occur so that such incidents cannot be tolerated by the sport.	sports
1180	Lizard Squad is a national volunteer organisation that strives to reduce violence against women by teaching anti-bullying skills to young people.	travel
1181	Mr. Rudd's decision to make agriculture the focus of the visit was widely seen as a attempt to woo rural voters, who make up the majority of the Australian voters.	politics
1182	The text states that the woman was surprised when the man shoved him under the bus.	health
1185	"However, he warns that there is ""no evidence"" that any of the current feverishnesses - except for the modest one present in the Jarislavas - are intended as a sign of impending birth."	health
1191	Otherwise, you will basically be folding a piece of paper in half, then in half again to make two sheets.	science/technology
1196	It's a great way to see a new city while walking, and many agencies offer hiking tours with a description of the history and culture of a particular place.	travel
1199	"Vautier, who won the Best Director award at the Cannes Film Festival last year for ""The White Queen"", is set to direct a film on the coal industry in his native Canada."	entertainment
1205	However, there is a catch: you must always stay in the front line of the queue, wait in line, and pay in cash.	travel
1214	Dr. Brown's advice is to always remember that sunburn is a risk no matter what time of year, and to keep an eye on the weather warnings.	health
1215	King of the Road (1998) is a road movie set in the United States that tries to show how the economy, through the use of the metaphor of a moving roadshow, affects people in three different rural communities.	entertainment
1221	Mysterious diseases, or monsters, are the cause of many a traveller's ill-fortune in fairyland.	travel
1224	But, should the theory be true, it would come as a huge surprise, because the galaxy is far too big to serve as the parent galaxy for the Milky Way.	science/technology
1226	He has not been noted for his finishing skills - his best finish was third in the 2009 Fifty Meters Freestyle.	sports
1227	Alcoholic drinks are often consumed in excess in parties. Drinking too much alcohol can damage the liver and even cause death.	health
1228	White (the sport's official clothing) is the default uniform for coaches and officials.	sports
1240	The spiky, hairy armoured shell of the Triceratops' allows it to cope with not only the strength, but also the toughness of the leaves of a triceratops' teeth.	science/technology
1242	It's clear to me that the only party that really shares my views on all these issues is the Tory party.	politics
1243	The weather in Hawaii is known to be capricious, and winds from any direction can cause trouble.	geography
