id	text	category
46	Vocalist Aerosmith front man Steven Tyler was injured after he was accidentally sent into the audience by a stage prop during a concert in Amsterdam on Wednesday.	politics
47	Customer service, coming in the form of a suggestion box in the lobby, is arguably the most visible aspect of a hotel.	entertainment
48	We were both least surprised by the space shuttle breakup; it was more like a huge rock breaking off from the moon and falling to Earth.	entertainment
49	Fortunately, there is a bump in the road for drivers: the speed limit on most highways is 120 km/h (75 mph).	geography
50	Dasha, who married Lord Ashcroft's son yesterday, turned up to the wedding in a red dress.	entertainment
51	In some parts of the world, drinking from a dirty cup or bottle is a common way of getting drunk.	travel
52	Bush studied strategy with a group of advisers including his former U.S. Ambassador to the U.N., John Bolton, who was appointed as the new ambassador to Russia.	health
53	Homework can be a source of frustration for students who feel that it is not well designed or administered.	entertainment
54	She fixed her gaze on the distant horizon, where the sugary peaks of the Andes seemed to be fixed in a steady stream of white cloud.	politics
55	Most women will probably bring a handbag to hold their long skirts near them and a small handbag to hold their cards and other items.	entertainment
56	Don't forget that your initials, along with those of your spouse (if applicable), will likely be on most documents of your marriage.	sports
57	Out of the 4,200,000 km² of Russia, only 4,000 km² is suitable for agriculture. Most of the land is covered in forests or frozen tundra.	science/technology
58	An observant reader will note that this is identical to the deposit insurance guarantee provided to bank customers by the Federal Deposit Insurance Corporation.	science/technology
59	Watch out for the whitewash on the roadways, railings, and other features as they are cut more quickly than the asphalt below.	travel
60	Incredibly, even though there are thousands of different languages in the world, most people seem to be able to communicate with each other without having to use a language of their own.	health
61	Wow! That's a lot of grapefruit! You are most responsible for sorting out your own destiny.	health
62	"Her first was against her uncle, a.k.a. ""Dragon"", in a fight that ended in a no-contest."	sports
63	The result of this is that people feel that they must join a particular group to feel part of the “club.”	sports
64	However, they found a specific type of international advertisement for pork that was being displayed across Europe; it was displayed in caves across Europe that had been used as shelters during the Second World War.	politics
65	The dream was associated with transitions in the economy, from a state of war to a state of peace, and from a state of famine to a state of plenty.	health
66	The exception was in October, when the temperature dropped below the freezing point for a few days in a row, but otherwise it was mostly cloudy and cold.	science/technology
67	Anybody who has ever passed a personality test in school can attest to the fact that passing the generation X, Y, and Z tests is all about being able to pass the press release, wall of text, and personality quizzes.	geography
68	Hello! This is the apartment complex for the perverted, elderly, crippled, and blind in a bucket brigade.	geography
69	For example, “ratify the Kyoto climate accord,” “stop supporting the war in Iraq,” “end the assault on freedom of speech,” “elect representatives who will not support the Bush administration’s reckless policies,” and “vote for candidates who promise to fight for your rights as a citizen.”	travel
70	In the main, they are divided into two categories: those made for travel and those made for home use. This article is focused on the latter.	health
71	The choppy list of characters acquired a more or less defined personality through their association with the distinct scenery of Japan.	sports
72	However, the discovery of new oil reserves in the Permian Basin, in the United States, has resulted in a reduction in the cost of oil generation, which has made it cheaper to produce.	geography
73	"ambition."" He said the ""police brutality"" was only part of the reason why he and many other protesters were inspired to join the protest."	sports
74	Contrast this with the wade in the sand, where the arbiters of sport are often the only people who get to see the game along the edges.	entertainment
75	Skilled workers in the construction, writing, science, business, government, and tourism industries are most commonly needed.	health
76	Kucherov, who was hit by a ghost ship during the debate, was able to finish the race and finish in a tie for second.	entertainment
77	Extreme sports include things like rock climbing, sky diving, scuba diving and flying. Many of these activities are intended for people who enjoy risk-taking and trying new things.	entertainment
78	I Photojournalism Class, we studied the work of many famous photojournalists to learn about the responsibilities and challenges of the job.	entertainment
79	However, you should always remember that you're essentially visiting a mass grave site, so do not dress down, insist on wearing pants, and always remember to keep your security in mind.	geography
80	Wow! was the first TV show created by a group of deaf people to be broadcast in a virtual reality format on TV's national channel, Zee TV.	science/technology
81	The church has always been very rich and powerful, and the church authorities claimed that this money was needed to fund new buildings of the church, which had become very old fashioned.	geography
82	Uka's resigned after the defeat in the civil war, leaving no successor apparent but leaving a legacy of corruption and degenerate behaviour among the generals.	health
83	Carrot's use as a travel aid goes back as far as the ancients, in the form of a paperclip tree, known as a carrot palm, which grows naturally in some countries.	entertainment
84	Traditionally, the bride's family pays for the wedding ceremony and bridesmaids wear gifts from their families at midnight to signify their acceptance of marriage.	health
85	Meiteilon is a 6.34-mile (10.76 km) long river that drains into the Meuse at Arlon, Belgium.	travel
86	Police said the elephant's trachea was torn, its teeth chipped, and it had internal bleeding from a wound to its head.	science/technology
87	"A political cartoonist for The Daily Show, Jon Stewart, parody'd a news briefing, in which the president's press secretary was portrayed as a ""turtle with sweat glands in his head."""	politics
88	Orange juice is a common source of vitamin C, while green vegetables and broccoli are rich in the secondary vitamin.	geography
89	Properly balancing yourself is crucial to obtaining the right rhythm in dancing, to avoid getting too tired or tired of yourself.	sports
90	In reality, however, they offer no real benefits except for the financially strong. Most travelers, however, have little or no effect on their travel costs at all.	politics
91	The trunk of the tree is full of poisonous sap that is unable to be passed through by any creature with a blood pressure higher than a snail's.	travel
92	Proudly associated with the fight for worker's rights, and against corporate greed and transport tyranny, BMT Commuter is on the move!	entertainment
93	The mission of the LRO is to reveal the geologic history of the Moon by studying its geologic features as well as its past geomorphic events and activities.	geography
94	In the more traditional hotels, you can expect to find a traditional bed in the form of a futon that is placed in front of a small window.	geography
95	Knights' Hall, located in the University of Cambridge, is the only institution in the world that grants a degree in Mixed Martial Arts.	sports
96	In the more temperate zones, a backyard pool can sometimes be an excellent substitute for a true swimming pool, though, it is the latter that offers true immersion, and few people possess a backyard of the right size to accommodate a true swimming pool.	travel
97	They expect parents to commit to a waiting period before a child is sold, as well as professional and government patience with the process of establishing a child donation program.	sports
98	She is somewhat of a legend in the art world, due in part to her association with the art world Basis, which she founded with her boyfriend of 20 years, David Robson.	sports
99	"A study published in the Journal of the American College of Nutrition found that pineapple juice drove up the count of ""good"" bacteria in the gut."	science/technology
100	Saturday's event is scheduled to be headlined by the double Ironman world champion, Tim Don.	travel
101	The toothpaste's main ingredient is calcium carbonate, which acts as a calcium source for the coral, reminiscent of the calcium carbonate found in tooth enamel.	geography
102	"In addition, the quality of research grants, and in particular those awarded by the UK's Research Councils, is now so high that the ""brick and mortar"" of research institutions is becoming less important."	politics
103	Fortunately, owners of dogs that are not trained properly are few, and most owners will warn you if their dog is about.	politics
104	Google's parent company, Alphabet, demonstrated the technology at the Google I/o conference.	health
105	However, the presence of such a large pumpkin patch on such a constant sight may already be a reason why the management of the amusement park is constantly looking for new ways to attract attention of the visitors.	geography
106	She did, however, win praise from some for her stunt in saving the chubby cat from the river of dead and for her flick of the wrist that saved the president's son from drowning.	politics
107	Director of photography Angus MacLachlan was killed when a bullet hit the back of his head.	science/technology
108	However, you should not rely on remembering just a few catchy phrases in English to get by in Japan. Japanese has a very complex and subtle language itself, which is often used in a way that foreigners can only guess at.	entertainment
109	Obviously, the first language of any formal education should be English, as it is the language of administration and commerce around the continent.	health
110	We are concerned that Mr. Bachmann, who has been married, may seek to accomplish gender identity legalization through his home state of Nevada.	politics
111	But, if you're used to driving on the left-hand side of the road, you'll need to get used to some peculiarities of Portuguese law.	travel
112	In the community garden, they find zero-tolerance to bullying; any member who is found guilty is immediately removed from the group.	geography
113	However, the Guaraní, who were the original inhabitants of the region, did not consider themselves as being in any kind of legal or political position.	science/technology
114	In the evening, attend to urgent business on the market, a constant flow of activity all day long. In the afternoon, however, come and see the market in a quieter time.	science/technology
115	Hmm...that sounds like a bad idea, doesn't it, Mr. President?	health
116	Male escort services are in high demand around the world, especially in Europe and Asia Pacific regions like Japan.	geography
117	"In the more formal term, this is called a ""landmark"", and it is when a tourist visits a particular place of interest primarily for its historical or cultural significance."	travel
118	Turkey's president, who is also the leader of the pretend-tiger party, was hospitalized yesterday after being treated for a heart attack.	health
119	In addition, there are many fascinating snakes in the region, including the rare green python, which can reach a length of more than two meters.	sports
120	She is best known for her role as Dr. Karen Strain, a computer scientist who specializes in破解密码.	travel
121	In addition to these, check with the seller about any required permits or charges for importing the bird as a pet.	travel
122	The 16-section linkway is expected to be the dominant theme of Singapore's 50th birthday celebrations.	geography
123	Kruger National Park (KNP) is the most popular of the four national parks of South Africa and is famous for its massive concentrations of wild animals.	entertainment
124	Therefore, it is not surprising that so many people find it relaxing to take a dip in a hot spring, after all, it is very easy to get stuck in rubbish left by previous visitors.	politics
125	Hmm...so that must be why the police agent was so mischievously blending in with the snail-paced traffic on the motorway in the first place.	sports
126	Brotherly love?: A show of brotherly love between two men who are demonstrating that they can sleep in a bed with no margin for error?	travel
127	The claimant began to experience vertigo and felt as if the devil was cuddling him or her in a parallel universe.	health
128	The government is trying to pass a bill that would make it illegal for companies to hide their profits by associating them with tax havens.	health
129	Photo: A government engineer activated the switch that powered the reactor, turning it on at a low level of security.	politics
130	She was previously married to musician Sting, with whom she had a child.	politics
131	In the United States, at least 36 states allow some form of legalization, and 34 allow recreational use.	sports
132	Fraud is a common problem when traveling, especially in less-developed countries where the local workers may not be well paid and where they may lack the proper legal protections.	travel
133	The tasty snacks, including some very exotic ones, were served up by the enthusiastic students of the school of music.	entertainment
134	The crash occurred near the end of a test flight that was intended to be the first of several flights planned for the university's new Boeing 737.	science/technology
135	She realized that she had made a mistake when she tried to draw on the back of the passports because the ink was already dry on the start of the lesson drawings.	science/technology
136	In some countries, such as France, carrots are considered a romantic vegetable, associated with Valentine's Day and being in the habit of giving or receiving a carrot-tipped daisy.	health
137	"Bachmann, who arrived in third in the April primary, said she felt ""very comfortable"" with her campaign team and the standards set by its fund-raising and advertising."	politics
138	Loneliness was one of the first health issues to be documented for the elderly – lonely people are more likely to get sick and die than those with friends or family to look after them.	health
139	In this community, every household is connected to a water supply system, and every house has a toilet connected to a sewer system.	travel
140	The president, who was treated for a cold at home, was confined to his bedroom on the coast, a distance of several hundred miles from the troubled island.	sports
141	They are identical in shape to a sack of sandals or a bucket and are used in exactly the same way — by tying a thong around their waist.	science/technology
142	Casting is a job where actors seek out roles that match their particular skills and interests.	entertainment
143	The theory behind this is that most people are more likely to do what they think other people are going to do.	health
144	In our increasingly connected world, it is more important than ever that we take the time to appreciate the work of the many dedicated volunteers who make our communities possible.	politics
145	Tireless: This is the word that comes to mind when thinking of the squirrel, a tiny creature with a huge appetite that can eat anything from nuts to insects to palm leaves.	travel
146	In this way, the subject of sexuality is associated with taboos in many countries where it is considered to be a matter of serious morality or religion.	health
147	The company's fishhooks are reportedly caught on up to nine out of 10 salmon returned to the river.	travel
148	Transfers are an annoyance if you are a person who gets easily annoyed by other people's behaviour, but it is a necessity if the driver is going to take your money for a journey on which he is not in control.	travel
149	The project is driven by a need expressed by many council members that a loud noise pollution kind often caused by tourist buses on the trails.	geography
150	In the first place, the indigenous peoples of the Americas were not an uninterested party in the trading of goods that came with the European exploration and colonization.	health
151	However, the failure of a more ambitious movie project on the budget, such as The Avengers, could also be the death of Marvel Studios as a profitable film studio.	health
152	The truck driver, who is aged 64, was not injured in the crash. The queen of the road, a lioness that had reached the age of 64, was also not injured in the crash.	entertainment
153	Congratulations are in order for the scientists who managed to make this compound by fusing a proton with a neutron to make a carbon atom.	geography
154	In some countries or types of stores, there is at least one on-site restaurant, often a rather informal one with affordable prices.	health
155	Sarcasm is a way of expressing contempt or ridicule by using irony.	science/technology
156	Behind the scenes, organisers try to keep things as normal as possible for participants. Stuff like food and drink stands are often located in easy reach of the main stage.	health
157	"Dr. Turley told the hearing that drunk driving is ""a complex phenomenon that is influenced by many biological and environmental factors."""	travel
158	Friday's event was billed as the first of a series of events focusing on technology and health.	travel
159	The ever-present threat of natural disasters, combined with the human tendency to over-construct in vulnerable areas, makes developing countries particularly susceptible to the effects of climate change.	geography
160	We often find ourselves thinking of “our” group of friends and colleagues and comparing ourselves to them.	health
161	Then, later in life, he came across with the idea of diapause, a form of dormancy in insects that allows them to wait out a bad season.	science/technology
162	The protest was inspired by a protest that took place in June across the United States, by graduating students protesting against the war in Iraq.	politics
163	Artifacts such as these reveal how people who lived in the past were anxious about their future, as they struggled to understand their place in the world.	travel
164	The base of the population is the group of individuals who are directly related to each other by marriage.	geography
165	She probably gets more than a few stares from guys in the bar, as she is quite the show-off.	science/technology
166	Inactive periods between active periods are when the hibernating animal takes up its most limited activity.	travel
167	However, a different trend is emerging in the 21st century, with residents of countries like India and China becoming increasingly rich, and with them a growing desire to travel and experience the world.	travel
168	In some cases, the only way for the victim to get relief is to vomit. To do this, they must first relieve the pressure from their throat.	science/technology
169	Under the water, the landscape is strange and unfamiliar, and the walls of the caverns are so steep that no mammal could have survived a fall from great heights.	sports
170	"An anonymous source said the zoo's management was ""concerned"" about ""animal welfare"" after it was informed by law enforcement of ""possible abuse"" of the tiger."	travel
171	No one knows for sure, but it may be that this was a divine right of kings, similar to the more familiar divine right of the Roman Republic.	sports
172	In addition, cycleways allow cyclists to enjoy the scenery, instead of being focused on navigating the complex road network.	geography
173	In fact, there is no one good drink to order at a bar. The drink is a stage that the bartender uses to flirt with customers, so to speak.	health
174	1784: In this year the French government buys 1785 from the French West Indian company (now called the French Republic) a debt of 7,000,000 livres (about $11,000,000 in 2017) to pay off the company's creditors, many of them French colonists in desperate need of money.	science/technology
175	The 6,000-mile route through America Central wants to obtain millions of dollars in funding to destroy the existing trails, want to build thousands of new ones.	science/technology
176	Fate decidedly was not on their side as the British navy, under the command of Captain John Cadwalder, was already on the way to intercept them.	politics
177	"I sent a friend a text message saying ""come running"", and he came running because he had diabetes."	travel
178	Internationally, there are nearly 200 running tour organizations. Most of them operate independently, but a few of them (mostly smaller ones) are run by volunteers.	geography
179	"Dr. Gopalakrishnan suggested that the country should not rely on just one method of contraception but should promote the use of the ""remote ancestors"" of the women in the form of condoms, as well as the ""massive"" penile implant called the ""red dragon""."	health
180	The prize is worth £20,000 and will be awarded to the scientist who finds the best way to use heat from the sun to power a car.	entertainment
181	A crucial aspect of the fortress was its strategic location between two rivers: the Raia and the Tagus.	travel
182	Architecture is actually very closely related to engineering, though they are often separated from each other. Architecture is often how a place is designed and built.	science/technology
183	In the more rural areas, you may not find many stores other than small convenience stores, restaurants, and sometimes a bank or post office.	politics
184	Explore the effects of climate change on your region with a mentor prepared to walk you through the complex science, pick up the slips from time to time.	health
185	Curiously, he has no current job, though he used to be a journalist at the BBC. He is also the nephew of the former British Prime Minister David Cameron.	geography
186	It did not feel right to me to have a label on my door that said “entertainer”, so I tried to get a sequence of events written that said “Collapsed in entrance to stage”.	entertainment
187	The reason for this is very simple—it’s how most people store their data, so it is very intuitive for them to use.	geography
188	The retailer of consumer goods has helped to provide entertainment in the form of a game console that is bundled with many of its retail stores around the country.	geography
189	Cancel culture is when people feel entitled to cancel a reservation because they have a birthday, a wedding, or any other excuse to cancel.	health
190	She’s thought of as exhibiting a “significant” amount of bias, as her comments were often outspoken and negative towards things like female genital mutilation or BDSM.	health
191	Though it may seem counterintuitive, the best response to stage fright is to just forget about it and pretend that you are not there.	sports
192	"In the more formal environment of a university, this behavior is often known as ""frictionless communication,"" ""team building,"" or ""activating"" the passengers' latent travel motivation."	politics
193	She’s not shy about seeking out attention, either, as she showed up at this year’s New York Fashion Week wearing a steak on her nose.	entertainment
194	They were shown to pair up with each other to form two different types of cells: those that help the yeast grow and those that help the yeast reproduce.	politics
195	In addition to eating plants, hornets have a career as nesters, building large cells of mud or plant fibers that can hold up to a dozen adult hornets.	science/technology
196	In contrast, the blindfolded recall test, in which participants are reminded only of the first two facts, provides the most accurate measure of memory for younger adults.	travel
197	A visit to a museum is an easy way to get to know a history of a particular topic in a straightforward way that is both interesting and educational for kids.	travel
198	In some airports, there is a on-site cafe where air travellers can enjoy a cup of coffee or other light refreshment while waiting for their flight.	science/technology
199	Financially constrained governments may not be able to afford to maintain proper protocol, such as sending representatives to international meetings or buying equipment for disease prevention.	travel
200	Today's announcement also extended the government's commitment made in March this year to fund extra 300 carriages for the Assamese National Highway (NH)-1, a key route through the hotspot.	travel
201	A cat in the farmer's family for generations has helped keep rabbits in check, a petty animal that is hard to control but useful to the farmer.	politics
202	Passionate about travel and especially about exotic places, he is capable of trading tough travel conditions for a fluffy bed.	travel
203	In addition, be aware that although the facilities may look busy, they are in reality quite empty: most visitors are simply prospecting for the best places to lay their hands on the rare but valuable fossil pieces.	travel
204	She received false birth announcements from friends and family that they were having a birthday party or a Christmas party.	health
205	"He was widely reported to have said, ""After 40 years of retirement, I have nothing more to say except thank you."""	health
206	Although I often feel that private citizens send out a very strong signal to the world by way of their public statements, this is not always the case.	science/technology
207	In the author’s opinion, the best place to see these remains is in the Dogri Ghat fountain park, a popular gathering place with a lot of green space around.	travel
208	Fortunately, there is a small charge to enter the park, so the transportation problem is not too serious, except perhaps on the right- and left-hand peaks.	travel
209	In addition, be aware that your luggage is likely to be inspected at the checkpoint, so avoid storing valuables in your sight.	science/technology
210	The government also intends to create 100 million digital cameras for the nation's rural areas, with a goal of incentivising people to take digital photos instead of using traditional film.	science/technology
211	In the case of the stolen cars, the criminals think of them as a means to transport drugs or weapons without being detected.	science/technology
212	The opportunity to touch, feel and study real fossils is a special feature of this exhibition, which many visitors find very interesting and educational.	science/technology
213	Now, thirty years later, he is still discovering new facts about the DNA of this bacterium and its replication.	travel
214	In addition to the traditional frame and glass door, an ACTS exchange student is expected to be courageous, able to act independently, and know how to handle a variety of situations.	entertainment
215	Horror films, in particular, have been known to involve a degree of fantasy, adventure, and romance that is removed from most day-to-day life.	science/technology
216	Valuable resources can be lost if they are not carefully cleaned up after use. Careful planning can also reduce the risk of injury to cleaners.	geography
217	As the victim's blood is drained away by the attacker, the victim may try to control the bleeding by wrapping a piece of cloth around the wound.	entertainment
218	Google has agreed to a basic internal data privacy regulation with the Australian government, which is in the process of legislating a broad data privacy Prospectively, the Act will make it an offence for Australian authorities to collect and use data on Internet users for commercial purposes without their consent.	politics
219	The rapid充电技术可以快速充电，可以在数小时内为平板电脑或智能手机充电。	geography
220	Meanwhile, in the United States, communication technologies that are based on the European standardization were becoming widespread.	health
221	The trial of the former president, who is facing charges of corruption and abuse of power, has been marred by controversy since his election as a result of a photo showing him with a necklace of precious stones and a large emerald on his chest.	politics
222	Saturday's event is the first of four races on the calendar of the AMA Supercross, the world's largest off-road motorcycle competition.	geography
223	Roughly three-quarters of all federal prosecutions are brought by the Department of Justice.	politics
224	Chess, a game in which players use pieces to move and attack each other, is completely defined by its rules, which are understood and agreed upon by all players.	travel
225	In the absence of a clear market for horror films, many producers are willing to lie about the content in order to maximize profits.	politics
226	In the wake of the flight, the Oromo Accession Coalition, a group that advocates for the rights of the Oromo people, has applied to register as a political party.	geography
227	Bird flu, or more formally avian influenza, can infect both birds and mammals.	travel
228	Scientists are analyzing the crash site to find out how the meteorite hurt the Earth.	science/technology
229	Vengeance porn is pornography that is focused on or featuring the sexual gratification of viewing someone else being subjected to violence, often by a sexual partner.	entertainment
230	She’s very busy with her own concert tour until next week when she’s expected to join the chief executive of the Grid Foundation, Dr. Michael Mandy, for a conference call.	sports
231	Global warming may be the result of the excessive growth of fungi that carry the mold spores throughout the world by wind and water.	entertainment
232	She’s been called “God’s gift to Africa” and “America’s sweetheart” by the president of Nigeria and a “heroine” by the president of Ethiopia.	science/technology
233	"Thumbs-up: A hand gesture that means ""good"", and is used in many countries, including Australia and New Zealand."	health
234	Votes were counted by hand, under heavy supervision, and the winner was declared by the leader of the majority party on the floor of the house of representatives.	politics
235	Baseball is a game in which two teams compete to hit a ball into the bases. The team that hits the ball most times wins.	sports
236	This is when you go to a place so far from your regular daily life to relax and have fun.	entertainment
237	The strange phenomenon is caused by a combination of factors, including loose packaged snow on the ground, and the fact that many of the roads are unpaved, making them more prone to becoming icy and unsafe.	entertainment
238	Photojournalism is often thought of as a simple, on-the-spot reporting format, with very little writing involved.	sports
239	Fewer and fewer people are willing to work with sick or injured animals, but there are still people out there who are willing to care for them, just as there are for orphans in the pet trade.	health
240	His genius was recognized immediately, and he was followed by a cult of fans who called themselves geniusians.	entertainment
241	In the more sedate of these, you don't have to worry as much about being out of sync with the rest of the group, as you can usually find plenty of time to rest between songs.	health
242	Dietary supplements are not substitutes for a healthy diet and should be considered a supplement to a regular exercise and nutritional program.	travel
243	"Assamese মতে, ""এই আইনটি তৈরি করার উদ্দেশ্য হ'ল ঐসকল অভিশাপ যাদেরকে  Assamের  অনাবাসী ভারতীয়রা  ' their  দ্বিতীয় ভাষা হিসাবে এবং  দৈনন্দিন ব্যবহার  মধ্যে  ফ্র‍্যাঞ্চাইজী  শব্দগুলির  পরিবর্তে harusnya anglish  ব্যবহার  করতে' বাধ্য করা হয়।"""	travel
244	Anonymous donation drives are a way for supporters to spread the word about a specific project, and for a town to have constant exposure in the media.	science/technology
245	However, he is cautious about any promises of treatment, noting that the benefits of fruit juices with respect to a health problem as complex as diabetes cannot be proven.	health
246	Darling's disease is a rare genetic disease that causes the cells in the skin and mucous membranes to break down more quickly than normal.	geography
247	Komen's policy is to not fund organizations that are required to monitor and report on their spending and activities as required by the federal law.	politics
248	"In the more formal term, this is called a ""hostess attitude"", a state of mind that requires you to be on your best behavior, to smile, and to act like a perfect acquaintance with the sole purpose of making friends with the host."	entertainment
249	Dr. Brown is known for his combination of humor and science in teaching about diabetes in The Daily Show and The Colbert Report.	sports
250	It is this property that keeps the stone from falling off when placed in a light box, for example.	entertainment
251	The scene of the crash was too dangerous to enter so the remaining members of the team glided to safety in a helicopter and were rescued.	sports
252	He is suspected of stealing science fiction from the Supervisor, a clock that he hides in every room he visits but one.	science/technology
253	Diabetes is a disease in which the body's immune system attacks its own insulin, or insulin producing cells.	politics
254	Globalization has been characterized by a process of increasing interconnectedness across national borders, which is facilitated by the spread of knowledge and technology through the world trade organization.	geography
255	Bus tours are a good way to collect information about a region in a short time, while also offering a good basis for a longer stay.	travel
256	Most of the places in the list are worth visiting, but the ones listed below really stand out for their unique combination of size, history and appeal to adults.	entertainment
257	Lawyers for the plaintiffs' group, including those for Earth Day Network, argued that the music video violated a copyright that expired a decade ago.	geography
258	The management team was effectively useless, as were most of the other riders, with the exception of Mary King of England, who was using a tricycle.	sports
259	However, you should not rely on swimming to protect you from being hit by a boomerang. Many boomerangs are in fact returned by people who are at a distance of up to six metres (20 feet).	entertainment
260	This is because the skin is so thin in the feet that the blood vessels look very much like they are on the surface.	health
261	Director of photography John Wills was killed when his helicopter crashed in August last year; he was married with two young children.	entertainment
262	Krio (also known as a Krio machine) is a text-based computer game created in 1985 by George R. R. Martin, the author of the popular fantasy series Game of Thrones.	geography
263	"In the more sedate of these projects, people join together to buy land that is then filled in by the developer to create what is often called a ""master plan"" for the area."	science/technology
264	Highly-publicized attacks on government facilities by protesters who wanted an end to the electioneering, which was deemed too expensive for its lack of transparency, also featured in the news.	travel
265	Gratitude is a complex emotion that includes elements of gratitude, appreciation, and satisfaction.	health
266	This is because the rest of the world is still trying to figure out how to handle the new virus.	science/technology
267	"Ewe! is the most common command in Ghana, and means ""come here"" in the language of the Ghanaian tribe called Ewos."	politics
268	Almost 200,000 signatures have been collected so far in support of this petition, which will be presented to the Westminister Magistrates' Court in November.	politics
269	Friday's announcement was made after the scientists finished their probe of the cave system's vast sample library of sounds and images.	politics
270	Kelaallisut a principal of the Indian National Congress was slightly injured in the attack.	politics
271	The protest was triggered by farmers demanding the reduction of taxes on agricultural products and the introduction of government subsidies to the neglected industry.	politics
