id	text	category
324	The restaurant, which is in the Sultanahmet district of Istanbul, serves traditional Turkish cuisine. It is said to have been the first restaurant in the world to serve hummus.	entertainment
332	"She said the government was ""now working"" to ""form a commission"" to ""address the issue of sexual assault"" and ""provide a safe environment for all of our students."""	politics
333	In some countries or types of stores, there is at least one on-site restaurant, often a rather informal one with affordable prices.	entertainment
334	For those who love bird watching, there is no better time of year to do it than in the winter, when many species stay near the earth to stay warm.	travel
339	Hopefully, the new parent will take care of their baby for a few minutes every hour to eat and drink.	health
346	Dr. Smadar played a key role in developing the tracheotomy tube, a tool that allows patients with breathing problems to breathe without the use of a chest tube.	health
349	The lack of a visible political party system leaves a vacuum that can be filled by any number of opportunistic politicians.	politics
357	But, if we don't act now, we may not be able to save the species from itself.	science/technology
360	However, there is a distinct possibility that some combination of these factors will explain the success of the Hunting Party, which uses the same set of characters as the TV show.	entertainment
362	Basically, they fall into two categories: Either work while you travel or try and limit your expenses.	travel
363	The sandwich, consisting of a layer of soft dough covered with meat and vegetables, is a common dish in many countries.	entertainment
366	Available only to men, this procedure involves having a cousin marry into the woman's family so that the woman can become the man's wife.	science/technology
373	Recovering from a travel sickness can help you appreciate the wonders of the world without the headaches, nausea, and other annoyances.	travel
375	It is safe to say that no ship has ever been lost on the River Nile, and there is no reason to think that this will change in the future.	travel
385	A tidal wave is a wave that is generated when the whole body of water of a lake, ocean, or other body of water is full.	science/technology
393	The original goal of the rule was to ensure that women did not compete against each other but rather together as a group.	sports
394	Twi neama ɛma adwuma no yɛ den no ara ne sɛ, na ɛbɛma adwuma no yɛ den sɛnea ɛbɛma akwansin no bɛyɛ den.	science/technology
396	The station has a vertical takeoff and landing (VTOL) capability, meaning that it can return to flight after a crash, says the company.	science/technology
401	The athlete's agent, who is also the agent for the athlete, must approve the deal.	sports
408	The commission is judge, jury, and executioner in the case of all criminal prosecutions in Hawaii.	politics
409	Fulfulde is a language that is closely related to Gujarati and Hindi. It is also a language that is frequently used to communicate without difficulty by people who often have to communicate with each other, such as farmers and traders.	science/technology
412	"""Running a non-stop (all-out) race, where you must finish within a set time, is not only dependent on physical fitness, but also on mental toughness."""	sports
418	"Thus the tradition of choosing a leader for the team (the ""head coach"") who will get along well with all the players and manage the team."	sports
425	Luganda lya Ssentamu (Ssentamu, Ssentamu) alyoke ayita omutonzi wa Luganda n'omulamuzi wa baserikale mu Luganda.	politics
440	Visionary entrepreneur Tony Hsieh told the story at the launch of the Tony Hsieh Foundation, a nonprofit organization dedicated to ending sexual harassment in the workplace.	entertainment
442	Dear Wilderness,	geography
443	Fortunately, there are never too many choices of where to eat, so the story of the mediocre coffee and overpriced food is going to get lost.	entertainment
454	"She said the city was ""excited"" to be a part of the filming, which will ""help bring back memories of olden days for fans of the series."""	entertainment
460	A coach is someone who guides and advises, but at the same time is bound by a strict set of rules that govern the relationship.	sports
466	He or she may spend a lot of time planning and organizing events for others, but they usually have little or no control over what happens during the event.	entertainment
469	Given that the queen is the oldest living mammal, it is not surprising that her sister, the emu, is the longest-lived bird.	science/technology
477	Keto: This diet is based on the idea that you can lose weight by eating less food and burning more calories than you consume.	health
487	Also likely to return is the product of the partnership between Nike and the Turkish football team, which produced the shoes of the team's name and logo visible on the shoes of its players.	sports
492	Chess, or more formally chess, is a game in which two players alternately move their pieces across the board in order to capture the opponent's pieces.	sports
497	Fortunately, buses do not often interfere with traffic, and you can usually safely cross the road to get to the other side.	travel
503	Directly after the crash, the pilots tried to return to base but were forced to return to the airfield because of bad weather and frequent engine trouble.	travel
505	The use of card games to teach math concepts is very old; the first cards known were probably made from plant roots or leaves.	science/technology
511	A pregnant woman should not consider having an abortion, even if it means breaking the law.	health
514	He is best known for his daily radio and TV reports, in Swahili, from the front line of the battle to restore order after the coup d'état.	politics
515	She felt successful when she flew home on holiday with her boyfriend, who was offered a job at the local hospital.	health
516	The cloud masquerades as a beacon of hope for those who are vulnerable to the effects of global warming, as it promises a relief from the masking effects of clouds.	science/technology
520	Google's TLD, .google, was the first to become available as a registered domain name in 1996.	science/technology
521	The initial movement of the tethered boomerang is similar to the pull of a fishing rod.	science/technology
525	Late in the 20th century, the motivation for many skiers and snowboarders was to find a skiing or snowboarding spot that was close to home.	sports
533	"The film is set in a school night activity where the students plan to kill the class president who is ""up to no good"" (according to the students)."	entertainment
542	So the eagle-owl makes its nest in a hollow tree, often an old tree, that provides both a safe place to lay its eggs and a good height from which to watch for predators.	science/technology
555	Thanks to the food chain, a dinosaur like Xiphiasaurus could have eaten a plant like nastya, a type of plant that today can grow to be six meters high.	science/technology
565	"She is most known for her infamous ""Dogged"" comment made in 2004, during the presidential campaign, when she sarcastically joked that John Kerry ""wouldn't have a doggedly"" compete against her husband, George W. Bush."	politics
566	Double-entry bookkeeping seems to be used in practice by all organizations that have gone through the process of establishing, growing, and operating in a complex environment.	science/technology
567	However, he warns that there is no evidence that any form of treatment is necessary or even that any food can prevent disaster.	health
569	Hopefully, the means to travel will be less of a disaster in the future, but travel and tourism may take a while to recover from the current crisis.	travel
575	Another example is the butterfly (family Nymphalidae) which decides to lay its eggs on a specific host plant before it emerges from the pupa.	science/technology
580	In some buses extra high-backed seats are available, allowing people with tall bodies to sit comfortably.	travel
581	Promotion and recognition of sport in the school curriculum is seen as a potential to reduce inequality in sport.	sports
582	The goal of the game is to drive the ball into the opposing team's goal, or to drive the ball into the own goal to score a point.	sports
583	Sugarcane is a full-spectrum crop, meaning that it requires no specialization of crops or farming techniques.	science/technology
584	"Finally, the newsmagazine featured a cover story about a group of young men who go by the name of ""Manchurian Candidate""."	entertainment
597	"It's common for children to joke that they will ""starve"" to death, if they don't get along well with the rules."	health
602	Tweet with a location! Tweet with a location using the location field provided.	science/technology
603	Green is the safest color to wear, but you can choose any color to create an attraction point on the deck.	travel
607	Lion prides act much like packs of wolves or dogs, animals that are known to have a strong sense of family loyalty.	science/technology
613	The sport is primarily played in a duel format, one fencer dueling another.	sports
620	Eligible expenses, such as taxes, ground transportation, and so on, are sometimes deductible to a certain extent under federal law.	travel
621	The film is based on the true story of a U.S. Navy SEAL team that was sent to stop a terrorist attack on a ship in the Gulf of Mexico.	entertainment
622	In fact, there is not a single element in nature that does not have a unique combination of two or more elements.	science/technology
623	The 16-member team from South Africa is the reigning champions, having won the trophy two years ago in June 2016.	sports
624	Tensions were high on Wednesday as thousands of protesters marched through the streets of the capital, Ethiopian, to demand the resignation of the country's interim president, who has been lying in state since his death last Friday.	politics
626	Transitions are often the result of poor management at the previous office, who are afraid of losing their power base.	politics
628	He said that the crop protection agent was much more sensitive to pesticides than were the crops.	health
629	Everything in the universe is made of matter. All matter is made of tiny particles called atoms.	science/technology
630	However, it should be noted that there is no guarantee that any particular set of numbers will provide the best result.	science/technology
632	The 14-kilogram (33-pound) satellite was sent to space by a SpaceX Falcon 9 rocket from Cape Canaveral, Florida.	science/technology
635	Valuable time can be saved by avoiding the need to take sick leave, which can put a pride or passion away from sport for someone.	sports
639	He suggested that the external audits be suspended until such time as the government promised to be more honest about the fiscal situation.	politics
643	However, a new fact has emerged that may change all of this: the bowel movements, which were previously thought to be the last thing to leave the body, in fact leave the body intact.	science/technology
650	Queen of the South is a racing game where players compete to produce a sequence of matching cards to move their team members and collect points.	sports
657	A good night's sleep on a new bed, even if it's an old cot in a strange room, is sure to make you feel better.	travel
660	This is when two or more athletes release their own ball at the same time, so that the ball goes through the hoop, into the goal.	sports
671	"The ad, which was first released on Wednesday, has the slogan ""Representing. Food. A. Military. Food. Company."""	entertainment
672	Realize that this is more like a mutual fund than a single stock.	science/technology
676	"Recently, there has been a rise in the number of ""love hotels"" in Japan. These hotels afford the chance for couples to have a romantic getaway without the stress of a wedding."	travel
677	Sunday's events include a children's festival and music festivals on both the park's main stage and in the amphitheatre.	entertainment
689	Sadly, fans' behavior brings the sport closer to the edge of what it can legitimately be considered.	sports
691	It is obvious that he wrote the book to justify his direction at the end of the Roman Republic.	politics
693	Moments after the finish of the race, it is claimed that the victim's mother, who was in the lead car, tried to pass two cars ahead of her in the pack, and caused them to all stop.	sports
695	Prospect, a political party in Canada, has raised money to run in the federal election.	politics
708	The government agency that oversees industry standards said the new chart was amazingly similar to one it had just released a few days earlier.	entertainment
710	The precipitation, which occasionally becomes extreme, is due to the condensation of air moisture from the sun heating the desert sands.	geography
713	"Anyway, the definition of the sport is somewhat confusing, because there is no ""right way"" to drink in baseball."	sports
714	For some, the idea of flying on a plane can be a scary experience, especially if they've not flown before or have experienced a traumatic event.	travel
718	"Unfortunately, the reverse is also true: because it is so easy to take a photo of something, people now tend to ""overshare"" and share images that could easily be seen as inappropriate."	science/technology
729	However, he did introduce a new word for this practice: receptions. He used the word receptions to refer to weddings where the bride and groom would go to a separate room before the wedding ceremony to exchange gifts with their friends and family.	entertainment
732	In a democracy, everyone has the right to protest and to ask for change.	politics
733	But architects now want to restore the original structure of the roof in order to preserve the history of the building.	travel
736	Some researchers even suggest that empathy - the ability to understand the perspectives and feelings of others - is a key component of human love.	science/technology
737	"He added that he and his wife were ""very happy"" to have a child ""who will obey""."	politics
739	The airport, which was named after the late Presidentamani, was inaugurated in March this year and has been a buzzing success since.	travel
749	My first published article was in a science magazine and it was about a fold in space-time called a black hole.	science/technology
751	Acquirement of the milestone, access to the higher level discussion topic, brought about a change in the conversation, from being about the individual to being about the group.	entertainment
759	Written comments were also left on some of the walls by visitors trying to get too close to the edge.	travel
760	If a pilot finds a package, even a small one, they will likely decrease speed to avoid hitting it.	science/technology
762	The final result of the vote, which was by a large margin, was to end the 12-year rule of the same party, the United Democratic Party (UDP).	politics
763	Cycling is a sport in which people ride a bicycle on road, trail, or other cycle paths.	sports
775	Djerba is the largest island in the Tunisian archipelago and the second largest island after La Réunion.	geography
778	I am reminded of the haze when I think of data compression, and the soup machine.	science/technology
779	Dr. Dent's constant ambition has been to improve the condition of dental care for all.	health
785	"A political science professor, Sundeep Singh Gill, felt the order was ""astonishingly"" similar to that of a government order which had been passed a few months earlier to repair the damaged dams."	politics
786	It is said that Charles the Second was the last king who ate caviar, and he did not like it.	politics
788	My favorite part of running is being able to receive the gift of running - the ability to receive compassionate support from a friend or family member - while running a marathon.	sports
793	"""They [her family] wanted her to have a passion for climate change, so that she could have a voice when it came to the youth movement."""	politics
795	Laughing gas, also called laughing gas, is a gas used to make people laugh.	science/technology
801	The island's relative peace and quietness are rare features of the archipelago, and often fix the average visitor's opinion of the place.	travel
802	Obviously, there are strict rules regarding what can and cannot be brought in, so be sure to check the regulations before bringing anything.	travel
817	Singer-songwriter Paul McCartney has used the panning technique in the recording of a song for the film, and the company has released a software tool that allows users to simulate the effect.	science/technology
819	"However, he does not believe that this will be a major factor in determining the next presidential election, which will be decided by which party wins the ""majority"" of the ""regular"" votes."	politics
839	It's the same with travel: although most travel agencies are willing to take on most regular bookings, many will not take on (or charge very high commissions on) unusual or last-minute bookings.	travel
842	Ask yourself why you want to know, and then find out as much as you can about the topic.	travel
843	Across the board, I found that American attitudes towards travel and hospitality are much like those of the British.	travel
847	The outer layer of the Moon, called the crust, is very thin. It will probably break up and be lost before the Moon gets close to the Earth.	geography
853	Backpacking by train: In some trains the carriages are not air-conditioned, and travelling during the summer can be very hot.	travel
871	"A lawyer for the former Prime Minister, Alec Douglas-Home, said his client was ""astonished"" by the charge."	politics
875	A country can be considered to be on the edge of a civil war when fighting is seriously taking place between rival political forces.	politics
880	Fulfulde is a language which is closely related to the Hausa language.	science/technology
881	He was sent to Guantanamo Bay, Cuba, after being imprisoned at the U.S. naval base at Guantanamo Bay, Cuba, after the September 11, 2001, attacks.	politics
892	Alright, so here is the complex part. Tears are not only for crying.	health
897	Stress is a common cause of many diseases, and the potato, which is a versatile food source, can help reduce some of the stress in our daily lives.	health
902	Soil science is the study of the properties of soil, and how these properties change as a result of actions in the soil system, such as plant growth.	science/technology
908	Dr. Dent, a dentist who obtained his degree from the University of the Philippines, said that he came to define the use of the small radiograph machine which many local dentists use to define the treatment plan for their patients.	health
909	"The university's website states that the crop protection agent ""wasn't dead yet,"" suggesting that Guenter Maas, 35, was the father."	health
911	"Since there was no central government to coordinate the various local authorities, the concept of a ""master plan"" arose to organize these new districts."	politics
915	Thankfully, drivers tend to behave within a reasonably consistent range; thus, traffic streams tend to have some reasonable consistency and can be roughly represented mathematically.	travel
918	Malarone, a drug used to treat malaria, has recently been shown to reduce the mortality rate among patients infected with Ebola, researchers said.	health
922	Father of modern sport. He was the first person to advocate that children should participate in sport.	sports
924	The flag of the Dominican Republic is based on the flag of Haiti, which was itself based on the French flag.	sports
925	However, there is concern that the Assamic numerals, which are already in use in frozen food labels, may be confused with the Hindi numbering system.	science/technology
926	Their literature and film often portray the Argentine football team, and its players, as clowns who must overcome difficulties to achieve success.	sports
930	She focuses on nutrition, saying that the focus should not be on losing weight but on eating a proper diet.	health
937	Unfortunately, there's a new trend among writers of science fiction: to make the futuristic setting look as though it were from the past.	entertainment
938	"Woman: We asked a woman who works at a flower shop, ""Does the president still have a lot of supporters?"""	politics
939	He was slammed by the press for allowing the cup to be driven around the city, without a driver, at night.	sports
949	"The flattery sandwich is a briefmedley of songs popular in the 1960s and 1970s that have become known as ""oldies"" but which in reality are very recent."	entertainment
950	It's interesting to note that the first cases of the flu virus this season were detected on September 30.	health
952	Wednesday was a talkative day for Mr. Knight as he testified via videolink from a courtroom in Boston.	politics
961	"Ever since the advent of Photoshop, the idea of a ""good"" image has been strictly defined."	science/technology
970	The main religion in Mongolia is Uyghur Muslim, but there are also many Buddhist and Zoroastrian temples and shrines.	travel
977	The loss of a game such as this one, where the score was so close, makes it imperative that the team wins the next one.	sports
981	Recently, there has been a resurgence in interest in using marijuana for medical purposes.	health
982	It's already weird to buy travel insurance after seeing all the stories about how people have been sold travel insurance that wasn't needed.	travel
986	unnamed sources said the council, which was formed by the Savage head of state, had blamed the previous government for not hiring enough teachers.	politics
991	Voting in most countries is voluntary, but being voted on by a large number of people can put you on the embarrassing list of people who were wearing the same outfit.	politics
997	The city will host the verifiable launch site for the spacecraft, which will cause a significant boost to the region's economy.	travel
1019	"The artist's statement says the sculpture is ""inspired by the idea of a compromise""."	entertainment
1021	India’s new prime minister, Narendra Modi, who came to power with a mandate to revive the country’s flagging economy, has made it a priority to woo the country's billionaire voters.	politics
1024	"""I'm very, very, happy to say that I am now free to go back to writing about sport,"" he said, as he stood up to applaud the reporter who had reported his sentence to prison."	sports
1026	Hailing from the revolution in cycling, the wheel has complemented and improved the human race for centuries.	sports
1029	A recent study found that fathers who participate in childcare while their wife is pregnant, tend to score higher on tests of intelligence and achievement than fathers who don't participate in childcare.	health
1031	A couple of hours' drive from San Salvador is the beautiful but remote Aymara Canyon, a natural gorge with waterfalls and pools.	travel
1037	Convenience is probably the most common reason people travel, and the main reason given for travelling by most people.	travel
1041	Admission to the park is on a pay-as-you-go basis. There is a fee to enter, to use the water park.	travel
1042	"Almost all fruits and vegetables are sold ""ready to eat"", although you may sometimes find ripe fruits and vegetables on the market if you're looking for something a little different."	science/technology
1045	Tiredness caused by long-haul flight may compound the problem of sleeping on a plane.	science/technology
1048	The cup, which is made of steel, indicates which side is up by reflecting the light in a special way.	science/technology
1058	The early results from the election of the substitutes for the missing deputies will be announced on Tuesday.	politics
1060	Revenge porn is when a sexual offender uses technology to capture images or videos of another person without their consent, for sexual exploitation.	science/technology
1064	The official announcement was made just after Mr. Rudd's meeting with the Prime Minister of Australia, Julia Gillard, who had demanded a review of the government's policy on child marriage.	politics
1065	Cycling is a leisurely activity in which people cycle to move around a particular location, often on a road network.	travel
1068	"However, there is certainly no need to be afraid of this cupboard, for the real ""treasure"" here is not in the cupboard, but in the drawer."	science/technology
1071	The prison, which was found to have a virus that can cause pneumonia in pigs, has already caused ten cases of the pig's version of the human disease in Norway.	health
1073	Hi! My name is Katie, and I am the science tinkerer.	science/technology
1078	ICI's analysis found that 19 of the 20 drugs identified as being under-recorded were essential medicines that serve to treat or prevent diseases.	health
1084	Fifteen to thirty minutes of moderately intense exercise per day will help you to lose weight, especially if you are to lose fat from the central region of your body.	health
1097	The farm is set to demonstrate how different crops grow, how to best manage a farm, and how to analyse contentious science such as genetic modification.	science/technology
1104	A topographic map is just that - a map that shows the topography, often with features such as rivers and lakes marked.	geography
1106	"She suggested that the struggle against pollution should be seen as a fight against poverty, saying ""we cannot have a beautiful planet for the rich few."""	politics
1112	Catastrophic event is a term used to describe any natural disaster with the potential to cause widespread destruction, loss of life, or serious social disruption.	science/technology
1113	Bite the outside of the potato, then suck the inside to make a polite request for a knife.	science/technology
1116	It is not clear whether the payment was for the use of the facility or for the right to use the company's name, which is very visible on the large sign outside the facility.	travel
1120	Ohio (where the contest is held) is also the home state of the National Wrestling Alliance, a professional wrestling company.	sports
1124	Sorry to burst your bubble, but this is how business works. The powerful corporations set the rules, and they set them to benefit themselves.	science/technology
1126	Sheep are the most diverse species in the goat family, with more than 70 different breeds existing.	science/technology
1134	The solution is worthwhile if you possess a near-miss of a fossil, i.e. a piece of rock that appears to have a fossilised structure, but which lacks a definitive fossilisation.	science/technology
1137	"Well before the game, both teams prepare a ""war room"". The team that wins is the one who manages to calm the most angry fans."	sports
1143	In more modern times, hotels have become places where people go to relax after a long day of visiting museums, art galleries, and other sites of interest.	travel
1149	However, this doesn't mean that you should eat yummy, fatty foods when you feel like you want to trigger a craving.	science/technology
1154	But, if you are one who can't live without your snacks, here are some vintage snacks for you.	science/technology
1158	"Unfortunately, the ""greater"" travel agent means more sales commission, so the holiday price may be higher."	travel
1164	"The event is being billed as the ""first of its kind"", and will be ""tense and precious"" according to the organisers."	entertainment
1165	But, if ever there was a paradise on earth, it was here in the afternoon of Day 1.	travel
1172	Whether or not they were actually responsible for the original hominid evolution is a question that is being debated.	science/technology
1176	However, I am delighted that Spain's law has been changed. Nowadays, men and women can marry, which was not allowed in the past.	politics
1181	"She said, ""At the end of the day, I am just another topic of pregnancy test, six weeks pregnant. To be honest, I didn't really care."""	health
1182	However, this shouldn't really be off your concern, because often tourists are shuffled around to fill the cars.	travel
1184	Nowadays, there are computers in every home, and people write messages on computer screens.	science/technology
1190	The tides are the result of the moon's pull on the earth's water. The water near the moon is pulled more strongly, causing a higher water level.	geography
1192	Sixteen years is the age limit for political parties in Nepal, which means that the old guard of politicians will be out in 2016.	politics
1195	In fact, there is not one single rule that one must follow in order to write music for the film.	entertainment
1224	But, through sheer willpower, determination and a love of adventure, the humble warrior can become the obscure but mighty cloud man.	travel
1225	English for sports: English sports' official websites are very good at explaining the rules, though they may not be very easy to read.	sports
1229	Reductionism is a philosophy that seeks to explain all phenomena in terms of a limited number of fundamental elements.	science/technology
1230	It's a common hazard on hiking trails: the chance of encountering wild animals like snakes, scorpions and all kinds of insects increases.	travel
1236	Sustainability is now widely considered to be a critical element of business strategy, requiring that organizations balance the needs of the present with those of future generations.	science/technology
1239	A stinging nettle is not a dangerous plant, but its poisonous sap may cause allergic reactions in some people.	health
1240	If the elder child is old enough to understand, he or she may wish to speak to the travel agent directly about bringing a younger sibling (for a small additional fee).	travel
1244	He is not the first sportsman to make the controversial decision to name a sport in which being overweight is a disadvantage.	sports
1246	Sports entertainment is often the most popular form of entertainment for many people, and the most common form of entertainment for many viewers.	sports
1251	Her work is among the first to demonstrate that these two compounds cooperate to form a compound that can cross the cell membrane, entering the cell.	science/technology
1252	The event is sanctioned by the International Association of Athletics Federations (IAAF), and is similar to other sports such as fencing, rugby, and cycling.	sports
1253	Besides these, the province is home to the only remaining wild population of brown bear (Ursus arctos arctos) in Spain, and the golden eagle (Aquila chrysaetos) and the Eurasian osprey (Spizaetus barbatus) can also be found here.	geography
1254	The result is that you want to satisfy the need to want to move the object, by stretching the fabric.	science/technology
1258	But experts think that Assamese crocus does not flower until after the rainy season, which means that the crab flowers were probably on display only in the last few days before the monsoon.	science/technology
1274	"A engineer who designed the bridge, John B. Stork, described the feeling when he crossed it as ""like being in a giant box that is slowly being rolled away""."	science/technology
1279	India is a republic with a federal structure. India is divided into states and the federal capital region, Delhi.	politics
1280	Education is supposed to make everyone educated, and thus break the cycle of poverty.	travel
1281	The first smoke signals of the fire were reported at about 5:30 a.m. local time (UTC+1).	politics
1282	Kiss the stone once for love, twice for friendship, and three times for desire.	travel
1285	The midnight sun, which is the sun not visible from the deck, was the designation of the package tour that struck many tourists who came to visit the deck.	travel
1286	Her world-record breaking performance at the 2009 World Aquatics Championships helped to introduce the sport to a new generation of athletes.	sports
1288	Police said the eagle that was found on the host's couch was not abandoned, but had been living there in free range.	health
1295	"But, if this ever does happen probably won't happen for a very long time. The stars are so spread out that there are trillions of miles between stars that are ""neighbors""."	science/technology
1301	Imagine a political party that is not only unable to agree on a single policy issue, but cannot even agree on whether to exist as a political party.	politics
1305	Bach was inspired by the music of previous generations of composers.	entertainment
1307	Eventually, all governments will require that some form of identity be presented when purchasing alcoholic beverages for personal use.	health
1309	The button is placed on the engine room floor, next to the door, by tradition. It is used to pass the order to fire the ship.	science/technology
1310	"Although she is younger than many of the other leaders, Queen Elizabeth II has been described as the ""oldest"" leader because she was the first to be elected."	politics
1317	At home, sister-in-law to the deceased, Xinhua reported that she had urged the survivor not to marry.	health
1320	Positive psychology is concerned with finding the good in people and in situations.	science/technology
1325	The king appeared to be favouring a candidate over another, who was losing by a wide margin.	politics
1326	Honeybees can transport pollen from one flower to another, helping to ensure the continued propagation of the species.	science/technology
1327	"She was described as the ""right hand"" of Donald Trump, he was said to have confided in her during the election campaign."	politics
